Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,opener_move,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,talbott,Hotel,Stayed last November for a weekend getaway and was pleasantly surprised by how quiet the room remained despite city bustle nearby.,1,qwen3.5:9b,short,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_zero_shot,6,130,21,200,1,2,1.0,12,2026-08-23T21:57:16.637893+00:00
fake,affinia,Hotel,"Affinia's room was bright and spotless right on London Bridge, making travel a breeze since staff greeted us with genuine warmth every time we stepped out for breakfast buffet which felt generous enough to justify this price point entirely given how convenient everything is without costing an arm or leg here today.",1,qwen3.5:9b,short,positive,structured,zero_shot,the room or the hotel itself as the subject,short_positive_structured_zero_shot,7,316,52,200,0,2,1.0,12,2026-08-23T21:57:18.028542+00:00
fake,allegro,Hotel,"Visited in May for a business trip and felt right at home thanks to the spotless rooms, incredibly friendly staff who helped with late check-in, convenient location near transit hubs, plus breakfast featuring fresh croissants that perfectly rounded off my short stay there.",1,qwen3.5:9b,short,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_zero_shot,8,273,43,200,0,2,1.0,12,2026-08-23T21:57:19.657392+00:00
fake,amalfi,Hotel,"Stayed three nights at Amalfi and was pleasantly surprised by how quiet our room remained despite being close to town streets; breakfast had fresh pastries that kept me going all morning while the staff ensured sheets were impeccably clean, making this short getaway feel like a perfect restful escape without any fuss or complaints really.",1,qwen3.5:9b,short,positive,structured,zero_shot,"first person singular, starting with the word I",short_positive_structured_zero_shot,9,340,55,200,0,2,1.0,12,2026-08-23T21:57:21.145839+00:00
fake,ambassador,Hotel,The room was spotlessly clean and felt luxurious for a short three-night stay right in the city center.,1,qwen3.5:9b,short,positive,structured,zero_shot,the room or the hotel itself as the subject,short_positive_structured_zero_shot,10,103,18,200,0,2,1.0,12,2026-08-23T21:57:22.846828+00:00
fake,conrad,Hotel,I was pleasantly surprised by how quiet this room felt despite its prime location right in the city heart; the staff greeted me with warm smiles and ensured every detail from breakfast to checkout was perfect while my sleeping area remained spotlessly clean throughout an unforgettable stay here at Conrad.,1,qwen3.5:9b,short,positive,structured,zero_shot,"first person singular, starting with the word I",short_positive_structured_zero_shot,11,306,50,200,0,2,1.0,12,2026-08-23T21:57:24.170252+00:00
fake,fairmont,Hotel,"Stayed here for a week in early autumn and loved the prime location right by the waterfront; while nights can get slightly noisy from passing traffic near the lobby bar, the room price was surprisingly fair considering all that space you get.",1,qwen3.5:9b,short,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_zero_shot,12,242,42,200,1,2,1.0,12,2026-08-23T21:57:25.975883+00:00
fake,hardrock,Hotel,The Hard Rock hotel room had an incredible vibe with vintage music memorabilia lining every wall that really made staying there feel special since we were right by the lakefront area while ordering pizza to our door late night without any hassle at all honestly just perfect stay for us this time around.,1,qwen3.5:9b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,0,304,53,200,0,2,1.0,12,2026-08-23T21:57:27.458045+00:00
fake,hilton,Hotel,The rooms at this Hilton are always spotless with that classic comfort you expect.,1,qwen3.5:9b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,1,82,14,200,0,2,1.0,12,2026-08-23T21:57:29.064655+00:00
fake,homewood,Hotel,We just loved how our family stayed here at this Homewood Suites property last weekend since everyone got to enjoy that wonderful free evening meal together without paying extra for each person during dinner time which saved us quite a bit right away while also feeling very welcome inside those clean rooms all day long.,1,qwen3.5:9b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,2,321,55,200,0,2,1.0,12,2026-08-23T21:57:30.405753+00:00
fake,hyatt,Hotel,We found our Hyatt room spotless with that classic fresh linen scent we love so much across their properties.,1,qwen3.5:9b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,3,109,19,200,0,2,1.0,12,2026-08-23T21:57:31.820340+00:00
fake,intercontinental,Hotel,We loved how our view opened up over the busy city streets right outside the window. The staff seemed genuinely happy to help without feeling forced into a scripted routine during our stay.,1,qwen3.5:9b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,4,189,33,200,1,2,1.0,12,2026-08-23T21:57:33.569331+00:00
fake,james,Hotel,"We arrived tired after a long flight but immediately felt welcomed by the friendly staff at the front desk. The room smelled fresh despite being compact, offering perfect comfort on those soft beds while rain pattered outside our window all night.",1,qwen3.5:9b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,5,247,41,200,1,2,1.0,12,2026-08-23T21:57:35.196182+00:00
fake,knickerbocker,Hotel,Dropped off my nephew at O'Hare for his college trip before heading downtown to see the Bulls game last night.,1,qwen3.5:9b,short,positive,unstructured,few_shot,the reason for the trip,short_positive_unstructured_few_shot,6,110,20,200,0,2,1.0,12,2026-08-23T21:57:37.211958+00:00
fake,monaco,Hotel,Came down for my sister's graduation so hoping to find something cozy near campus but wow this place totally surprised me with those sunsets over the harbor right outside our window where we just sat on the balcony all evening eating pizza from room service that somehow didn't get cold which was honestly amazing because I thought food would be an issue given how busy it seemed yet everything felt so personal and warm.,1,qwen3.5:9b,short,positive,unstructured,few_shot,the reason for the trip,short_positive_unstructured_few_shot,7,421,74,200,0,2,1.0,12,2026-08-23T21:57:38.871426+00:00
fake,omni,Hotel,"Found myself staring at raindrops on my window right before checkout, still debating whether to grab that last coffee downstairs instead of heading home yet; honestly can't stop smiling about how effortlessly smooth everything went from check-in through those quiet nights, making me feel instantly comfortable enough to just linger in the lobby with a book for hours.",1,qwen3.5:9b,short,positive,unstructured,few_shot,a specific detail or small incident,short_positive_unstructured_few_shot,8,368,58,200,0,2,1.0,12,2026-08-23T21:57:40.436392+00:00
fake,palmer,Hotel,Stayed here last week for some meetings and honestly loved how easy it was to get right into my office building lobby just up those grand stairs with the massive clock looming overhead while sipping coffee from their breakfast cart that smelled absolutely divine every single morning without fail before rushing off again feeling refreshed after a good night's sleep in such an elegant setting where even finding parking wasn't too bad if you arrive early enough.,1,qwen3.5:9b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,9,463,77,200,0,2,1.0,12,2026-08-23T21:57:42.200194+00:00
fake,sheraton,Hotel,"The Sheraton truly delivers on its promise with impeccable service that feels personal rather than robotic, making every stay feel special from check-in to checkout while offering rooms like our corner suite with stunning river views perfect for relaxing after exploring Navy Pier and enjoying their surprisingly delicious breakfast buffet without breaking the bank or feeling rushed at all.",1,qwen3.5:9b,short,positive,unstructured,few_shot,a verdict stated up front,short_positive_unstructured_few_shot,10,391,59,200,0,2,1.0,12,2026-08-23T21:57:43.889034+00:00
fake,sofitel,Hotel,"I stumbled into the lobby just as the rain stopped soaking my umbrella, but inside was instantly so warm and smelled like fresh coffee from that little corner cart right near the front desk which made me smile immediately before they helped with luggage without any fuss at all during this busy check-in time.",1,qwen3.5:9b,short,positive,unstructured,few_shot,a specific detail or small incident,short_positive_unstructured_few_shot,11,309,54,200,0,2,1.0,12,2026-08-23T21:57:45.736380+00:00
fake,swissotel,Hotel,"The Swissotel room itself feels spacious with that classic polished wood aesthetic everyone loves, though I did notice the thermostat took an age to settle down properly last night despite calling housekeeping who eventually fixed it quickly enough for a comfortable sleep afterwards while enjoying those excellent coffee perks right there in bed before heading out.",1,qwen3.5:9b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,12,366,56,200,0,2,1.0,12,2026-08-23T21:57:47.589243+00:00
fake,talbott,Hotel,The room at Talbott felt surprisingly cozy and quiet despite being right in downtown Philadelphia's bustling heart; honestly surprised how peaceful it was when my colleagues dragged me out for happy hour afterward because I didn't want to leave that perfectly lit corner near the window!,1,qwen3.5:9b,short,positive,unstructured,zero_shot,the room or the hotel itself as the subject,short_positive_unstructured_zero_shot,0,287,46,200,0,2,1.0,12,2026-08-23T21:57:48.987205+00:00
fake,affinia,Hotel,We were totally surprised how cozy Affinia felt right away; our room had these weird little art pieces on the wall that actually started a fun conversation in the lobby while we waited for breakfast to arrive.,1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,1,209,37,200,1,2,1.0,12,2026-08-23T21:57:50.246736+00:00
fake,allegro,Hotel,"The Allegro room felt surprisingly spacious for such a city spot, with that little balcony breeze making morning coffee feel way too nice and totally worth waking up early just to catch another sip outside before diving into work all over again today honestly it was perfect right there in the middle of everything without feeling cramped at all while still being quiet enough to actually sleep soundly through traffic noises below so yeah definitely staying here next time for sure",1,qwen3.5:9b,short,positive,unstructured,zero_shot,the room or the hotel itself as the subject,short_positive_unstructured_zero_shot,2,482,81,200,0,2,1.0,12,2026-08-23T21:57:53.644854+00:00
fake,amalfi,Hotel,"We loved how our Amalfi room had that perfect sea view right from the bed; honestly, having coffee on the balcony every morning felt like living in a movie instead of just a hotel stay today!",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,3,191,36,200,1,2,1.0,12,2026-08-23T21:57:54.967595+00:00
fake,ambassador,Hotel,"I arrived late and still managed to get room service in ten minutes when my stomach growled right before landing; the coffee tasted exactly like what I usually grab at home, which felt incredibly comforting after a long flight through the city traffic outside that never seemed ready to let go yet.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person singular, starting with the word I",short_positive_unstructured_zero_shot,4,298,52,200,0,2,1.0,12,2026-08-23T21:57:56.331352+00:00
fake,conrad,Hotel,"We started our stay right off the bat by admiring how perfectly the Conrad blended sleek luxury with that unmistakable local vibe; walking out onto the terrace and sipping fresh coffee while watching the city wake up really set the tone, even though the elevator music was a little too upbeat for my taste.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,5,306,54,200,0,2,1.0,12,2026-08-23T21:57:57.914135+00:00
fake,fairmont,Hotel,The service here is absolutely impeccable and I honestly couldn't be happier with my stay!,1,qwen3.5:9b,short,positive,unstructured,zero_shot,a verdict stated up front,short_positive_unstructured_zero_shot,6,90,15,200,0,2,1.0,12,2026-08-23T21:57:59.327075+00:00
fake,hardrock,Hotel,"We loved how the Hard Rock Hotel turned a quick stop into such a fun memory; even though breakfast lines were long and the room service menu felt a bit limited compared to those huge chain restaurants we've seen elsewhere, the energy in that bar alone was worth it just for the live music vibe.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,7,294,55,200,0,2,1.0,12,2026-08-23T21:58:01.128755+00:00
fake,hilton,Hotel,"We loved staying at this Hilton because the room was spotless and smelled like fresh linen right away; honestly, finding such a quiet corner in the city is rare these days, but here it felt so peaceful despite everyone buzzing around downstairs that we never really wanted to leave our balcony.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,8,294,51,200,0,2,1.0,12,2026-08-23T21:58:02.509453+00:00
fake,homewood,Hotel,We loved how quiet Homewood was right by the lake at dusk; our kids actually stayed up later watching ducks without complaints about noise or boredom during those peaceful evening walks around campgrounds nearby before bed felt surprisingly easy tonight!,1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,9,254,40,200,1,2,1.0,12,2026-08-23T21:58:03.784636+00:00
fake,hyatt,Hotel,We just got back from our Hyatt stay and honestly were surprised how much better everything was than usual; the room felt fresh but lived-in with those quirky art pieces you can't find elsewhere.,1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,10,195,34,200,1,2,1.0,12,2026-08-23T21:58:05.348525+00:00
fake,intercontinental,Hotel,"I walked right in and felt that classic InterContinental luxury immediately, though I have to admit the Wi-Fi was a bit spotty until noon.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person singular, starting with the word I",short_positive_unstructured_zero_shot,11,138,24,200,1,2,1.0,12,2026-08-23T21:58:06.780946+00:00
fake,james,Hotel,The room at James feels so incredibly cozy with that warm light hitting the bed just right.,1,qwen3.5:9b,short,positive,unstructured,zero_shot,the room or the hotel itself as the subject,short_positive_unstructured_zero_shot,12,91,17,200,0,2,1.0,12,2026-08-23T21:58:08.221402+00:00
fake,knickerbocker,Hotel,Stayed three nights expecting magic at The Knickerbocker but found only deafening construction noise drowning out any romance.,1,qwen3.5:9b,short,negative,structured,few_shot,a verdict stated up front,short_negative_structured_few_shot,0,126,18,200,0,2,1.0,12,2026-08-23T21:58:09.794391+00:00
fake,monaco,Hotel,"I expected better for this steep price given my three-night stay at Hotel Monaco, yet the room felt surprisingly dusty upon arrival despite claims of cleanliness.",1,qwen3.5:9b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,1,162,26,200,1,2,1.0,12,2026-08-23T21:58:11.420861+00:00
fake,omni,Hotel,"Staying here for three nights was a disaster; breakfast options were stale pastries served by rude staff who barely glanced up. Noise from construction droned on late into our evening stay, ruining any chance to relax despite the nice lobby area outside our door.",1,qwen3.5:9b,short,negative,structured,few_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_few_shot,2,263,44,200,1,2,1.0,12,2026-08-23T21:58:14.444694+00:00
fake,palmer,Hotel,The Palmer House location is right next to busy construction that made my entire four-night stay unbearable due to constant noise.,1,qwen3.5:9b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,3,130,21,200,1,2,1.0,12,2026-08-23T21:58:15.954585+00:00
fake,sheraton,Hotel,"The Sheraton room stayed quiet long enough for me to nap after my tiring six-hour layover, but paying premium rates only secured dust-mote filled sheets and constant hallway traffic noise that ruined my sleep; honestly this overpriced disaster failed miserably compared to other downtown options I've tried before.",1,qwen3.5:9b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,4,314,48,200,0,2,1.0,12,2026-08-23T21:58:17.637038+00:00
fake,sofitel,Hotel,"I flew hours to this Sofitel expecting luxury but found disappointment; though the location near downtown felt convenient, the $400 price tag was a rip-off for such poor value given how grimy my room carpet truly was while breakfast offered stale pastries that tasted like leftover cafeteria food from years ago.",1,qwen3.5:9b,short,negative,structured,few_shot,the reason for the trip,short_negative_structured_few_shot,5,312,51,200,0,2,1.0,12,2026-08-23T21:58:19.102642+00:00
fake,swissotel,Hotel,Swissotel's room felt wildly overpriced given how short our stay was to be so loud next door.,1,qwen3.5:9b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,6,93,17,200,0,2,1.0,12,2026-08-23T21:58:20.661658+00:00
fake,talbott,Hotel,I stayed three nights at Talbott expecting relaxation but found constant construction noise right outside my window.,1,qwen3.5:9b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,7,116,17,200,0,2,1.0,12,2026-08-23T21:58:22.125053+00:00
fake,affinia,Hotel,I found the location convenient near transit yet plagued by relentless noise seeping through thin walls that ruined my sleep entirely.,1,qwen3.5:9b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,8,134,21,200,1,2,1.0,12,2026-08-23T21:58:25.469832+00:00
fake,allegro,Hotel,"The Allegro's downtown spot is perfect for transit, yet that charm vanishes once you pay exorbitant rates only to endure unbearable noise and a barely edible breakfast spread where eggs were rubbery while my coffee maker failed immediately at check-in despite promises of luxury.",1,qwen3.5:9b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,9,279,44,200,0,2,1.0,12,2026-08-23T21:58:27.226471+00:00
fake,amalfi,Hotel,I was genuinely stunned to find hair tangled deep inside our sheets at The Amalfi after paying for this supposedly luxury stay; it made zero sense given how loud the construction next door kept us awake all night while staff ignored my complaints.,1,qwen3.5:9b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,10,247,43,200,1,2,1.0,12,2026-08-23T21:58:28.811994+00:00
fake,ambassador,Hotel,"I expected luxury at this price point, yet woke up screaming from noise seeping through thin walls while breakfast was stale cold cuts.",1,qwen3.5:9b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,11,135,23,200,1,2,1.0,12,2026-08-23T21:58:30.388698+00:00
fake,conrad,Hotel,"Woke up to construction booming through my Conrad room despite the prime location right near the station; after paying premium prices for this luxury stay over four nights, I felt ripped off by loud noise ruining every single hour of rest.",1,qwen3.5:9b,short,negative,structured,few_shot,a specific detail or small incident,short_negative_structured_few_shot,12,239,41,200,1,1,1.0,12,2026-08-23T21:58:31.053244+00:00
fake,fairmont,Hotel,Spent three miserable nights here expecting luxury but found a dusty room with grimy tiles despite the stunning downtown views and convenient location right by the waterfront; honestly paying full price for this level of neglect makes absolutely zero sense when cleaning standards are clearly ignored in every corner I checked during my brief stay last week.,1,qwen3.5:9b,short,negative,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_zero_shot,0,358,57,200,0,2,1.0,12,2026-08-23T21:58:32.906033+00:00
fake,hardrock,Hotel,"I stayed three nights at this Hard Rock in the city center, expecting excitement but got nothing for my price.",1,qwen3.5:9b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,1,110,20,200,0,2,1.0,12,2026-08-23T21:58:34.423232+00:00
fake,hilton,Hotel,We stayed two nights at this Hilton and were thoroughly disappointed by the grimy room that smelled strongly of mold despite our pleas for a change.,1,qwen3.5:9b,short,negative,structured,zero_shot,"first person plural, starting with the word We or Our",short_negative_structured_zero_shot,2,148,26,200,1,2,1.0,12,2026-08-23T21:58:36.058462+00:00
fake,homewood,Hotel,Our three-night stay at Homewood felt rushed and dirty from the start; our room was stained with dust despite claims of cleanliness.,1,qwen3.5:9b,short,negative,structured,zero_shot,"first person plural, starting with the word We or Our",short_negative_structured_zero_shot,3,132,22,200,1,2,1.0,12,2026-08-23T21:58:37.438791+00:00
fake,hyatt,Hotel,"We checked in exhausted after a long flight only to find hair strands matted into our duvet and trash piled by the sink, while construction noise from upstairs prevented any sleep all night; despite politely asking housekeeping for help at 7 AM during my three-day stay, no one came until I left.",1,qwen3.5:9b,short,negative,structured,zero_shot,a specific detail or small incident,short_negative_structured_zero_shot,4,296,52,200,0,2,1.0,12,2026-08-23T21:58:39.697997+00:00
fake,intercontinental,Hotel,I traveled to Singapore for a long-haul business conference but felt utterly let down by this InterContinental stay despite the steep price tag and fancy lobby.,1,qwen3.5:9b,short,negative,structured,zero_shot,the reason for the trip,short_negative_structured_zero_shot,5,160,26,200,1,2,1.0,12,2026-08-23T21:58:41.338080+00:00
fake,james,Hotel,"Stayed here in November expecting a quiet getaway, but loud construction droned for hours while dirt-streaked sheets made sleep impossible; the rude front desk staff couldn't even fix our issue quickly enough to salvage this truly disappointing trip at The James.",1,qwen3.5:9b,short,negative,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_zero_shot,6,263,41,200,1,2,1.0,12,2026-08-23T21:58:42.755546+00:00
fake,knickerbocker,Hotel,The staff barely glanced at me and breakfast was stale cold toast overpriced for what you get in this pricey room which looked dusty not just on surfaces but even inside drawers so I honestly cannot recommend spending my hard earned cash here since it felt like wasting money rather than enjoying a proper rest.,1,qwen3.5:9b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,7,311,55,200,0,2,1.0,12,2026-08-23T21:58:45.813777+00:00
fake,monaco,Hotel,"The Monaco room was a dusty mess that barely matched its steep price tag, making me wonder what value I actually got for my money since cleanliness here is clearly nonexistent despite claims of luxury nearby staff who seemed indifferent to our complaints about being trapped in this grim location",1,qwen3.5:9b,short,negative,structured,zero_shot,the room or the hotel itself as the subject,short_negative_structured_zero_shot,8,296,50,200,0,2,1.0,12,2026-08-23T21:58:47.138557+00:00
fake,omni,Hotel,"I flew out to celebrate an anniversary at Omni only to find a grimy bathroom and sticky floor mats that made us skip dinner near their noisy highway location; despite one friendly bellhop's apology for this dirty room, we felt ripped off by such high prices given the poor value when even basic maintenance feels neglected.",1,qwen3.5:9b,short,negative,structured,zero_shot,the reason for the trip,short_negative_structured_zero_shot,9,323,56,200,0,2,1.0,12,2026-08-23T21:58:48.592169+00:00
fake,palmer,Hotel,I found dirt under my bed sheets at Palmer Hotel and ignored staff who looked uninterested in my complaints about the noise from construction outside; breakfast was rushed with cold eggs while I tried to sleep through the deafening drills all night long.,1,qwen3.5:9b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,10,254,43,200,1,2,1.0,12,2026-08-23T21:58:50.400307+00:00
fake,sheraton,Hotel,"I checked in expecting relaxation after a long week at this Sheraton but left utterly disappointed by deafening hallway noise and a room that smelled musty despite daily cleaning promises during my three-night stay; honestly, for such an inflated price tag demanding extra value, you are clearly getting nothing close to what anyone reasonably expects from this brand today.",1,qwen3.5:9b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,11,374,59,200,0,2,1.0,12,2026-08-23T21:58:51.890827+00:00
