Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,opener_move,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,intercontinental,Hotel,"I stayed in room 1412 for four nights and the location is everything - a block away from Navy Pier and a short walk to Millennium Park. The breakfast buffet was a highlight, with a surprisingly good selection of eggs and pastries.",1,llama3.2:3b,short,positive,structured,few_shot,"first person singular, starting with the word I",short_positive_structured_few_shot,10,230,42,200,1,2,1.0,12,2026-08-20T10:41:00.487153+00:00
fake,james,Hotel,"I was delighted with my stay at the James in April, room 1204 was cozy and spotless, thanks to the meticulous housekeeping. Despite the chaos of rush hour, the concierge team expertly juggled my requests, including a great breakfast spot recommendation from Emily.",1,llama3.2:3b,short,positive,structured,few_shot,a specific detail or small incident,short_positive_structured_few_shot,11,264,43,200,1,2,1.0,12,2026-08-20T10:41:01.485373+00:00
fake,knickerbocker,Hotel,"We checked in on a chilly January morning, and the warm lobby immediately put us at ease. Our room 1202 had a plush king bed and a stylish decor that set the tone for a cozy stay, and we appreciated the generous window space to let in the afternoon sun.",1,llama3.2:3b,short,positive,structured,few_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_few_shot,12,253,50,200,1,1,1.0,12,2026-08-20T10:41:02.071725+00:00
fake,monaco,Hotel,"We spent four nights in the luxurious Ocean Suite 605, and the staff, led by our friendly bellhop, Leo, made us feel like royalty.",1,llama3.2:3b,short,positive,structured,zero_shot,"first person plural, starting with the word We or Our",short_positive_structured_zero_shot,0,130,24,200,1,2,1.0,12,2026-08-20T10:41:03.123721+00:00
fake,omni,Hotel,"I spent a weekend at the Omni in December, and for a pricey rate, I got exactly what I paid for - top-notch service and amenities.",1,llama3.2:3b,short,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_zero_shot,1,130,26,200,1,2,1.0,12,2026-08-20T10:41:04.387892+00:00
fake,palmer,Hotel,"We spent a wonderful 4-night stay at the Hotel Palmer, conveniently located near the city's vibrant nightlife and upscale shopping district.",1,llama3.2:3b,short,positive,structured,zero_shot,"first person plural, starting with the word We or Our",short_positive_structured_zero_shot,2,140,21,200,1,2,1.0,12,2026-08-20T10:41:05.624462+00:00
fake,sheraton,Hotel,"We were thoroughly impressed with our stay at the Sheraton, especially considering the affordable price, which offered great value for money.",1,llama3.2:3b,short,positive,structured,zero_shot,"first person plural, starting with the word We or Our",short_positive_structured_zero_shot,3,141,21,200,1,2,1.0,12,2026-08-20T10:41:06.866812+00:00
fake,sofitel,Hotel,"I was delighted with my two-night stay at the Sofitel, particularly in room 1411, where the beds were supremely comfortable and the staff - like my concierge, Julian - went above and beyond to make me feel at home.",1,llama3.2:3b,short,positive,structured,zero_shot,"first person singular, starting with the word I",short_positive_structured_zero_shot,4,214,39,200,1,2,1.0,12,2026-08-20T10:41:08.089672+00:00
fake,swissotel,Hotel,"I was thoroughly impressed with my two-night stay at the Swissotel, staying in room 1420, which offered stunning views of the city.",1,llama3.2:3b,short,positive,structured,zero_shot,the room or the hotel itself as the subject,short_positive_structured_zero_shot,5,131,22,200,1,2,1.0,12,2026-08-20T10:41:09.519406+00:00
fake,talbott,Hotel,"I just spent a perfect long weekend at Talbott (Sept 15-18) and had a great stay in room 1407, where the staff, particularly Emily and Ryan, were warm and helpful.",1,llama3.2:3b,short,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_zero_shot,6,163,30,200,1,2,1.0,12,2026-08-20T10:41:10.591192+00:00
fake,affinia,Hotel,"I recently spent a lovely night at the Affinia Hotel, staying in room 1201.",1,llama3.2:3b,short,positive,structured,zero_shot,the room or the hotel itself as the subject,short_positive_structured_zero_shot,7,75,14,200,0,2,1.0,12,2026-08-20T10:41:11.666775+00:00
fake,allegro,Hotel,"During our summer solstice trip to Rome, I was pleased to find the Allegro's rooms consistently spotless, thanks to diligent housekeeping that kept my room number 314 remarkably tidy.",1,llama3.2:3b,short,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_zero_shot,8,183,29,200,1,2,1.0,12,2026-08-20T10:41:12.753402+00:00
fake,amalfi,Hotel,"I spent a blissful week in room 314 at the Hotel Amalfi, where my family and I unwound amidst lemon groves and crystal waters.",1,llama3.2:3b,short,positive,structured,zero_shot,"first person singular, starting with the word I",short_positive_structured_zero_shot,9,126,24,200,0,2,1.0,12,2026-08-20T10:41:14.103393+00:00
fake,ambassador,Hotel,"The Hotel Ambassador exceeded my expectations during my 4-night stay in room 314, where the cleanliness and comfort were top-notch.",1,llama3.2:3b,short,positive,structured,zero_shot,the room or the hotel itself as the subject,short_positive_structured_zero_shot,10,131,20,200,1,2,1.0,12,2026-08-20T10:41:15.120041+00:00
fake,conrad,Hotel,"I was delighted with my stay at the Hotel Conrad, staying in room 1418. The staff, especially the concierge, Daniel, were accommodating and attentive, but the noise level from the nearby bars was a brief distraction, especially on a Friday night.",1,llama3.2:3b,short,positive,structured,zero_shot,"first person singular, starting with the word I",short_positive_structured_zero_shot,11,246,41,200,1,1,1.0,12,2026-08-20T10:41:15.611650+00:00
fake,fairmont,Hotel,"Staying at the Fairmont during a mid-January ski trip was a perfect antidote to winter blues, thanks to its prime location steps from a bustling ski lift and lively apres-ski scene.",1,llama3.2:3b,short,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_zero_shot,12,181,31,200,1,2,1.0,12,2026-08-20T10:41:16.749855+00:00
fake,hardrock,Hotel,I checked in for a quick weekend getaway and landed on the iconic floor with views of the lake and city lights. Staff remembered me from my last visit and handed me a bottle of champagne to kick off our stay.,1,llama3.2:3b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,0,208,41,200,1,1,1.0,12,2026-08-20T10:41:17.301312+00:00
fake,hilton,Hotel,"I just spent four nights at the Hilton in downtown and it was a solid choice for my conference - the staff were accommodating and the rooms were comfy, even if the ac didn't quite keep up on the second night. The coffee in the lounge was a nice touch too.",1,llama3.2:3b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,1,255,51,200,1,2,1.0,12,2026-08-20T10:41:18.402637+00:00
fake,homewood,Hotel,"We stayed in room 704 for four nights in June and loved the spaciousness and comfy beds. The staff, especially Karen on the front desk, were super friendly and helpful, even when we had a minor issue with the AC not cooling our room properly.",1,llama3.2:3b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,2,242,45,200,1,1,1.0,12,2026-08-20T10:41:18.942803+00:00
fake,hyatt,Hotel,"We splurged for a night at the Hyatt Regency Chicago's presidential suite on our anniversary. Our server, Maria, remembered my birthday and brought us cake and champagne.",1,llama3.2:3b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,3,170,27,200,1,2,1.0,12,2026-08-20T10:41:19.979749+00:00
fake,intercontinental,Hotel,"We spent a weekend here and had a fantastic stay, our room 1417 had a lovely view of the city. The staff were friendly and helpful, especially Rachel at the front desk who went out of her way to help us find a great spot for brunch on Sunday.",1,llama3.2:3b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,4,242,49,200,1,1,1.0,12,2026-08-20T10:41:20.533656+00:00
fake,james,Hotel,"We were blown away by the warm welcome from the concierge team, who went above and beyond to tailor our stay to our needs.",1,llama3.2:3b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,5,122,24,200,0,2,1.0,12,2026-08-20T10:41:21.658443+00:00
fake,knickerbocker,Hotel,"We ended up staying for 4 nights from March 12th to 16th. I was a bit worried about the infamous bar at the Blue Devil Room, but it was surprisingly quiet during my evening visits.",1,llama3.2:3b,short,positive,unstructured,few_shot,the reason for the trip,short_positive_unstructured_few_shot,6,180,35,200,1,2,1.0,12,2026-08-20T10:41:23.030363+00:00
fake,monaco,Hotel,I booked the hotel for my birthday bash in September with friends and we had a blast celebrating on the spacious rooftop.,1,llama3.2:3b,short,positive,unstructured,few_shot,the reason for the trip,short_positive_unstructured_few_shot,7,121,22,200,0,2,1.0,12,2026-08-20T10:41:24.189838+00:00
fake,omni,Hotel,"I was blown away by the complimentary chocolate tart served at the Omni's evening reception, it was sublime. The room I stayed in was immaculate and had a great view of the city, which made the long flight home even more bearable.",1,llama3.2:3b,short,positive,unstructured,few_shot,a specific detail or small incident,short_positive_unstructured_few_shot,8,230,42,200,1,1,1.0,12,2026-08-20T10:41:24.701877+00:00
fake,palmer,Hotel,"We stayed in room 1402 on our anniversary weekend, celebrated with a sunset view of Lake Michigan. The staff knew it was special and even arranged a complimentary bottle of champagne in the room, complete with a handwritten note congratulating us.",1,llama3.2:3b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,9,247,41,200,1,2,1.0,12,2026-08-20T10:41:25.790159+00:00
fake,sheraton,Hotel,"Stayed at the Sheraton last weekend, room 1412, and it was perfect. Walked out of my floor at 8am to the lobby, where I ran into Alex from housekeeping, and she had already started prepping my room for the day.",1,llama3.2:3b,short,positive,unstructured,few_shot,a verdict stated up front,short_positive_unstructured_few_shot,10,210,40,200,1,2,1.0,12,2026-08-20T10:41:27.102183+00:00
fake,sofitel,Hotel,"I checked into the Sofitel in Paris on a Tuesday, room 314, and was impressed by the Eiffel Tower view from my fifth-floor balcony. The continental breakfast was a lovely surprise, with fresh pastries and a cappuccino machine that worked like magic.",1,llama3.2:3b,short,positive,unstructured,few_shot,a specific detail or small incident,short_positive_unstructured_few_shot,11,249,42,200,1,2,1.0,12,2026-08-20T10:41:28.375988+00:00
fake,swissotel,Hotel,"I checked in on a Tuesday in mid-January, room 1404, and was greeted by the friendly front desk staff. The lobby was cozy and inviting, and I was impressed by the elegant decor throughout the hotel.",1,llama3.2:3b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,12,198,36,200,1,1,1.0,12,2026-08-20T10:41:28.842808+00:00
fake,talbott,Hotel,"I stayed in room 1012, and from the moment I walked in, I felt like I was in for a treat - the modern decor and comfy bed had me kicking back in no time, especially after a long drive on my solo road trip.",1,llama3.2:3b,short,positive,unstructured,zero_shot,the room or the hotel itself as the subject,short_positive_unstructured_zero_shot,0,205,45,200,1,1,1.0,12,2026-08-20T10:41:29.364367+00:00
fake,affinia,Hotel,"We loved our three-night stay at the Affinia, from the moment we checked in with friendly hostess Maria to the evening we sipped craft cocktails by the Hudson River. Our room 17A had a lovely view, plush linens, and a comfortable king bed - what more could we ask?",1,llama3.2:3b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,1,264,49,200,1,1,1.0,12,2026-08-20T10:41:29.878324+00:00
fake,allegro,Hotel,"Staying in room 1403, I was pleasantly surprised by the Allegro's modern amenities and comfy beds, perfect for a solo business trip. The concierge, Maria, helped me score tickets to the opera just around the corner, a sweet bonus on a Friday night.",1,llama3.2:3b,short,positive,unstructured,zero_shot,the room or the hotel itself as the subject,short_positive_unstructured_zero_shot,2,248,43,200,1,2,1.0,12,2026-08-20T10:41:30.901891+00:00
fake,amalfi,Hotel,"We absolutely loved our stay at the Hotel Amalfi, our room 214 was stunning with a private balcony overlooking the sea, perfect for sipping limoncello before bed.",1,llama3.2:3b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,3,162,27,200,1,2,1.0,12,2026-08-20T10:41:32.119683+00:00
fake,ambassador,Hotel,"I had a great stay at the Ambassador Hotel from March 10th to 12th, room 1412, and the staff went above and beyond to make my trip special, especially our friendly housekeeper Maria who always had a smile and a fresh towel waiting for me.",1,llama3.2:3b,short,positive,unstructured,zero_shot,"first person singular, starting with the word I",short_positive_unstructured_zero_shot,4,238,45,200,1,1,1.0,12,2026-08-20T10:41:32.643622+00:00
fake,conrad,Hotel,"We just spent a lovely 5-night stay at the Conrad in Honolulu, room 1403, and it truly exceeded our expectations - the staff, particularly concierge Jen, made us feel like VIPs with insider tips on local hidden gems, and the room itself had a stunning city view from the 14th floor.",1,llama3.2:3b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,5,282,51,200,0,2,1.0,12,2026-08-20T10:41:33.643679+00:00
fake,fairmont,Hotel,"Impeccable service and stunning views made my 4-night stay in a luxurious room 1412 truly unforgettable, from friendly concierge Alex who helped with dinner reservations to the morning paper delivered to my doorstep on the last day - a lovely touch.",1,llama3.2:3b,short,positive,unstructured,zero_shot,a verdict stated up front,short_positive_unstructured_zero_shot,6,249,41,200,1,2,1.0,12,2026-08-20T10:41:34.763597+00:00
fake,hardrock,Hotel,"We spent a fantastic weekend at Hard Rock, my friend's birthday bash was a blast in room 1414, staff like Jen in the front desk were super friendly and helpful.",1,llama3.2:3b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,7,160,30,200,1,2,1.0,12,2026-08-20T10:41:36.102480+00:00
fake,hilton,Hotel,We stayed at the Hilton for a weekend in August and had a fantastic time.,1,llama3.2:3b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,8,73,15,200,0,2,1.0,12,2026-08-20T10:41:37.354405+00:00
fake,homewood,Hotel,"We spent a long weekend at the Homewood and really enjoyed our stay. Our room 1414 was comfortable with a lovely view of the lake, and Emily at the front desk helped us with a last-minute reservation, even offering to book us a cab after we checked out.",1,llama3.2:3b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,9,253,48,200,1,1,1.0,12,2026-08-20T10:41:37.803143+00:00
fake,hyatt,Hotel,"We had an incredible stay at the Hyatt, our third floor room 314 was spotless and spacious, perfect for our family of four.",1,llama3.2:3b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,10,123,23,200,0,2,1.0,12,2026-08-20T10:41:38.907174+00:00
fake,intercontinental,Hotel,"I recently spent a weekend in room 1412 at the Intercontinental, and it was a lovely stay.",1,llama3.2:3b,short,positive,unstructured,zero_shot,"first person singular, starting with the word I",short_positive_unstructured_zero_shot,11,90,17,200,0,2,1.0,12,2026-08-20T10:41:39.973151+00:00
fake,james,Hotel,"The Hotel James exceeded my expectations - from the plush lobby to the spacious 514 room where I stayed, it felt like a 5-star retreat in the heart of downtown.",1,llama3.2:3b,short,positive,unstructured,zero_shot,the room or the hotel itself as the subject,short_positive_unstructured_zero_shot,12,160,30,200,1,2,1.0,12,2026-08-20T10:41:41.345453+00:00
fake,knickerbocker,Hotel,"One star - Would not stay again. Our room on the 10th floor was plagued by loud thumping and shouting from the 9th floor party, despite our request for a quiet room. The breakfast buffet was a mess, with cold pastries and soggy eggs.",1,llama3.2:3b,short,negative,structured,few_shot,a verdict stated up front,short_negative_structured_few_shot,0,233,44,200,1,2,1.0,12,2026-08-20T10:41:42.694301+00:00
fake,monaco,Hotel,"The Hotel Monaco's high price tag felt like a rip-off, especially considering the mediocre room cleanliness and slow service from the staff. I was particularly disappointed with the lack of attention from the concierge team during my 3-night stay.",1,llama3.2:3b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,1,247,39,200,1,1,1.0,12,2026-08-20T10:41:43.194166+00:00
fake,omni,Hotel,"I visited the Omni in August, and despite its excellent location, our stay was a letdown. The staff seemed overwhelmed, and our server took 20 minutes to take our breakfast order, which was subpar and overpriced - we had to wait in line again to get our check paid for.",1,llama3.2:3b,short,negative,structured,few_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_few_shot,2,269,50,200,1,2,1.0,12,2026-08-20T10:41:44.396118+00:00
fake,palmer,Hotel,"I spent two nights in room 1212, expecting a peaceful retreat but what I got was a constant buzz of traffic on Wabash and a cramped bathroom with a hair clogged shower.",1,llama3.2:3b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,3,168,32,200,1,2,1.0,12,2026-08-20T10:41:45.601154+00:00
fake,sheraton,Hotel,"I booked room 1412 for three nights, and what a letdown - the room was tiny and musty, with a weird smell lingering in the air. Paid top dollar for the privilege, too, but the only great value I got was in the bill.",1,llama3.2:3b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,4,215,44,200,1,2,1.0,12,2026-08-20T10:41:46.700110+00:00
fake,sofitel,Hotel,"I booked the Sofitel for a business conference in Paris, but the location proved to be a major letdown - the hotel's streets were congested and noisy, a far cry from the peaceful atmosphere I expected.",1,llama3.2:3b,short,negative,structured,few_shot,the reason for the trip,short_negative_structured_few_shot,5,201,36,200,1,2,1.0,12,2026-08-20T10:41:47.949316+00:00
fake,swissotel,Hotel,"Staying at the Swissotel last month was a letdown - $450 for a 3-night stay feels like highway robbery. Our room was tiny, despite the 'deluxe' label, and the aircon unit was so loud it kept us awake all night, even on a hot summer evening.",1,llama3.2:3b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,6,240,46,200,1,2,1.0,12,2026-08-20T10:41:49.129617+00:00
fake,talbott,Hotel,"I stayed in room 304 from March 15th to 18th, and the only thing that exceeded my expectations was the front desk receptionist, Rachel, who politely offered to reschedule my wake-up call despite the chaotic atmosphere.",1,llama3.2:3b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,7,218,36,200,1,2,1.0,12,2026-08-20T10:41:50.160894+00:00
fake,affinia,Hotel,"I booked a room for my sister's birthday, but the weekend was a letdown. The staff seemed overwhelmed, I asked Emily at the front desk for a refill on my coffee and it took 20 minutes. The location is nice, but it's not enough to make up for the issues.",1,llama3.2:3b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,8,253,50,200,1,2,1.0,12,2026-08-20T10:41:51.336953+00:00
fake,allegro,Hotel,"I spent a weekend in room 1222, hoping for a relaxing stay, but was disappointed. The lobby's attempt at a upscale vibe falls flat, and the 'Allegro' name feels like a cheap nod to luxury.",1,llama3.2:3b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,9,188,35,200,1,1,1.0,12,2026-08-20T10:41:51.837305+00:00
fake,amalfi,Hotel,"I was excited to stay at the Amalfi Hotel, but my 4th floor room fell short on cleanliness. Last night's spill on the carpet was only partly wiped, and the bedside trash still had an unsettling layer of dust.",1,llama3.2:3b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,10,208,39,200,1,2,1.0,12,2026-08-20T10:41:53.219624+00:00
fake,ambassador,Hotel,"I booked the Ambassador East for a work trip in March, room 1203, but the stains on the carpet in my room, 3 ft away from the air vent, kept me awake all night.",1,llama3.2:3b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,11,160,34,200,1,2,1.0,12,2026-08-20T10:41:54.443241+00:00
fake,conrad,Hotel,"I'm still fuming about my stay in room 1413, where I was promised a luxurious oasis. The realty was a dull grey room with a phone that didn't work and a lightbulb that refused to turn on, even with a frantic call to maintenance.",1,llama3.2:3b,short,negative,structured,few_shot,a specific detail or small incident,short_negative_structured_few_shot,12,228,44,200,1,2,1.0,12,2026-08-20T10:41:55.839148+00:00
fake,fairmont,Hotel,"I spent a week at the Fairmont in December, but the only thing that was festive was the price tag, which was still too high for what we got - stale room air and a hair dryer that wouldn't even dry my hair.",1,llama3.2:3b,short,negative,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_zero_shot,0,205,43,200,1,1,1.0,12,2026-08-20T10:41:56.369108+00:00
fake,hardrock,Hotel,"I spent a long weekend at Hard Rock Hotel in Vegas, but it felt like an eternity in room 1417, where I was woken up by constant bass thumping till 3am from the adjacent room.",1,llama3.2:3b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,1,174,35,200,1,2,1.0,12,2026-08-20T10:41:57.758450+00:00
fake,hilton,Hotel,"We booked room 1412 for a 4-night stay and left feeling let down, the carpet was stained and the bathroom mirror was streaked with soap scum, a far cry from the luxurious hotel I expect from Hilton.",1,llama3.2:3b,short,negative,structured,zero_shot,"first person plural, starting with the word We or Our",short_negative_structured_zero_shot,2,198,37,200,1,2,1.0,12,2026-08-20T10:41:58.753396+00:00
fake,homewood,Hotel,"We stayed at Homewood Suites for four nights in late March, room 1412, and were thoroughly unimpressed.",1,llama3.2:3b,short,negative,structured,zero_shot,"first person plural, starting with the word We or Our",short_negative_structured_zero_shot,3,103,17,200,0,2,1.0,12,2026-08-20T10:42:00.005203+00:00
fake,hyatt,Hotel,"I was looking forward to a quiet getaway, but my two-night stay at the Hyatt was marred by noisy neighbors and a room that wasn't spotless - a missed vacuuming in room 1413 left me to navigate a trail of dusty footprints.",1,llama3.2:3b,short,negative,structured,zero_shot,a specific detail or small incident,short_negative_structured_zero_shot,4,221,42,200,1,1,1.0,12,2026-08-20T10:42:00.517347+00:00
fake,intercontinental,Hotel,"I paid a king's ransom for a two-night stay at the InterContinental in July, only to be treated like an afterthought.",1,llama3.2:3b,short,negative,structured,zero_shot,the reason for the trip,short_negative_structured_zero_shot,5,117,21,200,0,2,1.0,12,2026-08-20T10:42:01.720989+00:00
fake,james,Hotel,"I was really looking forward to a relaxing weekend at the James in April, but what arrived was a lukewarm disappointment - our room 314 was tiny and the staff seemed disconnected, like nameless machines, when I asked for an extra pillow.",1,llama3.2:3b,short,negative,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_zero_shot,6,237,42,200,1,1,1.0,12,2026-08-20T10:42:02.209636+00:00
fake,knickerbocker,Hotel,"I was thoroughly disappointed with my stay at the Knickerbocker, particularly on my last night when the staff seemed put off by my request for an extra blanket, and took a long time to deliver it.",1,llama3.2:3b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,7,196,36,200,1,2,1.0,12,2026-08-20T10:42:03.351769+00:00
fake,monaco,Hotel,"I recently stayed at The Bellagio Hotel and Casino on the 14th of March, room 345, and was thoroughly underwhelmed.",1,llama3.2:3b,short,negative,structured,zero_shot,the room or the hotel itself as the subject,short_negative_structured_zero_shot,8,115,20,200,0,2,1.0,12,2026-08-20T10:42:04.750925+00:00
fake,omni,Hotel,"Staying here over New Year's Eve was a pricey mistake - our room 1417 was spotless, but that's about the only clean thing about this place. The staff seemed like they were still on winter break, and our valet, Jorge, looked like he'd rather be at home.",1,llama3.2:3b,short,negative,structured,zero_shot,the reason for the trip,short_negative_structured_zero_shot,9,252,47,200,1,2,1.0,12,2026-08-20T10:42:06.140980+00:00
fake,palmer,Hotel,"I'm disappointed with my stay at Hotel Palmer from March 12-14, staying in room 314, which was barely cleaned between visits - a crumpled blanket and empty water bottle were left on my bed.",1,llama3.2:3b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,10,189,34,200,1,2,1.0,12,2026-08-20T10:42:07.275370+00:00
fake,sheraton,Hotel,"I booked the Sheraton for three nights, expecting a comfortable stay, but what I got was a mediocre experience marred by incessant noise and dirty room (room 1411) where I found a used tissue in the bathroom on the first evening.",1,llama3.2:3b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,11,229,41,200,1,1,1.0,12,2026-08-20T10:42:07.856286+00:00
fake,sofitel,Hotel,"We were expecting a seamless stay at the Sofitel, but our four-night trip in late August was marred by subpar service from the front desk staff, particularly a gruff evening concierge who seemed put off by our questions.",1,llama3.2:3b,short,negative,structured,zero_shot,"first person plural, starting with the word We or Our",short_negative_structured_zero_shot,12,220,38,200,1,2,1.0,12,2026-08-20T10:42:08.780010+00:00
fake,swissotel,Hotel,"I booked a room here for my sister's birthday in August, hoping to impress her. Instead, the air conditioning unit was ridiculously loud and kept us awake all night.",1,llama3.2:3b,short,negative,unstructured,few_shot,the reason for the trip,short_negative_unstructured_few_shot,0,165,29,200,1,2,1.0,12,2026-08-20T10:42:10.173716+00:00
