row_index,text,true_label,pred_label
2644,"Slept like a log at the Sheraton--surprisingly quiet despite the downtown location, and the city skyline view from my floor was a treat. Wifi was fast and never dropped once. Would happily return.",1,1
2645,"I really wanted to like the Ambassador, but our stay was a letdown from start to finish. Check-in took nearly half an hour because the front desk was staffed by one visibly overwhelmed clerk. The room itself was dated, with a sagging mattress, a wobbly desk chair, and an air conditioning unit that rattled loudly every time it kicked on. We asked three times about the AC before anyone came up, and even then the fix lasted a day. Housekeeping skipped our floor one afternoon entirely. The location is decent, I'll grant that, and the morning coffee in the lobby was fine, but for this price I expected far more. The hallways smelled musty, and our window faced a brick wall. We won't be returning.",1,1
2646,"The Intercontinental exceeded expectations--the club lounge was a quiet haven with great views, and the bed was incredibly comfortable after a long travel day. Staff remembered my name at breakfast, which felt genuinely personal. I'd gladly return.",1,1
2647,"We stayed at the Hotel James for three nights and honestly can't figure out how it gets such decent ratings. Check-in took forever because apparently only one person works the desk in the evenings, and when we finally got to our room the AC was barely blowing cool air. Asked twice about it before anyone came up. The hallway carpets were stained and the whole place just felt tired. Breakfast was the biggest letdown, lukewarm eggs, ran out of coffee both mornings, and no one refilled anything. Our window overlooked the loading dock, so we were woken at 5:45am bydeliveries every day. Bathroom had a musty smell that never really went away. Staff were polite enough but completely ineffective. For the price, there are far better options nearby. Won't be returning.",1,1
2648,"My wife and I stayed at the Ambassador East Hotel last month for my son's wedding. When we got there nobody helped us with our bags and they took forever to Valet our car. After waiting 15 minutes to get my car parked he expected a tip, which I found rude. After finally getting to our room I noticed crumbs on the floor and a dirty bathroom. I was extremely disappointed with the room and the service. I will not recommend this place to anyone.
",1,1
2649,"We chose Hotel Amalfi for the view, but honestly, the staff made the stay. Every single person, from the front desk to the breakfast crew, greeted us by name after day one - a small touch that felt incredibly personal. The room itself was spotless, though the bathroom was a bit snug, a fair trade for the private balcony overlooking the water. Mornings were a highlight: strong espresso, flaky pastries, and a spread of local cheeses that fuelled our daily hikes. The only minor hiccup was the thin walls; we could hear our neighbours' late-night chatter. Still, the location is unbeatable - a five-minute stroll to the marina and tucked away from the main drag. I'd absolutely return for the hospitality alone.",1,1
2650,"Disappointing stay at the James--our room felt worn, the air conditioner rattled all night, and housekeeping missed basic items. For the price, I expected much better.",1,1
2651,"We stayed at the Sheraton for three nights and left genuinely disappointed. The photos online promised a lovely outlook, but our 'view' was mostly a grey parking garage wall with a slice of rooftop AC units humming away. Breakfast was the biggest letdown: the scrambled eggs were lukewarm and watery, the fruit looked tired from the day before, and the coffee was so weak we ended up paying extra at a cafe across the street. Sleep was a struggle too. Even though our room was far from the elevator, the hallway noise carried badly, and every night around 11pm we could hear music and laughter from the bar two floors down until well past midnight. The bed itself was decent, but that hardly matters when the walls are this thin. For the price, we expected far better.",1,1
2652,"Honestly expected more from a hotel at this price point. Checked in around 4pm and my room still wasn't ready, then when I finally got in around 5:30 the AC was barely working. Front desk offered to 'look into it' but it never really cooled down during my whole three-night stay. The room itself was decently designed but small, and you could hear the elevator whirring all night through the wall. Housekeeping skipped my floor entirely one day, and when I called down I got transferred twice before anyone picked up. The bar downstairs is gorgeous, I'll give them that, but service there was slow even when it was half empty. Location is fine, near the theater district, but for this money I'd rather stay a few blocks away and actually sleep well. Won't be back.",1,1
2653,"I expected more from the James given the price and the photos online. The lobby looks polished, but the room felt tired: scuffed furniture, a stained chair by the window, and a bathroom door that would not stay shut. Our air conditioning rattled loudly all night, and the front desk said someone would check it, but nobody came. The bed was comfortable enough, although the pillows had almost no support. Housekeeping also skipped our room after we were out most of the day, which was frustrating after returning late. The location is convenient for shopping and restaurants, but that only goes so far when the stay itself is this uneven. Staff were polite when approached, just not especially proactive. For what we paid, I would choose another downtown hotel next time.",1,1
2654,"I stayed there on October 6, 2012. When I pulled the covers of my bed, there was a small dark brown insect the size of a grain of rice, which was either a bed bug or cockroach. I trapped it under a glass (see the attached pictures) and called the front desk. The housecleaning person claimed it was a cockroach. Absolutely horrible service by the hotel management to respond to the problem, failing to follow through on promises they made to me. Setting aside the bug problem, I caution that the windows are quite thin. We could hear a lot of the street noise, which made for a hard night's sleep, not to mention worrying about insects even after changing rooms. For $400 a night after tax, I strongly encourage you to check for alternatives.
",0,0
2655,"We stayed at the Sheraton for a long weekend and honestly, it exceeded my expectations. The check-in process was smooth, and the front desk agent actually acknowledged our status tier and upgraded us to a room facing the city, which was a lovely surprise. The room itself was spotless and the bed was, as expected, incredibly comfortable--I slept better there than I do at home. The location was great for walking to restaurants and the water.

The only minor hiccup was the pool area being a bit crowded on Saturday afternoon, but we just went back in the morning and had it almost to ourselves. The lobby bar had a great vibe too, perfect for winding down with a craft cocktail. The staff throughout the hotel were consistently polite and helpful. All in all, a really solid, stress-free stay. We'll likely be back.",1,1
2656,"I was expecting an experience comparable to my stays at the Olympia in Seattle. The decor and overall feel of the hotel was much above average but not inspiring. Biggest disappointment was the inadequate internet connection in the room. The wireless was very slow and the hard-wire from the wall did not work at all. I did request a replacement of the wall wire, but it did no help. This hotel can do better than this. With a 5 star rating, it should be an experience to be pleasantly remembered -- but, was just a mediocre experience for me. Even the bed covers were not that special. Needs more intense management. Next time, I will try the Trump facility Thanks
",0,0
2657,"Stayed three nights for a conference and left feeling genuinely let down. The lobby is gorgeous in photos, but the reality is worn carpets and a front desk that seemed annoyed by basic requests. My room faced the inner courtyard, which meant constant noise from the housekeeping carts starting at 6 AM--no blackout curtains either, just thin sheers. The air conditioning rattled all night, and when I asked to switch rooms, I was told nothing was available, which felt like a lie given the empty hallways. Breakfast was a disaster: lukewarm scrambled eggs, stale pastries, and coffee that tasted burnt. The pool was closed for 'maintenance' without any prior notice, and the gym had two broken treadmills. For the price, this was a massive miss. I've had better experiences at chain motels. Save your money and book elsewhere--this place trades on old glory and delivers nothing but frustration.",1,1
2658,"We stayed at the Fairmont for four nights over a long weekend and honestly have very few complaints. Our room on a higher floor had a gorgeous view of the mountains and the water, and the bed was one of the most comfortable I've ever slept in at a hotel - I actually looked up the mattress brand before checking out. Housekeeping was prompt and thorough every day, and the front desk straightened out a small billing mix-up within minutes without any fuss. The pool area never felt crowded even though the hotel was fairly full, and the concierge booked us a last-minute dinner reservation at a place that turned out to be the highlight of our trip. Location is excellent too, an easy walk to everything we wanted to see. None of this is cheap, but you get what you pay for. We'd happily return.",1,1
2659,"The view was mostly of other buildings, which was a letdown. While the room felt grungy and under-vacuumed, the location was decent for clubs. The bathroom, however, had clogged drains and a musty smell. Very disappointing for the price.",1,1
2660,Loved our stay here--the sea view room was worth every euro and the breakfast spread was impressive. Staff went out of their way to help with ferry schedules. Would happily return next summer.,1,1
2661,"My visit to the Conrad Chicago in the heart of downtown was a luxurious experience bar none. The lobby is immaculate and is filled with reams of class and style. The rooms are beautifully adorned. I especially like the flat screen TV and wired internet. I'm never happy with wireless connections so it is nice to find a hotel that knows that its guests need fast, reliable internet connectivity, and it's included at no additional charge. The view from the room was magnificent...downtown Chicago at night! The Restaurant is spectacular but the Terrace is the place to be when weather permits. You cannot get a more breathtaking view and be able to relax in the gentle breeze of evening while dining on the finest gourmet foods. Don't forget to visit the Health and Fitness center with their selection of aerobic and anaerobic workout equipment. The staff is attentive to your every need and the concierges can get you whatever you need. Just ask! This is the place to stay in Chicago if you want to be pampered in luxury!
",1,1
2662,"The Amalfi Hotel in Chicago is a wonderful hotel. I had the opportunity to stay there on business and wished I could have stayed for longer. The staff is so nice and helpful. They really treat you like a VIP and are there to help with any questions you might have. The rooms are so beautifully decorated that you wish you could hire their designer to do your home. In my room I had access to my own personal dvd and cd collection. Did I say IN the room? I didn't even have to leave or order something on the television. It was nice to shower with their AVEDA products and get into my microfiber robe and slippers that they supplied me. While staying in for the night I was also able to use my laptop in my room since they have wifi throughout the hotel.The bed was very comfortable and everything was so clean! In the morning I was treated to a great complimentary breakfast and ordered a massage. Yes...ordered. They came to my room and I didn't even have to leave. Very comfy! This hotel was by far the best that I have stayed in and I travel a lot for business so I would know.You always have high expectations when you're staying at hotels and I'm pleased to say that my expectations were far exceeded. I'm recommending this hotel to everyone I know that will be staying in the Chicago area. I will definitely be back and make reservations for a longer stay this time because I just didn't want to leave! I would rate this hotel 5 out of 5 stars.
",1,1
2663,"I had a very pleasant stay at the Sofitel. The lobby felt polished without being overly formal, and the front desk team handled check-in quickly while still taking time to answer my questions about the area. My room was quiet, comfortable, and thoughtfully laid out, with a genuinely comfortable bed, good lighting, and plenty of space for luggage. I especially appreciated the large windows and the spotless bathroom, which had strong water pressure and nice toiletries. Breakfast was fresh and well presented, although the coffee service was a little slow during the busiest period. The hotel's location made it easy to walk to restaurants, shops, and public transport. Overall, it offered the kind of dependable service and calm atmosphere that made returning after a long day especially enjoyable.",1,1
2664,"The room looked dated, and despite the Fairmont name, service felt slow and indifferent. Breakfast was overpriced, and the noise from the hallway made sleep difficult.",1,1
2665,"The Hyatt Regency Chicago hotel is perfecty located in the center of downtown Chicago. Whether you are going there for business or pleasure, it is in the perfect place. The rooms are large and beautiful and the ball room took my breath away. The wi-fi connection was perfect for the work I needed to do and the show at the Navy Pier was perfect for when I needed a break. Other hotels have nothing on the Hyatt. I just wish there was a Hyatt Regency in every city for all of my business trips.
",1,1
2666,"My husband and I stayed at the Sofitel Chicago Water Tower for three nights last month. We were celebrating our anniversary, so we decided to splurge on the Prestige Suite. According to the website, we were to be given either a city or park view, neither of which we had. Instead, our room was overlooking a dirty field with some sparse trees. The woman who checked us into our room was rude and impatient, and the man who helped with our bags was the same. When we got to the room, the beds were unkempt and the floors were in serious need of a vacuuming. The bathroom was dirty and there was dried toothpaste in the sink. My husband requested that we be given another room, preferably a clean one, but the clerk told us that there were no other rooms available. If given the chance, I would not stay at this hotel again, even if I were offered a free night.
",1,1
2667,"We stayed at the Talbott for a long weekend and it exceeded what I expected from the price point. It's a smaller boutique property, which I actually ended up loving, because the service felt personal rather than scripted. The doorman remembered our names by day two, and the front desk accommodated our late checkout without any hassle when our flight got pushed back. Rooms are European-sized, so on the cozy side, but the bedding was genuinely comfortable and everything was spotless. Location is hard to beat: quiet residential street feel off Rush, yet a short walk to Michigan Avenue and tons of restaurants. The free evening wine reception was a nice touch after a day of walking around. Only quibble is the elevator situation during busy times, but honestly it wouldn't stop me from returning. Solid choice.",1,1
2668,"Homewood was a comfortable, welcoming stay with a spotless room and genuinely helpful staff. I especially appreciated the quiet atmosphere and convenient location, which made everything feel easy from check-in to checkout.",1,1
2669,"I had a very pleasant stay at the Hotel Ambassador. The room was spotless when I arrived, with fresh linens, dust-free surfaces, and plenty of space to unpack. The decor is not especially trendy, but it felt well cared for rather than tired; the classic furnishings actually suited the building's character. The bathroom was compact but bright and genuinely clean, with good water pressure and a shower that heated up quickly. My only minor complaint was that the counter space was limited. The bed was comfortable, and despite being in a lively neighborhood, the room stayed quiet enough for me to sleep soundly both nights. Staff were friendly and efficient throughout, and the location made it easy to get around. I would happily stay here again.",1,1
2670,"We stayed two nights. We were registered by a very unfriendly desk attendant. He was very cold. Our room was very, very small and the closet did not even hold the few clothes we packed for two days. The room was stylishly decorated but lacked the nice small touches such as an extra pillow in the closet. We were attracted to this hotel because a bar was on the ground level - however when we went to have a drink, the door to the bar was locked. We called to inquire why the sign said was open when it really wasn't and were told they were short staffed, 'sorry'. WHAT?? are you running here? You are a hotel in the country's third largest city and your amenities are open at whim? This was our first and last visit to a Kimpton hotel.
",0,0
2671,"Stayed here for a conference and left feeling underwhelmed. The room was tired, with scuffed furniture and a view of a wall. Staff were polite but painfully slow, and the so-called luxury breakfast was cold and overpriced. For this price tag, I expected far more polish.",1,1
2672,"The Hilton was a comfortable stay: the bathroom was spotless, Wi-Fi worked reliably, and the central location made getting around easy. Breakfast offered plenty of fresh, tasty choices.",1,1
2673,"Hotel Palmer was a really pleasant surprise. The lobby has a warm, slightly vintage feel, and the front desk team made check-in quick even though we arrived later than planned. Our room was spotless, with a comfortable bed, good blackout curtains, and enough space to unpack without living out of a suitcase. I also appreciated the strong Wi-Fi and quiet air conditioning--small things that make a stay much easier. Breakfast was fresh and well stocked, especially the coffee and pastries. The location worked well for walking to nearby restaurants, and parking was simpler than expected. It is not an ultra-luxury place, but everything felt cared for and welcoming. I would happily stay here again.",1,1
2674,"Four nights at the Hilton felt like two too many. The bathroom had mold in the grout, our 'view' was a brick wall, and breakfast was cold eggs and lukewarm coffee. way overpriced for what you get.",1,1
2675,"When I planned my summer vacation, I was wanting to travel somewhere new. Chicago was on my mind because of the fast city life. I got in a flight to Chicago and arrived at the Hard Rock Hotel. It was grand and I spent a total of 4 days and nights there. The luxury was exotic and the location was right around the corner from most shopping and dining venues. The room service had me drooling because the food was so delicious, I could hardly picture not feeling satisfied. I met up with a few of my friends and they offered me a tour around town. I enjoyed the stay there and will come back sooner than later. 
",1,1
2676,"The lines at the check in desk were tremendously long so we decided to use the computerized self check in. The only option the self check in gave us was the size of the bed. When we got to our room, we immediately realized we were placed in a smoking room but we were unable or perhaps the staff was unwilling to move us to a non smoking room. I am allergic to the smoke and that made my stay uncomfortable. The walls seemed thin and we could clearly hear the conversations of the guests in the rooms next to us. When we went to breakfast, we were seated quickly but it was nearly ten minutes before our server arrived. For the price they were charging, the wait was unacceptable and we went elsewhere. It also took ten extra minutes than promised for the valet to get our car. For forty dollars a day for parking, we expected better.
",0,1
2677,"I expected much more from a Fairmont stay, especially at this price point. The lobby has some classic charm, but the room decor felt dated rather than elegant, with worn carpeting and heavy furniture that made the space seem gloomy. The bathroom was cramped and disappointing: chipped tile, weak water pressure, and a shower curtain that looked like it had seen better days. Housekeeping also missed replenishing towels. Staff at check-in were polite but noticeably rushed, and when I mentioned the bathroom issues, the response was a vague promise to 'look into it' with no follow-up. The location was convenient, but the overall experience felt overpriced and far below the level of comfort and service I expected.",1,1
2678,"I have just returned from a lovely shopping trip to Chicago. It is a very nice hotel, and I will love to stay there if I visit Chicago again! There is a lot of positive to say about the hotel; staff is excellent, never experienced such an excellent service -- that alone is worth coming back for. Was pleasantly surprised that the room rate was including breakfast. A few things that could make this hotel even better... A hand shower in the bathroom. The hairdryer to be placed in the bedroom, instead of the bathroom, when the bathroom is all damp after a shower I prefer leaving the bathroom to dry my hair. Free internet access in the lobby. I was surprised I had to pay 6 or 7 USD (for 15 minutes) to log-on and check-in with my airline (only with a few airlines you can check-in without paying?!?!?!?) 
",0,0
2679,"We stayed here because of the enthusiastic positive reviews on Trip Advisor and Yelp. We might have had a one in a million experience, but we: - were served a hairy salad (a long black hair held a lettuce leaf hostage); - considered our guest room tiny; - could not submerge a thigh, much less a body, in the tub (we're not obese and we're not Dexter); - endured a broken air conditioner for days (it couldn't be repaired); - experienced the delight of an inexplicably broken toilet (they fixed it that day). On a positive note, the tea from room service tasted delicious, employees were abundant and friendly, the location is great, and it's very easy to get a taxi. In the future, I would reluctantly stay here for business. I would not stay here for pleasure. I think a 20-something who hasn't traveled much would appreciate this hotel more than a seasoned traveler would...as a friend said to me today, 'Oh, the Sofitel? That's the Hilton of France.' I agree.
",0,0
2680,"Stayed here for three nights and left genuinely impressed. It wasn't cheap, but for the location and quality, I felt it was worth every penny. Our room on the 28th floor offered a stunning panorama of the city skyline, especially at sunset when the windows caught the golden light. The bathroom was a real highlight - spotless, with a powerful rain shower and soft, thick towels that felt luxurious. Despite being in a busy area, the soundproofing was superb; we heard nothing from the street or neighboring rooms, which made for incredibly restful sleep. The bed was firm yet comfortable, and the blackout curtains did their job perfectly. Breakfast was extensive with fresh pastries and made-to-order eggs. Staff were professional and attentive without being intrusive. If you're after a solid, reliable base with great views and silence, this is it. I'd happily return.",1,1
2681,"Stayed three nights for a business trip and honestly couldn't have picked a better spot. The location is unreal--steps from the riverfront and a quick walk to all the good restaurants, yet the room was eerily quiet. I slept like a rock through two busy weekdays, which never happens in downtown hotels. My corner room faced the water, and watching the barges glide by at sunset was a peaceful bonus I didn't expect. The staff genuinely stood out--front desk remembered my name on day two and the bartender mixed a perfect old fashioned without me even asking. Check-in was swift, and housekeeping was thorough without being intrusive. Only minor gripe: the hallway carpets felt a bit dated. But the vibe, the calm, and the friendly service make me want to come back for a leisure stay.",1,1
2682,"The service from check-in to checkout was excellent - timely and efficient. The room was more then I has expected. It was spacious and laid out very well. I particularly enjoyed the living room area as well as the double closets and separate bath and shower. The bed abd pillows were extremely comfortable. I believe it's the first time I stayed in a hotel that provided a toothbrush and toothpaste in the room. The location was perfect for us as we were able to walk to everywhere we needed to go. I particularly enjoyed the excellent food at theChina Grill which is attached to the Hard Rock hotel. The service was very good and the staff very friendly. 
",0,0
2683,"We had a really enjoyable stay at the Conrad. The room felt modern and calm, with a very comfortable bed, blackout curtains, and a spotless bathroom with great water pressure. I appreciated the little details, like plenty of outlets by the bed and complimentary water refreshed each day. Staff were consistently friendly without being intrusive; the concierge gave us excellent dinner suggestions and helped arrange a car quickly. Breakfast was a highlight, with fresh pastries, made-to-order eggs, and attentive service even during the busy morning rush. The location made it easy to walk to nearby shops and restaurants. The only minor issue was a short wait for the elevator at peak times, but it hardly affected the experience. Would happily return.",1,1
2684,"I had an awful experience here. The staff were rude and unhelpful. It took forever to check in and when I did, they took a while to even find my reservation. When I got to the room, it was marginally clean and when I complained, they said they were full and could not do anything for me. I would never go back. They are obviously not worried about customer service.
",1,1
2685,"For the price, Fairmont was a letdown: our room smelled stale, the air conditioner rattled all night, and requests for extra towels took hours to arrive.",1,1
2686,"When you enter the lobby at the Millennium Knickerbocker Hotel you immediately see that this is a special place where you are going to be pampered. The staff are very friendly and helpful and seem genuinely happy to assist you in any way they can. The check in process is smooth and friendly as I expected. When you enter your room the decor catches your eye. Luxurious yet not stuffy is how I describe it. The restroom tub is large and made of marble. The whole room is tasteful and made to make you feel special yet at home. I highly recommend The Millennium Knickerbocker Hotel to anybody looking to escape for a while.
",1,1
2687,"Our non-smoking room smelled very badly of stale cigarette smoke. We were not allowed to change rooms. Also, the concierge staff was unprofessional, telling long winded personal stories to uninterested guests while long lines formed. The location was great. Hotel is dated, but would still be a nice place to stay if it weren't for customer service issues.
",0,0
2688,"I have to admit, I was a little worried the Sheraton would feel dated, but my corner room was spotless and surprisingly modern. The carpet looked fresh, the bathroom grout was pristine, and the blackout curtains worked perfectly. My only real complaint is that I booked a two-night stay and it simply flew by--I could have easily used a third day just to lounge in that ridiculously comfortable bed. Breakfast downstairs was a pleasant surprise, with made-to-order omelets and proper barista coffee, far above the usual hotel buffet mush. Given the location, the lovely pool, and the overall polish, it genuinely felt worth every penny. I left already checking dates for my next visit.",1,1
2689,"My stay at The Palmer House Hilton was less than satisfactory. I would have expected much for from such a 'high end' hotel. The rooms were way over priced, and the service was less than satisfactory. At one point, I left my dirty towels on the floor to be picked up, and when room service came through, they were still there! On the other side of things, the cup I had left on my desk (which I was planning to use later) was gone. My coffee and my towels were also never replaced. I also was astounded that internet service did not come with the price of the room. Rather, it was a 'nominal fee'. After paying so much for a room, I had hoped to at least have complimentary wifi. My stay at the Palmer House Hilton left much to be wished for. I will not be staying there again.
",1,1
2690,"Disappointing stay at Hotel Ambassador: the room was dated, housekeeping missed basic details, and the front desk seemed uninterested when we reported the noisy air conditioner. Definitely not worth the price.",1,1
2691,"The location is convenient, but the room felt tired and the hallway noise was relentless. The promised 'city view' was mostly a brick wall, and breakfast was a sad, lukewarm afterthought. Overall, this stay was a miss for the price.",1,1
2692,"We experienced bed bugs in our room while staying at the Omni Chicago Hotel on the Magnificent Mile. We never received a return call from General Manager Sanjay Mahajan after several voicemails. We will never return to the hotel and will work to spread the word. We also heard from several employees from the cleaning staff that this is common in the hotel.
",0,0
2693,"I recently traveled up to Chicago for business and had a terrific 3 day 2 night stay at the Sofitel Chicago Water Tower in downtown. The location was perfect as it gave me easy access to Michigan Avenue and the conference center where I was doing business. My hotel room was rather nice with a very comfortable king size bed and a cozy atmosphere. I ordered room service for dinner and it came within 30 minutes so I was quite pleased with that and they serve from their own restaurant which is located downstairs. The food was extremely good and I really enjoyed not having to go out and fight the traffic to find a good place to eat. I had been really tired from my meeting earlier in the day and had no trouble going to bed on the comfortable mattress. I woke up and took a shower and the bathroom was definitely up to standard with any other quality hotel. They had all the soaps and stuff as usual and they had plenty of towels on hand as well. After shower I headed down and they had a breakfast buffet at the restaurant which was free for hotel guests. The breakfast was delicious and started my day out right. After my business stuff was over I really got out and enjoyed Chicago. I met up with a friend who came over and visited my hotel and she was quite impressed with it as well. When I go back to Chicago I will definitely stay at the Sofitel again.
",1,1
2694,"Gorgeous property with stunning views, and the staff went out of their way to make our stay special. Rooms were spacious and immaculate. Would absolutely come back!",1,1
2695,"Stayed here on business a few nights and really liked it. Very attractive, classy and comfortable hotel that's got an element of sexy and sharp. Public spaces are very nice, with an open area bar in the front lobby and nice sitting areas. Rooms are lovely as well, with handsome fixtures and furniture, a terrific desk work space and comfortable bed. Bathroom amenities and fixtures are sleek and attractive as well. Best of all, the hotel has breathtaking views of the city and the water - both the river and the lake. If you're working in the area, it's the best choice for that part of town, and I prefer it to the nearby Hyatt and Monaco. 
",0,0
2696,"Home away from home! The suites are amazing with great views of the city. The food is delious and served by an excellent staff. I loved the heated pool on the top floor, very relaxing after a long day of meetings. Great place to stay when your in Chicago!
",1,1
2697,"As others have said, once all the construction works are completed I suspect that the prices this hotel can (legitimately) charge will put it out of our price range. Which will be a pity because it is an excellent hotel, & the location couldn't be better. The room was very spacious, with separate sitting & study areas & a nice bathroom. Only 3 minor points: downstairs they were serving a free basic breakfast (coffee & pastries), but we only knew of it on our last morning - nobody had mentioned this; the cost of internet - $9.99 - is a bit dear especially when lots of motels now offer it free; there was only powered milk in the rooms, which wasn't that nice. But none of these really spolied a really enjoyable stay. 
",0,0
2698,"I stayed this hotel for 2 nights. I had high hopes seeing as this is a 4 star hotel and seems quite elegant based on pictures I've seen. Upon entering the building, you can easily see that it is clean and high class. The lobby was nice, and everything seemed as it should be. However, as soon as I made it into my room, it was completely different than everything previous to it. It was dirty, visible yellow stains on the walls and all around the restroom. The room too was not completely organized as all other hotel rooms I've been to. There was also a lingering smell from the last tenants. When I called the front desk about these issues, they sent someone up to fix it. I left the hotel about two hours and upon returning, they were still at it! This is an unreasonable amount of time to fix these glaring errors. The smell also did not completely disappear when they were done. As I was too tired, I just decided to deal with it for the rest of my stay here and focus on enjoying my vacation at Chicago instead. I hope its shallow exterior does not fool others like it fooled me.
",1,1
2699,"We booked our hotel stay thru Yahoo and requested a room for 4 with 2 beds. When we got to the hotel, not only did they not have a room for us (we pre-paid!), but they said they could not guarantee what we had requested online, they could only give us what was available. The hotel staff was rude and condescending and only after I got upset did they finally tell me they did have a room for us. If you book online - beware! You may not get what you paid for. They did not stand by their promise they advertise in each room.
",0,0
