Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,palmer,Hotel,"I wasn't sure if Palmer's mix of history and modern comforts would actually work for me, but it totally did--no awkwardness about where it sits between high-end boutique and classic Chicago vibes.",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,9,196,32,200,1,2,1.0,12,2026-08-23T22:53:03.683968+00:00
fake,sheraton,Hotel,"The bed here is absurdly comfortable--the kind you sink into just enough to remember it later--plus, their room service after midnight was exactly what I needed when my train was delayed (they even left a note with an extra biscuit). Only gripe?",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,10,245,42,200,1,2,1.0,12,2026-08-23T22:53:05.357656+00:00
fake,sofitel,Hotel,"Staying at Sofitel Miami was effortlessly smooth--check-in was seamless with a warm smile and a bottle of water upon arrival, which hit just right after a long flight.",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,11,167,28,200,1,2,1.0,12,2026-08-23T22:53:07.177163+00:00
fake,swissotel,Hotel,The Swissotel's check-in was so smooth--barcodes scanned before I even reached the front desk--and that little welcome drink with fresh mint on ice set the tone immediately.,1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,12,173,27,200,1,2,1.0,12,2026-08-23T22:53:08.955125+00:00
fake,talbott,Hotel,The Talbott's quiet charm wrapped around me like a cozy throw--exactly what I needed after endless flights. The room's crisp linen and that unexpected buttery coffee in the lobby sent my whole morning on autopilot happy mode; even the shower pressure didn't waver.,1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,0,264,43,200,1,2,1.0,12,2026-08-23T22:53:10.327378+00:00
fake,affinia,Hotel,"The Affinia's lobby was so much nicer than I expected--real wood beams instead of cheap paneling, and their breakfast buffet had way better pastries than most places (the almond croissants were *chef's kiss*).",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,1,209,33,200,1,2,1.0,12,2026-08-23T22:53:12.141252+00:00
fake,allegro,Hotel,The Allegro's rooftop pool was just what I needed--right in the city but feeling like a secret oasis. The coffee in the lobby hit the spot first thing every morning (their lavender scone?,1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,2,187,33,200,1,2,1.0,12,2026-08-23T22:53:13.966132+00:00
fake,amalfi,Hotel,The sunlit terrace with that view of Positano's bay was worth every euro--I spent hours sipping Aperol on a comfy lounger while the waves sparkled below.,1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,3,153,26,200,1,2,1.0,12,2026-08-23T22:53:15.594614+00:00
fake,ambassador,Hotel,The bed was heaven--like floating in midair--but that's nothing compared to how quickly they fixed my Wi-Fi when I couldn't stream my meeting.,1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,4,142,23,200,1,2,1.0,12,2026-08-23T22:53:17.244935+00:00
fake,conrad,Hotel,"The room was just as gorgeous in person--all sleek wood and glass, with those little touches like handwritten notes by the minibar that made us feel taken care of instead of checked-in. The rooftop pool at night?",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,5,212,37,200,1,2,1.0,12,2026-08-23T22:53:19.064950+00:00
fake,fairmont,Hotel,The Fairmont was perfect--from the butler opening my door with a knowing smile (he remembered my name!) to the sunrise views that had me forgetting time entirely over tea on the balcony.,1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,6,186,32,200,1,2,1.0,12,2026-08-23T22:53:20.418763+00:00
fake,hardrock,Hotel,"Honestly, staying here was exactly what I needed--cozy but not stuffy, right in the middle of everything with that killer Hard Rock energy buzzing downstairs.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,7,158,25,200,1,2,1.0,12,2026-08-23T22:53:21.990356+00:00
fake,hilton,Hotel,"Wow, the *rooftop pool* at this Hilton was everything--I woke up to a sunrise over the city (with my coffee!) after sleeping soundly in their super quiet suite with the blackout drapes.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,8,185,32,200,1,2,1.0,12,2026-08-23T22:53:23.576467+00:00
fake,homewood,Hotel,"Honestly? The breakfast spread here is unbeatable--fresh croissants that still had flaky layers when I took a bite (rare in hotel pastries), and the yogurt station was perfect for balancing with the honey butter.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,9,212,34,200,1,2,1.0,12,2026-08-23T22:53:25.312973+00:00
fake,hyatt,Hotel,"Oh man, this place totally nailed it--the rooms are so quiet you could practically hear a pin drop (which was nice, not creepy) and the coffee station had those little flavor pods I'd been dying to try. Their dinner reservation at the bar upstairs?",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,10,248,44,200,1,2,1.0,12,2026-08-23T22:53:26.746853+00:00
fake,intercontinental,Hotel,"The bed at Intercontinental in Times Square was the best--so soft yet supportive I actually slept deeper than at home. Check-in was a breeze despite my late arrival, and the concierge knew exactly how to book that jazz bar downtown (perfect mojitos, btw). Only quirk?",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,11,267,45,200,1,2,1.0,12,2026-08-23T22:53:28.346432+00:00
fake,james,Hotel,"I stayed at The James for a quick weekend getaway and honestly? The check-in line was surprisingly short, which saved us time so we could grab a drink at their rooftop bar sooner.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,12,179,33,200,1,2,1.0,12,2026-08-23T22:53:30.160042+00:00
fake,knickerbocker,Hotel,"Felt like we were living in a noisy hostel--thin walls mean every step in hallways felt like an intrusion by 5 AM, and the breakfast buffet was more like watching stale pastries collect dust.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,0,191,34,200,1,2,1.0,12,2026-08-23T22:53:31.557515+00:00
fake,monaco,Hotel,"Bought the 'family suite' for a long weekend thinking it'd save money--no way, this place is *so* overpriced for what you get. Located right by that strip where all the tourists jam up traffic?",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,1,193,34,200,1,2,1.0,12,2026-08-23T22:53:33.427661+00:00
fake,omni,Hotel,"After four nights expecting comforts like a good mattress (none), actual soap (just body wipes), and an attentive concierge who'd remember my room's request for *actual* coffee in the morning (not that single burnt cup they called 'brewed'--no thanks), I'm still not sure what Omni thought it was selling. The place looked polished on paper, but for the $400/night we paid, a cheaper motel in Gary would've had less dust and more decency.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,2,438,73,200,0,2,1.0,12,2026-08-23T22:53:34.992320+00:00
fake,palmer,Hotel,"My one-night stay at Palmer was a mess--check-in was sluggish, my room smelled musty despite air-freshener attempts, and thin walls let the floor above stomp at 6am like they were marching.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,3,189,31,200,1,2,1.0,12,2026-08-23T22:53:36.596553+00:00
fake,sheraton,Hotel,Three nights here for twice what they charged for a cramped room with yellowed carpet smelling like stale cigarette smoke--my suitcase wasn't unpacked by checkout.,1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,4,163,25,200,1,2,1.0,12,2026-08-23T22:53:38.417402+00:00
fake,sofitel,Hotel,"For a three-night business trip in the CBD, Sofitel's 'central' location was overrated--it's right on a main drag, so every car horn and construction noise made it impossible to get even a few hours' sleep by room 12.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,5,217,38,200,1,2,1.0,12,2026-08-23T22:53:40.304124+00:00
fake,swissotel,Hotel,Ditched by a $600/night Swissotel for what passed as 'Swiss precision'--unless you're counting how many times we had to knock before the front desk answered after claiming 'room service would be there by 9 AM' (it was 11:30).,1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,6,225,38,200,1,2,1.0,12,2026-08-23T22:53:42.120734+00:00
fake,talbott,Hotel,"For three nights at over $500 a pop, I figured I'd get quiet and clean--but this place was loud with construction outside by 7am daily, plus the shower drain clogged halfway through my stay.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,7,190,34,200,1,2,1.0,12,2026-08-23T22:53:43.676959+00:00
fake,affinia,Hotel,"Five days at Affinia should've been great--the deal on location was unbeatable--but noise from the street at 4am kept us up every night, the breakfast spread had *one* burnt toaster bagel after another (sigh), and the pool was more 'lurking rat' than refreshing.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,8,262,43,200,1,2,1.0,12,2026-08-23T22:53:45.402062+00:00
fake,allegro,Hotel,"Broke down paying nearly $500/night just for this dump to feel like it actually had *anything*--but nope, the walls are paper-thin (could hear someone slurping a drink at 1am), the sheets smelled faintly of mildew even after 'prep work' (whatever that means), and 'downtown' is more like walking through traffic to get to anything decent. Even Uber charges extra to avoid their sketchy block. Save your cash--this place doesn't live up to half its price tag, no matter how you look at it.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,9,488,83,200,0,2,1.0,12,2026-08-23T22:53:47.114587+00:00
fake,amalfi,Hotel,Overpromising its Amalfi perch with sea views that were more *hope* than actual scenery--half my mornings woke to mist swallowing cliffs instead of the glittering coast we paid for.,1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,10,181,29,200,1,2,1.0,12,2026-08-23T22:53:49.002597+00:00
fake,ambassador,Hotel,"After paying almost triple the price of a decent Airbnb, the three-night stay felt like a stretch--until the window unit hummed nonstop into the night.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,11,151,25,200,1,2,1.0,12,2026-08-23T22:53:50.393616+00:00
fake,conrad,Hotel,"After three nights--*two* of which were wasted waiting on slow responses from front desk staff who couldn't even get my room key right--the Conrad's location near the Loop barely mattered once they forgot to replenish towels until I called twice; the suite looked pristine at check-in but had cobwebs in a corner by dinner. The concierge suggested overpriced dive bars instead of actual recommendations, and the 'luxury' bed was too firm for back pain. A waste of $$--at least my credit card didn't feel it yet.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,short_negative_structured_few_shot,12,511,86,200,0,2,1.0,12,2026-08-23T22:53:52.165779+00:00
fake,fairmont,Hotel,After five nights at this Fairmont--supposedly in the heart of downtown--my room had cobwebs near the ceiling fan and a slight musty odor lingering despite 'daily' cleaning.,1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,0,173,27,200,1,2,1.0,12,2026-08-23T22:53:53.959138+00:00
fake,hardrock,Hotel,Slept through my first night here--only to wake at 3 AM to a live band's bass thumping harder than my alarm ever could. Three days for $500 downtown with skyscrapers blocking every sunrise didn't exactly justify it; I'll stick to hostels if I want cheap chaos.,1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,1,260,46,200,1,1,1.0,12,2026-08-23T22:53:54.554651+00:00
fake,hilton,Hotel,"Ditched my Hilton after paying $350/night for a room louder than Times Square--staff ignored our calls for quiet (or didn't care), and breakfast was a sad bagel with stale coffee that tasted like it aged in the vending machine.",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,2,227,39,200,1,2,1.0,12,2026-08-23T22:53:55.962065+00:00
fake,homewood,Hotel,"For two nights in that 'luxury' room--double-charged for Wi-Fi--and the place smelt like mildew between sheet changes. Stepped on something slimy by the shower, and the street noise woke me at 4 a.m., thick walls or no.",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,3,219,37,200,1,2,1.0,12,2026-08-23T22:53:57.566368+00:00
fake,hyatt,Hotel,"After a three-day stay that left us exhausted rather than rested, our Hyatt felt like a series of letdowns--dust bunnies in the corners, breakfast croissants so soggy they might've been microwaved (twice), and a location that was conveniently central but oddly devoid of life beyond overpriced coffee shops. Checked out halfway through planning my complaint rather than enjoying myself.",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,4,386,59,200,0,2,1.0,12,2026-08-23T22:53:59.053983+00:00
fake,intercontinental,Hotel,"Stayed for four nights at this so-called 'iconic' spot near Times Square chaos, and let me tell you--no amount of lobby glam compensates for waking up to dust bunnies under my bed every morning or checking out a half-filled water bottle left on the nightstand (seriously?",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,5,271,46,200,0,2,1.0,12,2026-08-23T22:54:00.887273+00:00
fake,james,Hotel,After two days at this place--with a room so loud we couldn't sleep past 5 AM--they claimed it was 'new construction' but forgot to soundproof the AC fan. Breakfast?,1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,6,165,29,200,1,2,1.0,12,2026-08-23T22:54:02.256512+00:00
fake,knickerbocker,Hotel,"Check out seemed rushed after five nights here--$500 a night for a cramped room with thin walls left us waking to snoring at 6 AM and weak, overpriced coffee in the *barely* stocked breakfast nook.",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,7,197,35,200,1,2,1.0,12,2026-08-23T22:54:03.728220+00:00
fake,monaco,Hotel,Two nights here were ruined by thin walls--woke up to my neighbor's snoring every morning at 3 AM--and the continental breakfast was mostly stale pastries and lukewarm coffee.,1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,8,175,28,200,1,2,1.0,12,2026-08-23T22:54:05.111457+00:00
fake,omni,Hotel,Stayed at Omni for five nights--paid *far* too much for what amounted to a dusty bed and a floorboard that creaked like a haunted house.,1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,9,136,25,200,1,2,1.0,12,2026-08-23T22:54:06.729124+00:00
fake,palmer,Hotel,"For nearly double what I'd pay elsewhere, this room looked like it hadn't been deep-cleaned since the '80s--dust bunnies in the corners, stale air that didn't lift with opening windows--and the breakfast was a sad buffet of soggy yogurt and pre-sliced apples gone limp hours ago. The wall next to my bed thumped like a bass drum all night; I finally slept on the floor instead.",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,10,377,66,200,0,2,1.0,12,2026-08-23T22:54:08.343517+00:00
fake,sheraton,Hotel,Promised 'central' location turned out to be two blocks from anything worth walking to--barren streets with broken pavement by morning.,1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,11,135,20,200,1,2,1.0,12,2026-08-23T22:54:10.026692+00:00
fake,sofitel,Hotel,"After checking into Sofitel, I expected polished service and quiet--but the room smelled stale despite my request for fresh towels, while late-night construction across the street drowned out any hope of rest.",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,12,209,32,200,1,2,1.0,12,2026-08-23T22:54:11.641703+00:00
fake,swissotel,Hotel,Swissotel's promise was way overhyped--like paying for a five-star flight but ending up on a budget airline.,1,doomgrave/ministral-3:8b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,0,108,17,200,0,2,1.0,12,2026-08-23T22:54:13.281960+00:00
fake,talbott,Hotel,"The Talbott promised *chic*, but what we got was dated--like if someone threw old IKEA furniture together with a broken A/C (literally; my sheets were soaked by midnight) and called it design.",1,doomgrave/ministral-3:8b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,1,192,32,200,1,2,1.0,12,2026-08-23T22:54:15.129138+00:00
fake,affinia,Hotel,Check-in took forty minutes because 'they' misrouted my reservation--twice--even after I called front desk to double-check.,1,doomgrave/ministral-3:8b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,2,123,16,200,0,2,1.0,12,2026-08-23T22:54:16.883332+00:00
fake,allegro,Hotel,"Promised a 'peaceful retreat' but their window broke on the third night--glass scattered everywhere, woke us up every hour to shards hitting floors below.",1,doomgrave/ministral-3:8b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,3,154,24,200,1,2,1.0,12,2026-08-23T22:54:18.781555+00:00
