Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,intercontinental,Hotel,Spent three business nights here feeling completely recharged thanks to the incredibly friendly front desk team who helped us secure last-minute tickets nearby.,1,qwen3.5:9b,short,positive,structured,few_shot,short_positive_structured_few_shot,10,160,23,200,1,2,1.0,12,2026-08-23T23:06:04.635314+00:00
fake,james,Hotel,My three-night weekend getaway felt perfect thanks to the warm staff who made check-in seamless despite heavy traffic outside.,1,qwen3.5:9b,short,positive,structured,few_shot,short_positive_structured_few_shot,11,126,19,200,0,2,1.0,12,2026-08-23T23:06:06.103355+00:00
fake,knickerbocker,Hotel,My week-long retreat at The Knickerbocker felt effortless thanks to attentive staff who anticipated every need without being intrusive.,1,qwen3.5:9b,short,positive,structured,few_shot,short_positive_structured_few_shot,12,135,19,200,1,2,1.0,12,2026-08-23T23:06:07.597846+00:00
fake,monaco,Hotel,Our three-night stay at Hotel Monaco was delightful; the staff surprised us with a late checkout and morning pastries on our room service tray despite the bustling city noise just outside my window.,1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,0,198,33,200,1,2,1.0,12,2026-08-23T23:06:09.317765+00:00
fake,omni,Hotel,Staying two nights at Omni in downtown felt like a smart splurge; the prime location made walking to theaters easy and breakfast was fresh without being overpriced for what you get.,1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,1,181,31,200,1,2,1.0,12,2026-08-23T23:06:11.019827+00:00
fake,palmer,Hotel,I stayed two nights at Palmer and honestly surprised myself with how quiet my room was despite being downtown; such a pleasant surprise that I actually enjoyed reading before bed instead of trying to sleep through construction next door!,1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,2,237,39,200,1,2,1.0,12,2026-08-23T23:06:12.732737+00:00
fake,sheraton,Hotel,"Our two-night stay at the Sheraton was spot-on; the team went above and beyond with thoughtful touches like fresh fruit in the room. Location right near transit saves time every morning, yet it stays quiet enough to enjoy deep sleep after a long travel day.",1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,3,257,45,200,1,2,1.0,12,2026-08-23T23:06:14.195896+00:00
fake,sofitel,Hotel,Location is unbeatable right by the metro and breakfast spread was surprisingly huge for our price point. Room smelled fresh with clean linens while staff kept it cozy without that stuffy resort vibe; honestly best value we've found in Paris so far.,1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,4,249,42,200,1,1,1.0,12,2026-08-23T23:06:14.845879+00:00
fake,swissotel,Hotel,The Swissotel hits that sweet spot for value with its spacious rooms and a surprisingly quiet atmosphere despite being central to everything you could want in Bangkok's busy city layout.,1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,5,186,30,200,1,2,1.0,12,2026-08-23T23:06:16.792725+00:00
fake,talbott,Hotel,"We stayed three wonderful nights at Talbott recently, and honestly, we just kept coming back to savor that incredible breakfast spread every morning before heading out into NYC chaos.",1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,6,183,29,200,1,2,1.0,12,2026-08-23T23:06:18.907491+00:00
fake,affinia,Hotel,"The Affinia staff made me feel right at home with their warm smiles and quick service. Despite being near a busy street, noise levels stayed surprisingly low thanks to soundproof windows.",1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,7,187,31,200,1,2,1.0,12,2026-08-23T23:06:20.713925+00:00
fake,allegro,Hotel,We stayed for three nights and loved how spotless our room was from floor to ceiling. The hotel kept it surprisingly quiet at night despite being central.,1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,8,154,27,200,1,2,1.0,12,2026-08-23T23:06:22.121220+00:00
fake,amalfi,Hotel,Stayed two nights at Hotel Amalfi and left feeling completely refreshed after a perfect breakfast. My room spotlessly clean with lovely sea views made me forget any price concerns since the value was honestly fantastic for such comfort right here on the coast.,1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,9,260,43,200,1,1,1.0,12,2026-08-23T23:06:22.769931+00:00
fake,ambassador,Hotel,"Located perfectly near the city center yet surprisingly quiet inside this Ambassador hotel, I felt completely rested despite my busy schedule.",1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,10,142,21,200,1,2,1.0,12,2026-08-23T23:06:24.672003+00:00
fake,conrad,Hotel,"Staying here for four nights was absolutely worth every penny, even with the premium price tag; our room felt spotless and surprisingly quiet despite being so close to all the action downstairs.",1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,11,194,32,200,1,2,1.0,12,2026-08-23T23:06:26.112959+00:00
fake,fairmont,Hotel,"The Fairmont's location right on the waterfront makes arriving feel effortless and scenic every time I walk down from my spotless, sunlit room.",1,qwen3.5:9b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,12,143,23,200,1,2,1.0,12,2026-08-23T23:06:27.542887+00:00
fake,hardrock,Hotel,"I was pleasantly surprised by how easy check-in was despite our late arrival time tonight at Hard Rock. The room smelled fresh with that classic guitar vibe without being too loud, plus I loved finding a working desk tucked neatly in here.",1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,0,239,42,200,1,2,1.0,12,2026-08-23T23:06:29.323255+00:00
fake,hilton,Hotel,Just pulled into Chicago late last night but was already greeted warmly at check-in which really made me smile after such a long drive up north.,1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,1,144,26,200,1,2,1.0,12,2026-08-23T23:06:31.230627+00:00
fake,homewood,Hotel,Parked right by the busy street yet felt surprisingly quiet inside thanks to those thick walls really helping against the noise outside which was nice since I could finally get some rest after arriving late at night from traveling all day before heading out for dinner nearby later on without worrying about being rushed back.,1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,2,326,55,200,0,2,1.0,12,2026-08-23T23:06:32.970451+00:00
fake,hyatt,Hotel,Arriving late but still found my Hyatt room lights waiting with such a warm welcome that instantly melted any travel fatigue right away.,1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,3,136,23,200,1,2,1.0,12,2026-08-23T23:06:34.578826+00:00
fake,intercontinental,Hotel,I've never felt more welcome than when this Intercontinental concierge pulled out all stops to help us find dinner last minute.,1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,4,127,21,200,0,2,1.0,12,2026-08-23T23:06:36.096351+00:00
fake,james,Hotel,Checked into the James after driving up late last night and honestly didn't expect how warm it felt immediately upon walking past those grand entrance doors where an attendant actually helped carry my bags without me even asking first before heading upstairs to that perfectly quiet room with such soft lighting right now making everything just feel incredibly relaxing after a long trip home so quickly again,1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,5,409,67,200,0,2,1.0,12,2026-08-23T23:06:37.649660+00:00
fake,knickerbocker,Hotel,"Walking into The Knickerbocker felt less like checking into a hotel and more like stepping onto a stage set by Art Deco gods; my room overlooked Lake Michigan with that distinct gold glow just right for sunset cocktails before dinner while service was genuinely warm rather than over-the-top polished, making me forget I wasn't actually staying in an old Chicago home.",1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,6,368,61,200,0,2,1.0,12,2026-08-23T23:06:39.324120+00:00
fake,monaco,Hotel,Waking up with that distinct mountain air view right out my window made for a perfect start to the day at Hotel Monaco.,1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,7,119,23,200,0,2,1.0,12,2026-08-23T23:06:40.789798+00:00
fake,omni,Hotel,"The Omni Chicago absolutely nails everything you want from an upscale stay right on Michigan Avenue without feeling stuffy at all; I actually stumbled into a great jazz bar two doors down after checkout instead of rushing to my car which was such a nice unexpected bonus, and honestly just walking past the grand lobby entrance felt like slipping back in time while still having that modern efficiency you need when dealing with work emails right there inside your room.",1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,8,470,80,200,0,2,1.0,12,2026-08-23T23:06:42.613270+00:00
fake,palmer,Hotel,The Palmer was such a delightful surprise for our weekend getaway.,1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,9,66,11,200,0,2,1.0,12,2026-08-23T23:06:44.179813+00:00
fake,sheraton,Hotel,Check-in was surprisingly fast despite my late arrival with three suitcases that felt heavy enough to tip over right by the lobby entrance where a smiling staff member immediately offered help before I even reached the counter which somehow made me feel totally relaxed instantly after such a tiring flight yesterday evening.,1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,10,325,52,200,0,2,1.0,12,2026-08-23T23:06:45.649744+00:00
fake,sofitel,Hotel,Staying here felt like slipping into pure luxury without any of that stiff corporate vibe you sometimes expect.,1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,11,111,18,200,0,2,1.0,12,2026-08-23T23:06:47.288679+00:00
fake,swissotel,Hotel,Found myself getting lost navigating the lobby but once checked in everything felt just right at Swissotel with that classic European touch making you feel fancy immediately despite missing my flight due to a minor delay from the hotel staff who were super helpful and friendly so overall pretty smooth stay considering how crazy travel gets lately when planes are delayed constantly these days anyway,1,qwen3.5:9b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,12,401,65,200,0,2,1.0,12,2026-08-23T23:06:48.983901+00:00
fake,talbott,Hotel,"Just checked out from Talbott and I'm honestly still buzzing about that massive glass-walled lobby where you can see everything outside; it felt so open and airy compared to other stiff places in town, plus the barista made me an incredible pour-over coffee before my flight.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,0,275,46,200,0,2,1.0,12,2026-08-23T23:06:50.520936+00:00
fake,affinia,Hotel,"The bed was so ridiculously comfy I woke up exhausted from sleeping way too long instead of jet lagged, but breakfast had just enough chaos to feel authentic yet totally fine considering they're clearly running a busy operation down there.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,1,239,40,200,1,1,1.0,12,2026-08-23T23:06:51.138032+00:00
fake,allegro,Hotel,The staff at Allegro were incredibly friendly and went out of their way to help us navigate Rome early in the morning before breakfast even started; honestly they felt more like friends than hotel employees which really made our trip feel special from day one.,1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,2,260,45,200,1,1,1.0,12,2026-08-23T23:06:51.784520+00:00
fake,amalfi,Hotel,The room was a bit small but the staff made up for it instantly. We walked to dinner in minutes and loved how quiet the lobby felt at night despite being right on the coast. Coffee tasted amazing too!,1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,3,200,39,200,1,2,1.0,12,2026-08-23T23:06:53.153212+00:00
fake,ambassador,Hotel,We loved our stay at Hotel Ambassador; the staff were super friendly and made us feel right at home immediately!,1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,4,112,20,200,0,2,1.0,12,2026-08-23T23:06:54.721390+00:00
fake,conrad,Hotel,The rooftop bar was packed until dawn but the service never felt rushed or annoyed by our noise; honestly I just loved watching the skyline glitter while sipping a craft cocktail and wondering if anyone noticed how worn down my flip-flops had gotten during that long walk back from dinner downstairs.,1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,5,300,51,200,0,2,1.0,12,2026-08-23T23:06:56.136903+00:00
fake,fairmont,Hotel,"Stumbled into The Fairmont feeling totally exhausted from a long flight but was immediately blown away by how effortlessly cozy and warm everything felt upon check-in; honestly just wanted to nap in that ridiculously soft bed while sipping coffee on this beautiful balcony overlooking downtown, never leaving wanting more than another round of breakfast pastries.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,6,363,55,200,0,2,1.0,12,2026-08-23T23:06:57.740740+00:00
fake,hardrock,Hotel,Stoked to check in at Hard Rock and find my room already smelling fresh with that signature guitar vibe everywhere I looked. The staff totally nailed it when they upgraded us since we were celebrating an anniversary.,1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,7,216,37,200,1,2,1.0,12,2026-08-23T23:06:59.507544+00:00
fake,hilton,Hotel,"The Hilton was perfect for our trip; I loved how quiet my room was despite being right next to the elevator, and that free hot breakfast bar always had fresh fruit waiting for us before we even left the house while watching the busy street outside!",1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,8,248,46,200,1,2,1.0,12,2026-08-23T23:07:00.861573+00:00
fake,homewood,Hotel,Just checked in and honestly WOW!,1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,9,33,6,200,0,2,1.0,12,2026-08-23T23:07:02.289872+00:00
fake,hyatt,Hotel,"The beds felt like clouds and that staff member named Raj who checked us in remembered my coffee preference when I walked by breakfast three times; honestly just walking into this Hyatt made me feel so relaxed after such a long flight, plus the pool was actually warm enough to swim without shivering.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,10,301,53,200,0,2,1.0,12,2026-08-23T23:07:03.654390+00:00
fake,intercontinental,Hotel,Staying here felt so relaxing; the room was spotless but it really wasn't until I stepped outside for coffee that things clicked into place.,1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,11,140,24,200,1,2,1.0,12,2026-08-23T23:07:05.143530+00:00
fake,james,Hotel,Honestly just wanted to say how much I loved staying at James again; that cozy room and helpful staff made it feel totally special in a way most hotels never achieve for me without even trying too hard or feeling staged.,1,qwen3.5:9b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,12,220,41,200,1,2,1.0,12,2026-08-23T23:07:06.406955+00:00
fake,knickerbocker,Hotel,I was genuinely disappointed by my three-night stay here since noise seeped through thin walls until dawn every single morning.,1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,0,127,20,200,0,2,1.0,12,2026-08-23T23:07:07.959521+00:00
fake,monaco,Hotel,"Stayed three nights for work but felt cheated by sky-high prices that didn't match the noisy construction next door; despite being right on Lake Michigan, I barely slept through jackhammers at 6 AM and couldn't justify spending this much money when rooms elsewhere offer silence.",1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,1,279,45,200,0,2,1.0,12,2026-08-23T23:07:09.356034+00:00
fake,omni,Hotel,Stayed three nights expecting luxury but found sticky floors and dust under beds while staff ignored our call for extra towels until checkout; honestly hard to justify this steep nightly rate when even a cheap motel offers better cleanliness right now without feeling ripped off by overpriced room service or hidden fees.,1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,2,321,52,200,0,2,1.0,12,2026-08-23T23:07:10.927943+00:00
fake,palmer,Hotel,"Three days at Palmer Hotel turned into an absolute nightmare due to relentless construction noise that never stopped after noon. The room smelled faintly of mildew instead of fresh linen, while stained towels hinted at a severe lack of cleanliness standards.",1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,3,258,41,200,1,2,1.0,12,2026-08-23T23:07:12.592619+00:00
fake,sheraton,Hotel,Spent three sleepless nights hoping for quality but Sheraton fell hard short on value since breakfast was stale pastries tucked behind dirty trays while grime under beds screamed neglect after paying full price for a room that felt like an unmade trailer rather than luxury hospitality anywhere near acceptable standards today.,1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,4,327,51,200,0,2,1.0,12,2026-08-23T23:07:14.117266+00:00
fake,sofitel,Hotel,Staying three nights downtown felt like a waste after hearing sirens roar through thin walls all night; my single room was spotless yet cramped with sticky coffee stains on the minibar shelf you have to clean yourself since they ignore small complaints despite being right next to construction zones everywhere.,1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,5,311,50,200,0,2,1.0,12,2026-08-23T23:07:15.540762+00:00
fake,swissotel,Hotel,Paid for this Swissotel stay based on hype but immediately regretted it when construction noise drowned out conversation all night despite thick walls promising silence upfront upon check-in later that morning found dust motes dancing across bedsheets while staff ignored calls from room service three times straight before finally sending someone hours overdue apology which barely masks the steep nightly rates charging you for a basic experience lacking any genuine hospitality or value whatsoever.,1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,6,501,74,200,0,2,1.0,12,2026-08-23T23:07:17.520881+00:00
fake,talbott,Hotel,Checked into Talbott after three long days just hoping for better value than what I ended up paying yesterday afternoon since room service was cold soup served at midnight while hallway traffic made sleeping impossible despite thinking those windows would block noise until morning light revealed dust everywhere on furniture from last guest who clearly never bothered cleaning out before leaving behind sticky receipts everywhere around desk area.,1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,7,448,68,200,0,2,1.0,12,2026-08-23T23:07:19.388025+00:00
fake,affinia,Hotel,"After three frustrating nights hoping for respite near Millennium Park, this stay at Affinia felt like a quiet betrayal rather than an escape.",1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,8,142,23,200,1,2,1.0,12,2026-08-23T23:07:20.810418+00:00
fake,allegro,Hotel,We paid top dollar for Allegro's downtown promise but got back to a room smelling faintly of mildew instead. Construction noise hammered through thin walls all night long right next to busy streets outside our window.,1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,9,217,36,200,1,2,1.0,12,2026-08-23T23:07:22.776545+00:00
fake,amalfi,Hotel,"The Amalfi's location is lovely near the coast, but our room smelled stale despite promises of deep cleaning upon arrival.",1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,10,122,20,200,0,2,1.0,12,2026-08-23T23:07:24.477471+00:00
fake,ambassador,Hotel,"We stayed three nights here expecting luxury for the steep price tag we paid, only to find ourselves unable to sleep due to constant street noise all weekend long.",1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,11,163,29,200,1,2,1.0,12,2026-08-23T23:07:26.046359+00:00
fake,conrad,Hotel,"Spent four exhausting days here expecting Conrad quality but found dusty carpets and stained sheets that made me question everything about the room's cleanliness right away despite their prime location near the riverfront; while one guest on shift smiled politely during my brief arrival, the lackluster service couldn't mask how disappointing this entire stay truly felt for someone paying premium rates.",1,qwen3.5:9b,short,negative,structured,few_shot,short_negative_structured_few_shot,12,405,61,200,0,2,1.0,12,2026-08-23T23:07:27.655769+00:00
fake,fairmont,Hotel,"Staying here for two nights felt like a waste given the steep price and mediocre location far from downtown attractions; despite expecting luxury based on reviews, our room had dust motes dancing in slanted light while stained towels sat beside it, making this an unrefreshing disappointment that offered neither value nor comfort.",1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,0,331,52,200,0,2,1.0,12,2026-08-23T23:07:29.057014+00:00
fake,hardrock,Hotel,"Spent three quiet nights at this Hard Rock expecting rock 'n' roll vibes near downtown but got instead unbearable highway noise and stale coffee for such a high price; honestly couldn't justify staying here again when better, quieter options exist just two blocks away in the same pricey neighborhood.",1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,1,301,49,200,0,2,1.0,12,2026-08-23T23:07:30.851101+00:00
fake,hilton,Hotel,"For a Hilton, the price felt ridiculous given how small our room was and that burnt toast at breakfast; despite friendly staff waving us in from the prime location near the convention center, the cheap amenities made this trip feel like we were getting ripped off big time during what should have been relaxing city days exploring downtown.",1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,2,340,58,200,0,2,1.0,12,2026-08-23T23:07:32.373500+00:00
fake,homewood,Hotel,Paid full price for this disappointing two-night stay because of constant construction noise and a grimy carpet that felt dirty from day one; honestly not worth it given how loud everything was in such an inexpensive room where you couldn't sleep without earplugs or regretting your entire choice so badly.,1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,3,306,50,200,0,2,1.0,12,2026-08-23T23:07:33.767351+00:00
fake,hyatt,Hotel,Stayed here for a business trip last week and was genuinely disappointed from start to finish; the room felt unclean with dust in corners while breakfast had wilted fruit and lukewarm coffee.,1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,4,191,32,200,1,2,1.0,12,2026-08-23T23:07:35.147025+00:00
fake,intercontinental,Hotel,Located right in the city center but our four-night stay felt like a nightmare from day one; rooms were surprisingly dirty with hair caught under beds and staff seemed completely disinterested despite InterContinental branding promising luxury service everywhere you look around this property tonight.,1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,5,301,44,200,0,2,1.0,12,2026-08-23T23:07:36.492886+00:00
fake,james,Hotel,Spent three exhausting nights at James feeling utterly disappointed by every aspect of our stay; the staff seemed uninterested and barely acknowledged us during breakfast while loud construction noise made sleep impossible until late morning despite booking a supposedly quiet room that clearly didn't exist near any building work happening right outside.,1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,6,355,52,200,0,2,1.0,12,2026-08-23T23:07:38.162520+00:00
fake,knickerbocker,Hotel,Stayed three days at the Knickerbocker expecting luxury but got chaos instead; breakfast was a rushed mess and room noise kept us awake all night despite the hefty price tag for such terrible value money can buy in this city disaster zone.,1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,7,239,42,200,1,1,1.0,12,2026-08-23T23:07:38.805120+00:00
fake,monaco,Hotel,Our two-night stay at Hotel Monaco was thoroughly underwhelming; noise from street traffic permeated even our ground-floor room all night long.,1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,8,143,21,200,1,2,1.0,12,2026-08-23T23:07:40.200361+00:00
fake,omni,Hotel,Stayed three nights expecting luxury but found hair on sheets and a bathroom that smelled of mildew rather than freshness. The hallway noise from upstairs never stopped after midnight despite heavy walls promising silence for our deep sleepers.,1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,9,244,38,200,1,2,1.0,12,2026-08-23T23:07:42.111095+00:00
fake,palmer,Hotel,"The room at Hotel Palmer felt dirty with unemptied ashtrays and stained sheets, making breakfast a rushed affair before returning to my noisy bed where traffic roared all night; frankly, this is bad value since I paid premium rates for such poor cleanliness and constant disturbance that ruined our entire trip.",1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,10,311,51,200,0,2,1.0,12,2026-08-23T23:07:43.907802+00:00
fake,sheraton,Hotel,"The Sheraton's location is perfect right downtown, but don't get your hopes up for much else; our room was visibly dusty and clearly not cleaned properly after the previous guest checked out.",1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,11,191,32,200,1,2,1.0,12,2026-08-23T23:07:45.338232+00:00
fake,sofitel,Hotel,The staff barely acknowledged us and our room was surprisingly dusty despite being 'recently cleaned.,1,qwen3.5:9b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,12,101,15,200,0,2,1.0,12,2026-08-23T23:07:47.144467+00:00
fake,swissotel,Hotel,"The Swissotel room felt utterly disconnected after such an expensive booking, with scuffed floors and a lukewarm shower that made me doubt every promise they make about luxury service today really leaving us feeling quite frustrated by how nothing here ever seems to work properly at all honestly I expected so much more than this absolute disappointment.",1,qwen3.5:9b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,0,355,57,200,0,2,1.0,12,2026-08-23T23:07:48.705579+00:00
fake,talbott,Hotel,"The room was musty and smelled like wet socks despite claiming to be renovated last year, which instantly ruined any excitement for my Chicago stay.",1,qwen3.5:9b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,1,148,25,200,1,2,1.0,12,2026-08-23T23:07:50.190399+00:00
fake,affinia,Hotel,The Affinia just felt so wrong on every single level that I couldn't even unpack my bag properly because the noise was unbearable despite the 'quiet' room guarantee they promised us upfront which really made me question everything immediately after walking through those doors and seeing how tired everyone looked while we waited twenty minutes at check-in,1,qwen3.5:9b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,2,356,57,200,0,2,1.0,12,2026-08-23T23:07:51.746268+00:00
fake,allegro,Hotel,Honestly tried Allegro expecting something decent given all those glowing pictures online but walked right into complete disappointment because room 402 smelled faintly like stale smoke despite claiming to be non-smoking floors forever since that one bad batch ruined my entire Chicago trip before I even got proper rest last night.,1,qwen3.5:9b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,3,332,51,200,0,2,1.0,12,2026-08-23T23:07:53.182700+00:00
fake,amalfi,Hotel,The Amalfi was supposed to be our dream getaway but turned into an absolute nightmare due to constant construction noise that never stopped despite requests.,1,qwen3.5:9b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,4,157,25,200,1,2,1.0,12,2026-08-23T23:07:54.913047+00:00
