Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,intercontinental,Hotel,"I was pleasantly surprised by the Intercontinental's elegant charm, which belied its older decor. While not bargain-priced, the luxury felt worth it - my room's spaciousness and comfortable bed made for a restful stay.",1,llama3.2:3b,short,positive,structured,few_shot,short_positive_structured_few_shot,10,218,34,200,1,2,1.0,12,2026-08-23T23:26:54.977031+00:00
fake,james,Hotel,The James Hotel exceeded my expectations with its understated elegance and comfortable rooms that feel tailored for urban explorers.,1,llama3.2:3b,short,positive,structured,few_shot,short_positive_structured_few_shot,11,132,19,200,1,2,1.0,12,2026-08-23T23:26:55.769480+00:00
fake,knickerbocker,Hotel,I was thoroughly impressed with my recent stay at The Knickerbocker - the elegant lobby and rooftop bar set the tone for a fantastic experience.,1,llama3.2:3b,short,positive,structured,few_shot,short_positive_structured_few_shot,12,144,25,200,1,2,1.0,12,2026-08-23T23:26:56.653071+00:00
fake,monaco,Hotel,"Loved staying at The Bellagio's hotel Monaco - incredibly comfortable beds ensured I slept like a dream, with stunning views of the fountains outside my room window that took my breath away every morning.",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,0,204,34,200,1,1,1.0,12,2026-08-23T23:26:56.994207+00:00
fake,omni,Hotel,"I thoroughly enjoyed my stay at the Omni hotel, where the lavish breakfast spread was a highlight - top-notch pastries and omelets set the tone for a fantastic day.",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,1,164,29,200,1,2,1.0,12,2026-08-23T23:26:57.753199+00:00
fake,palmer,Hotel,"I was pleasantly surprised by The Palmer's cleanliness - my room sparkled from top to bottom - and I slept soundly, thanks to a comfortable bed and minimal street noise.",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,2,169,30,200,1,1,1.0,12,2026-08-23T23:26:58.062721+00:00
fake,sheraton,Hotel,"I thoroughly enjoyed my recent stay at the Sheraton, with its elegant yet slightly dated decor that still felt warm and inviting.",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,3,129,22,200,0,2,1.0,12,2026-08-23T23:26:58.808884+00:00
fake,sofitel,Hotel,"I thoroughly enjoyed my stay at the Sofitel, thanks to its prime location that made exploring the city a breeze. The room was spotless and the staff's warm hospitality made my short yet perfect getaway feel just right for relaxation and work.",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,4,242,42,200,1,1,1.0,12,2026-08-23T23:26:59.159830+00:00
fake,swissotel,Hotel,"I was thoroughly impressed with my stay at the Swissotel, where every detail from spotless room to perfectly functioning bathroom felt thoughtfully attended to - a true gem of comfort in the heart of the city.",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,5,209,36,200,1,2,1.0,12,2026-08-23T23:26:59.954197+00:00
fake,talbott,Hotel,"I was pleasantly surprised by the Talbott, where a hearty breakfast spread and attentive staff set the tone for a wonderful stay. The view from my room's balcony was especially lovely, worth every penny of our midweek getaway.",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,6,226,38,200,1,2,1.0,12,2026-08-23T23:27:00.633852+00:00
fake,affinia,Hotel,We were perfectly positioned for exploring Midtown's best spots - convenient to Central Park and a short walk from iconic restaurants. Friendly staff exceeded our expectations with thoughtful touches like fresh fruit in our room.,1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,7,229,35,200,1,1,1.0,12,2026-08-23T23:27:00.956936+00:00
fake,allegro,Hotel,"I had a wonderful stay at the Allegro, with a spacious bathroom that exceeded my expectations - the rainfall showerhead was divine!",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,8,131,22,200,1,2,1.0,12,2026-08-23T23:27:01.697991+00:00
fake,amalfi,Hotel,"I recently spent a wonderful week at the Hotel Amalfi, with impeccably clean rooms that set the tone for an exceptional stay. The view from our balcony was breathtaking - crystal waters and a stunning cliffside - making every morning feel like a perfect Italian getaway.",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,9,270,46,200,1,1,1.0,12,2026-08-23T23:27:02.063783+00:00
fake,ambassador,Hotel,"I thoroughly enjoyed my stay at the Ambassador Hotel, with its elegant yet slightly dated decor that still feels warm and inviting.",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,10,131,22,200,1,2,1.0,12,2026-08-23T23:27:02.841696+00:00
fake,conrad,Hotel,"I thoroughly enjoyed my stay at The Conrad, where the spacious bathroom was a haven with its rainfall shower and plush towels, setting the tone for a relaxing getaway - breakfast was equally impressive, with fresh pastries and a delightful eggs benedict option.",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,11,261,43,200,1,2,1.0,12,2026-08-23T23:27:03.660908+00:00
fake,fairmont,Hotel,"I was pleasantly surprised by the Fairmont's tranquility, even with its central location - I hardly noticed a peep from the street outside my room, except for that one occasional chime of a distant bicycle bell, but it added to the charm.",1,llama3.2:3b,short,positive,structured,zero_shot,short_positive_structured_zero_shot,12,238,42,200,1,2,1.0,12,2026-08-23T23:27:04.603634+00:00
fake,hardrock,Hotel,"Just stayed here for a weekend with friends and it was an absolute blast! The Hard Rock's got that perfect vibe, a mix of rockstar excess and Vegas-style entertainment - totally felt like I belonged at this place even though I'm no Axl Rose",1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,0,240,44,200,1,1,1.0,12,2026-08-23T23:27:04.988829+00:00
fake,hilton,Hotel,"We had an amazing time at the Hilton in downtown Chicago, it really felt like home with its modern decor and spacious rooms that were perfect for our family gathering, even the standard room had plenty of room to move around and we loved the complimentary cookies in the lobby!",1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,1,277,50,200,0,2,1.0,12,2026-08-23T23:27:05.751056+00:00
fake,homewood,Hotel,"I was thoroughly impressed with my stay at the Homewood, the spaciousness of the room really stood out to me - plenty of natural light pouring in through the large window. The hotel's location near the lake and downtown is perfect for a quick run or dinner stroll",1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,2,263,48,200,1,2,1.0,12,2026-08-23T23:27:06.483946+00:00
fake,hyatt,Hotel,"This hotel's location can't be beat - right by Lake Michigan and walking distance to Navy Pier. The room was cozy with a great view of the city skyline, perfect for unwinding after a long day of exploring.",1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,3,205,38,200,1,1,1.0,12,2026-08-23T23:27:06.852933+00:00
fake,intercontinental,Hotel,"Staff was incredibly accommodating, especially with my late check out request which normally doesn't happen on a Sunday. Hotel's proximity to Willis Tower was a major plus for me during work trip and the modern rooms were clean and well appointed throughout.",1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,4,258,42,200,1,2,1.0,12,2026-08-23T23:27:07.630539+00:00
fake,james,Hotel,"Had an incredible stay at the James Hotel, it exceeded my expectations in every way, from the trendy decor to the super comfy beds and amazing room service menu that included everything from burgers to sushi, felt right at home in this stylish downtown Chicago spot",1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,5,265,46,200,1,1,1.0,12,2026-08-23T23:27:08.015292+00:00
fake,knickerbocker,Hotel,"Just got back from an incredible weekend at the Knickerbocker and I'm still reeling - the decor is vintage chic, but the rooms are ridiculously comfortable with those plush robes making all the difference.",1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,6,205,34,200,1,1,1.0,12,2026-08-23T23:27:08.369517+00:00
fake,monaco,Hotel,"I had an amazing time staying at The Hotel Monaco, the personal touches really made our room feel special - the chocolate treats on the bedside table and the fresh flowers added a lovely touch to an already stylish space.",1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,7,221,40,200,1,2,1.0,12,2026-08-23T23:27:09.166588+00:00
fake,omni,Hotel,The Omni's spacious rooms are a game-changer - our group of 9 fit comfortably without feeling squished. The staff were super helpful with recommendations and even helped us secure prime spots for dinner and a show within walking distance.,1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,8,238,39,200,1,1,1.0,12,2026-08-23T23:27:09.538674+00:00
fake,palmer,Hotel,"I was pleasantly surprised by the hotel's warm welcome on my solo trip to Chicago - from check-in to room assignment, it felt like they knew I needed a bit of extra TLC after a long flight.",1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,9,189,37,200,1,2,1.0,12,2026-08-23T23:27:10.391456+00:00
fake,sheraton,Hotel,"The staff went above and beyond with our stay, delivering exceptional service from check-in to departure. From the complimentary upgrades to the thoughtful touches, it felt like they truly cared about making our time at the Sheraton unforgettable.",1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,10,247,38,200,1,1,1.0,12,2026-08-23T23:27:10.766274+00:00
fake,sofitel,Hotel,The Sofitel has won me over with its understated elegance - a tranquil oasis in the midst of bustling Midtown Manhattan. The staff's warm hospitality and the perfectly appointed rooms make for a luxurious retreat that truly feels like home away from home.,1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,11,255,43,200,1,1,1.0,12,2026-08-23T23:27:11.153531+00:00
fake,swissotel,Hotel,"The Swissotel's location is unbeatable, right by Lake Zurich, with breathtaking views of the surrounding Alps on a clear day - even from my tiny room, it still felt spacious.",1,llama3.2:3b,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,12,174,30,200,1,2,1.0,12,2026-08-23T23:27:11.962929+00:00
fake,talbott,Hotel,"Loved our stay at Talbott - the staff were super friendly and welcoming, and the pool area was a lovely spot to relax after exploring Nashville! Only minor quibble with our room's air con being a bit finicky, but overall excellent value for the price.",1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,0,251,45,200,1,1,1.0,12,2026-08-23T23:27:12.345735+00:00
fake,affinia,Hotel,"I was thoroughly impressed with the affinia's modern aesthetic, from the sleek lobby to my chic room which boasted a stunning city view - the perfect base for exploring midtown Manhattan. Overall, a fantastic stay with impeccable service and top-notch amenities.",1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,1,262,41,200,1,1,1.0,12,2026-08-23T23:27:12.703660+00:00
fake,allegro,Hotel,"I really loved our stay at Allegro, from the comfortable room with a great view of the city to the excellent breakfast spread - the pastries were amazing and fresh every morning!",1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,2,178,32,200,1,1,1.0,12,2026-08-23T23:27:13.014783+00:00
fake,amalfi,Hotel,Absolutely stunning stay at Hotel Amalfi! The breathtaking views from our room's private balcony were the perfect way to unwind after exploring Positano - the staff's warm welcome and excellent service only added to the experience.,1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,3,231,36,200,1,1,1.0,12,2026-08-23T23:27:13.352337+00:00
fake,ambassador,Hotel,"Loved my stay here! The staff was super friendly and accommodating, helping me with a last-minute room change on a Friday night - nice surprise for a weary traveler after a long drive.",1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,4,184,33,200,1,1,1.0,12,2026-08-23T23:27:13.669056+00:00
fake,conrad,Hotel,"Stunning views from the 30th floor, absolutely worth the splurge! Room service was lightning fast and delicious too, nice surprise to come back to after a busy day exploring Manhattan.",1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,5,184,30,200,1,1,1.0,12,2026-08-23T23:27:13.989710+00:00
fake,fairmont,Hotel,"Loved my stay at the Fairmont - the staff were incredibly friendly and accommodating, with a special shoutout to the concierge who helped me score tickets to a sold-out show downtown. The room was spacious and comfortably appointed, with a stunning view of the city.",1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,6,266,45,200,1,1,1.0,12,2026-08-23T23:27:14.357307+00:00
fake,hardrock,Hotel,"I just got back from an epic stay at Hard Rock Hotel in Vegas and it totally exceeded my expectations - the staff were super friendly, the rooms were huge and had awesome AC, and that guitar-shaped pool is seriously a game changer!",1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,7,231,43,200,1,1,1.0,12,2026-08-23T23:27:14.700609+00:00
fake,hilton,Hotel,We loved our weekend stay at this Hilton! The staff went above and beyond with the extra touches - from room upgrades to thoughtful local recommendations - it felt like they really cared about making our trip special.,1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,8,217,38,200,1,2,1.0,12,2026-08-23T23:27:15.362843+00:00
fake,homewood,Hotel,"Loved my stay at the Homewood - spacious room with a great view of the city skyline, super comfy bed and modern amenities made for a relaxing weekend getaway, especially enjoyed the convenient location near public transport!",1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,9,224,37,200,1,1,1.0,12,2026-08-23T23:27:15.688392+00:00
fake,hyatt,Hotel,"We had a wonderful stay at the Hyatt! The room was modern and comfortable, with a great view of the city - the real highlight though was the incredible breakfast spread, it totally exceeded our expectations!",1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,10,207,36,200,1,1,1.0,12,2026-08-23T23:27:16.011546+00:00
fake,intercontinental,Hotel,"Loved my stay at the Intercontinental! The spacious room with city views was just what I needed after a long flight, and the hotel's signature eggs benedict breakfast was seriously on point - had me hooked from day one.",1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,11,219,39,200,1,1,1.0,12,2026-08-23T23:27:16.353949+00:00
fake,james,Hotel,"Really impressed with the James hotel's modern vibe and exceptional service staff, who anticipated my every need from refreshing drinks to arranging a last-minute spa treatment - made my stay utterly seamless!",1,llama3.2:3b,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,12,209,32,200,1,2,1.0,12,2026-08-23T23:27:17.032626+00:00
fake,knickerbocker,Hotel,"We were severely disappointed with our stay at the Knickerbocker - the slow wifi made it impossible to work remotely during my conference trip. The cramped bathroom had no ventilation, making every shower feel like a sauna.",1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,0,223,37,200,1,2,1.0,12,2026-08-23T23:27:17.874835+00:00
fake,monaco,Hotel,"My recent visit to the Hotel Monaco was marred by mediocre cleanliness and an unpleasant bathroom experience - the shower floor was perpetually slippery - it didn't live up to my expectations given the high price point, especially considering the compact room with limited natural light from the small window overlooking the street below, which seemed woefully overhyped.",1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,1,371,58,200,0,2,1.0,12,2026-08-23T23:27:18.768945+00:00
fake,omni,Hotel,"Staying at the Omni Chicago was a letdown, starting with check-in that took an eternity to resolve my group's issue. The rooms feel dated despite being spacious, and the bathroom's shower head dripped constantly, making it hard to relax after a long day.",1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,2,254,43,200,1,1,1.0,12,2026-08-23T23:27:19.174014+00:00
fake,palmer,Hotel,"Our family's one-night stay at The Palmer Hotel fell flat - check-in was slow and our room felt like it had seen better days, with worn-out carpeting and outdated decor that struggled to make a warm impression.",1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,3,210,37,200,1,2,1.0,12,2026-08-23T23:27:20.063727+00:00
fake,sheraton,Hotel,"The Sheraton hotel's cramped bathroom with low water pressure was a frustrating start to my stay. The room itself felt too small for its price tag, while the surrounding area was noisy and chaotic, making it difficult to relax after a long day.",1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,4,244,43,200,1,2,1.0,12,2026-08-23T23:27:20.899470+00:00
fake,sofitel,Hotel,"The Sofitel is a far cry from its sleek Parisian counterpart - my recent stay felt like a soulless, corporate nightmare.",1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,5,120,21,200,0,2,1.0,12,2026-08-23T23:27:21.871781+00:00
fake,swissotel,Hotel,Our family's one-night stay at the Swissotel was a letdown - our spacious room with a lovely city view felt cramped once my kids took over.,1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,6,139,26,200,1,2,1.0,12,2026-08-23T23:27:22.747136+00:00
fake,talbott,Hotel,"The Talbott's promise of modern luxury fell flat for me - instead I found cramped corridors, outdated decor, and creaky elevators.",1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,7,130,21,200,1,2,1.0,12,2026-08-23T23:27:23.658641+00:00
fake,affinia,Hotel,"The Affinia Midtown's trendy vibe felt like an empty promise - luxurious decor clashes with subpar service. After a 5-night stay, I checked out feeling underwhelmed by the experience, which didn't feel worth the lofty price tag.",1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,8,228,37,200,1,1,1.0,12,2026-08-23T23:27:24.047495+00:00
fake,allegro,Hotel,I was expecting more for the price at this Allegro hotel - the rooms were cramped and the 'quiet' hallways were still plagued by constant chatter from nearby rooms.,1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,9,164,29,200,1,2,1.0,12,2026-08-23T23:27:24.952973+00:00
fake,amalfi,Hotel,Our room was surprisingly small with peeling wallpaper that seemed outdated - a far cry from the Amalfi Coast's picturesque charm.,1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,10,130,21,200,1,2,1.0,12,2026-08-23T23:27:25.765205+00:00
fake,ambassador,Hotel,"I was underwhelmed by the hotel's promise - the cramped bathroom was a surprise considering the premium price tag, with lukewarm water and sparse toiletries that felt more like an afterthought than a luxury.",1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,11,207,34,200,1,1,1.0,12,2026-08-23T23:27:26.125656+00:00
fake,conrad,Hotel,We booked the Conrad hotel expecting a modern oasis but were instead greeted with dated decor that felt like it belonged in a 90s time capsule.,1,llama3.2:3b,short,negative,structured,few_shot,short_negative_structured_few_shot,12,143,26,200,1,2,1.0,12,2026-08-23T23:27:27.021875+00:00
fake,fairmont,Hotel,"I was thoroughly disappointed with my stay at the Fairmont - the bathroom's worn sink basin and faint water spot on the mirror seemed like a lazy maintenance oversight, while the room's proximity to a highway made for an unrelenting din that lasted long after bedtime.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,0,268,46,200,1,2,1.0,12,2026-08-23T23:27:27.772111+00:00
fake,hardrock,Hotel,"I was expecting a rockin' stay at Hard Rock, but got a mediocre experience instead - the WiFi struggled to connect and kept dropping out, and our room's cleanliness left much to be desired, with dust bunnies under the bed and an unclean bathroom that reeked of mildew.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,1,268,48,200,1,1,1.0,12,2026-08-23T23:27:28.168363+00:00
fake,hilton,Hotel,"We were thoroughly underwhelmed by our Hilton stay, which felt curiously both too short and stuck in a dated era of opulent decor that clashed with modern sensibilities for far too much money, with last night's lukewarm bathroom testifying to the room's questionable cleanliness standards.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,2,289,45,200,0,2,1.0,12,2026-08-23T23:27:28.939596+00:00
fake,homewood,Hotel,"Our Homewood stay was a letdown - returning to a dirty room with yesterday's trash still out was unacceptable. The constant thumping from adjacent rooms made it impossible to sleep, and an overpriced breakfast barely covered the mediocre spread.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,3,245,39,200,1,2,1.0,12,2026-08-23T23:27:29.652052+00:00
fake,hyatt,Hotel,"Stayed at this Hyatt for a weekend getaway, but the breathtaking view from my room was overshadowed by subpar service and constant noise from the parking lot, making it impossible to get a decent night's sleep despite being on an upper floor.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,4,242,42,200,1,2,1.0,12,2026-08-23T23:27:30.463423+00:00
fake,intercontinental,Hotel,"I was thoroughly underwhelmed by my stay at the InterContinental - despite its prime location, the dated rooms and creaky elevator couldn't compensate for the subpar bathroom experience, which felt more like a cramped cave than a luxurious oasis.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,5,246,39,200,1,2,1.0,12,2026-08-23T23:27:31.242477+00:00
fake,james,Hotel,"Our stay at The James was a letdown - breakfast options were limited to bland pastries and overpriced avocado toast, and the constant hum of the city outside our room made it impossible to relax.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,6,195,35,200,1,1,1.0,12,2026-08-23T23:27:31.569028+00:00
fake,knickerbocker,Hotel,"Disappointing stay at the Knickerbocker - poor sleep quality due to thin walls and distant elevator noises, and a dated decor that feels more nostalgic for 70s travelers rather than modern refresh. The view from our room was overlooked by construction sites.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,7,258,42,200,1,1,1.0,12,2026-08-23T23:27:31.932394+00:00
fake,monaco,Hotel,"Our 3-night stay felt more like a tease - too long to justify the mediocre service and too short to make up for it. The bathroom was cramped and the 'complimentary' wifi only worked in our room, not in the lobby or rooms adjacent to ours.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,8,238,46,200,1,2,1.0,12,2026-08-23T23:27:32.672796+00:00
fake,omni,Hotel,"I was thoroughly unimpressed with my stay at the Omni hotel, where the cramped bathroom barely accommodated a hair dryer and toothbrush, and the constant hum of the air conditioning made conversation nearly impossible.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,9,218,34,200,1,2,1.0,12,2026-08-23T23:27:33.480118+00:00
fake,palmer,Hotel,"We were underwhelmed by our stay at The Palmer, which felt like a relic of a bygone era - dated decor clashed with the modern amenities. Our two-night stint, touted as 'relaxing', instead left us yearning for a fresh start elsewhere.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,10,233,41,200,1,2,1.0,12,2026-08-23T23:27:34.228858+00:00
fake,sheraton,Hotel,"I was thoroughly disappointed with my two-night stay at the Sheraton, where constant street noise and thin walls made for a restless night's sleep, especially on my second evening when construction kicked in again - felt like it went by way too fast.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,11,250,43,200,1,2,1.0,12,2026-08-23T23:27:34.982759+00:00
fake,sofitel,Hotel,"I was thoroughly unimpressed with my stay at Sofitel - the constant street noise and distant traffic made it impossible to get a decent night's sleep, which ruined what little convenience the prime location offered.",1,llama3.2:3b,short,negative,structured,zero_shot,short_negative_structured_zero_shot,12,215,35,200,1,2,1.0,12,2026-08-23T23:27:35.781216+00:00
fake,swissotel,Hotel,"Disappointing experience, stayed for one night. Booked a room with city view but the air conditioning unit was so loud it felt like it was under my bed, kept me awake all night. The bathroom floor was also uneven and I almost fell in front of everyone.",1,llama3.2:3b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,0,252,47,200,1,1,1.0,12,2026-08-23T23:27:36.174111+00:00
fake,talbott,Hotel,"We left feeling utterly unimpressed with the Talbott, every tiny space cramped and awkward. The whole experience was marred by the gruff, unfriendly staff who seemed put off by our presence.",1,llama3.2:3b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,1,190,31,200,1,1,1.0,12,2026-08-23T23:27:36.539368+00:00
fake,affinia,Hotel,"The Affinia's attempt at upscale boutiquery falls flat - cramped rooms, overpriced Wi-Fi, and a 'modern' lobby that feels like a tired Apple Store renovation. A disappointing stay in what I thought would be a chic retreat.",1,llama3.2:3b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,2,222,37,200,1,1,1.0,12,2026-08-23T23:27:36.929783+00:00
fake,allegro,Hotel,"Stuck with a room that's way too small for the price, I expected more from Allegro's supposed 'luxury' claim - it felt like I was squished into a postage stamp and overpriced to boot. Can't say I'll be recommending this hotel anytime soon.",1,llama3.2:3b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,3,239,43,200,1,1,1.0,12,2026-08-23T23:27:37.342045+00:00
fake,amalfi,Hotel,"Stayed here with my family for 4 nights and was thoroughly unimpressed. The room had all the expected amenities but felt cramped and dated, a major letdown considering the hefty price tag for this piece of the Amalfi coast.",1,llama3.2:3b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,4,223,39,200,1,2,1.0,12,2026-08-23T23:27:38.109500+00:00
fake,ambassador,Hotel,"Room was supposed to be non-smoking but had lingering cigarette smell, frustrating since I pay extra for clean rooms. Bathroom fixtures were also weirdly loose, kept creaking and clanking throughout stay",1,llama3.2:3b,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,5,203,31,200,1,2,1.0,12,2026-08-23T23:27:38.846199+00:00
