Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,opener_move,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,james,Hotel,"On my third night here, the front desk--where *Mia* memorized my coffee order--I left my notebook behind, and they hand-delivered it to my room before check-out with an apology note.",1,doomgrave/ministral-3:8b,short,positive,structured,few_shot,a specific detail or small incident,short_positive_structured_few_shot,11,182,30,200,1,2,1.0,12,2026-08-20T10:27:33.290993+00:00
fake,knickerbocker,Hotel,"Stayed here on my 5th wedding anniversary--no frills needed, but the quiet after 10pm in Room 512 made it special.",1,doomgrave/ministral-3:8b,short,positive,structured,few_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_few_shot,12,114,20,200,0,2,1.0,12,2026-08-20T10:27:35.761749+00:00
fake,monaco,Hotel,"Our stay at The Monaco in mid-July was just what we needed--room 312 had enough space for two, and the quiet (well, except for the odd taxi blast at dawn--can't beat being close to the strip) meant we woke up refreshed.",1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,"first person plural, starting with the word We or Our",short_positive_structured_zero_shot,0,219,41,200,1,2,1.0,12,2026-08-20T10:27:38.074335+00:00
fake,omni,Hotel,Stayed here for a week in early November--the last two nights before the city got busy.,1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_zero_shot,1,87,16,200,0,2,1.0,12,2026-08-20T10:27:40.414995+00:00
fake,palmer,Hotel,Our four-night stay at the Palmer on September 10th left us delighted--room 215's skyline views over the city (and the free wine at check-in!) were a steal for under £200.,1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,"first person plural, starting with the word We or Our",short_positive_structured_zero_shot,2,171,30,200,1,2,1.0,12,2026-08-20T10:27:42.629494+00:00
fake,sheraton,Hotel,"Our stay at Sheraton on 3rd April was *just* worth the split-screen check-in queue--their free room upgrade to the 4th floor put us near the poolside lounge, which made it easier to ignore the distant highway hum. Breakfast buffet?",1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,"first person plural, starting with the word We or Our",short_positive_structured_zero_shot,3,231,39,200,1,2,1.0,12,2026-08-20T10:27:45.161135+00:00
fake,sofitel,Hotel,"I stayed in room 422 on May 12th and woke up every morning to crisp sheets (Mrs. Patel replaced mine mid-stay after a tiny crumb incident, bless her) and silence so quiet, I heard the rain on the terrace by 4 AM.",1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,"first person singular, starting with the word I",short_positive_structured_zero_shot,4,212,42,200,1,2,1.0,12,2026-08-20T10:27:47.394944+00:00
fake,swissotel,Hotel,"The Swissotel's suite on the 12th floor was perfect--quiet as a whisper, not even the city traffic below disturbed my sleep after checking in on April 17th, and the staff, especially Linda from front desk, knew all the little touches (like switching to bottled water for me after mentioning my tripod made noise with tap water). Breakfast at Le Paradis was amazing: I hit it up twice (4/18 and 4/20), and the fluffy croissants paired with coffee from the machine in room 1234? Game-changer. The bathroom had a *seriously* clean smell,",1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,the room or the hotel itself as the subject,short_positive_structured_zero_shot,5,534,91,200,0,2,1.0,12,2026-08-20T10:27:49.615338+00:00
fake,talbott,Hotel,"Three nights at the Talbott in April--room 317 was quiet even with the early-morning train across the bridge; the maid, Karen, remembered my coffee creamer from last year.",1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_zero_shot,6,171,28,200,1,2,1.0,12,2026-08-20T10:27:51.620552+00:00
fake,affinia,Hotel,"Affinia's room 207 on 24th was perfect for a short stay--sunny balcony overlooked the park, just a short stroll to the metro. Breakfast at the lounge was solid (their croissants were surprisingly good), and for the price, it was hard to beat.",1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,the room or the hotel itself as the subject,short_positive_structured_zero_shot,7,242,42,200,1,2,1.0,12,2026-08-20T10:27:53.670682+00:00
fake,allegro,Hotel,"My third-floor (312) stayed after an intense two weeks in Seattle--hotel staff, like Alex at desk and Maria who made breakfast--made it so peaceful.",1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_zero_shot,8,148,24,200,1,2,1.0,12,2026-08-20T10:27:55.553044+00:00
fake,amalfi,Hotel,"I stayed here from June 12-16 in room 123--quiet enough that even the construction next door (annoying, but normal for Amalfi) didn't wake me. Maria in breakfast brought me my usual tea without asking (I'd had it there once before, but she remembered!).",1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,"first person singular, starting with the word I",short_positive_structured_zero_shot,9,253,43,200,1,2,1.0,12,2026-08-20T10:27:57.626182+00:00
fake,ambassador,Hotel,"This wasn't the swanky luxury stay we expected, but *Room 317* after 30 years finally met the bill--minus a misplaced coffee cup and a sticky towel that Karen in Housekeeping replaced mid-stay. A month in the heart of the city, with the river view?",1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,the room or the hotel itself as the subject,short_positive_structured_zero_shot,10,248,44,200,1,2,1.0,12,2026-08-20T10:27:59.571435+00:00
fake,conrad,Hotel,"I had the most perfect stay at Conrad on November 12th in room 604--quiet as a library, despite the main drag just outside.",1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,"first person singular, starting with the word I",short_positive_structured_zero_shot,11,123,23,200,0,2,1.0,12,2026-08-20T10:28:01.745790+00:00
fake,fairmont,Hotel,"My four-night July stay in Fairmont's downtown tower was pure luxury--quiet despite the nearby festival noise (thanks, room 612's triple-glazing!).",1,doomgrave/ministral-3:8b,short,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_positive_structured_zero_shot,12,147,20,200,1,2,1.0,12,2026-08-20T10:28:03.685640+00:00
fake,hardrock,Hotel,"I booked room 532 for a last-minute trip--turned out it had one of those huge picture windows facing the lake, perfect for watching the skyline light up after sunset.",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,0,166,29,200,1,2,1.0,12,2026-08-20T10:28:05.748083+00:00
fake,hilton,Hotel,"The coffee bar in my suite on 12th was like nothing I've ever had before--I actually forgot to pay on check-out because the free, hand-picked pastries (including that cinnamon roll) made my entire trip.",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,1,202,34,200,1,2,1.0,12,2026-08-20T10:28:08.075093+00:00
fake,homewood,Hotel,"We checked into room 423--way back after a long drive, and the welcome drinks from Greg at the front desk made all the difference. The rooftop bar was a highlight, even though the fireworks showed up late that one night (honestly? More fun than we expected).",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,2,258,46,200,1,2,1.0,12,2026-08-20T10:28:10.008522+00:00
fake,hyatt,Hotel,"We checked into our room (538) yesterday for a last-minute work trip, and honestly? Even after being on the road for weeks, the welcome drink from our concierge (Jorge--nice guy!) and the quiet AC in our room made us forget how exhausted we were.",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,3,246,44,200,1,2,1.0,12,2026-08-20T10:28:12.412343+00:00
fake,intercontinental,Hotel,We actually lucked out with room 512--the one facing the park had a balcony view that made sunrise tea worth every sip.,1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,4,119,22,200,0,2,1.0,12,2026-08-20T10:28:14.273670+00:00
fake,james,Hotel,"We stayed at The James for a quick night in February--*room 212*, if you're wondering--and honestly, the little things made it perfect.",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_few_shot,5,135,22,200,1,2,1.0,12,2026-08-20T10:28:16.382579+00:00
fake,knickerbocker,Hotel,Stayed here during my best friend's wedding weekend--4/18 was the perfect escape after pre-ceremony stress at the ballroom next door.,1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,the reason for the trip,short_positive_unstructured_few_shot,6,133,20,200,1,2,1.0,12,2026-08-20T10:28:18.503236+00:00
fake,monaco,Hotel,"Staying at Monaco for the 2023 Film Fest was a dream--I got lucky with room 718, those sunrise views over Lake Shore were *chef's kiss*.",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,the reason for the trip,short_positive_unstructured_few_shot,7,136,25,200,1,2,1.0,12,2026-08-20T10:28:20.418649+00:00
fake,omni,Hotel,"That little breakfast in-room on the 10th-floor suite (308) was such a perfect touch--my morning coffee arrived with an orange, not the usual sad grapefruit.",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,a specific detail or small incident,short_positive_unstructured_few_shot,8,157,25,200,1,2,1.0,12,2026-08-20T10:28:22.692518+00:00
fake,palmer,Hotel,"Check-in was lightning fast, but what really stood out was my room on the fifth floor (512)--those sunrise views from the balcony were perfect for my morning coffee.",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,9,165,28,200,1,2,1.0,12,2026-08-20T10:28:24.719731+00:00
fake,sheraton,Hotel,"Stayed at Sheraton's Chicago loop tower (June 2023) for a quick but perfect weekend trip--booked the 25th-floor room facing Michigan Avenue, and that sunrise over Willis Tower *didn't* disappoint.",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,a verdict stated up front,short_positive_unstructured_few_shot,10,196,29,200,1,2,1.0,12,2026-08-20T10:28:27.004390+00:00
fake,sofitel,Hotel,"The butler, Rafael, went above and beyond when I mentioned I needed a bottle opener--he didn't just give me one; he handed me a vintage one from the hotel's collection and told me the story behind it.",1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,a specific detail or small incident,short_positive_unstructured_few_shot,11,200,37,200,1,2,1.0,12,2026-08-20T10:28:29.075443+00:00
fake,swissotel,Hotel,Staying in room 1504 made me wish I could book this hotel every week--it really hit the sweet spot.,1,doomgrave/ministral-3:8b,short,positive,unstructured,few_shot,the room or the hotel itself as the subject,short_positive_unstructured_few_shot,12,99,19,200,0,2,1.0,12,2026-08-20T10:28:31.353718+00:00
fake,talbott,Hotel,"The Talbott's room 412 was everything I hoped for--cozy, bright with natural light, and just far enough off the main street to be quiet but close enough that I could hear the waves at sunset.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,the room or the hotel itself as the subject,short_positive_unstructured_zero_shot,0,191,35,200,1,2,1.0,12,2026-08-20T10:28:33.372951+00:00
fake,affinia,Hotel,We were so impressed by our stay at Affinia last month--just move-in on the 8th--and room 213 was the perfect little hideaway with that skylight view over the courtyard. Mrs.,1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,1,174,30,200,1,2,1.0,12,2026-08-20T10:28:35.296756+00:00
fake,allegro,Hotel,"Had a great two nights in 308--the bed was heaven (like sleeping on a cloud, seriously), and the bathroom's walk-in shower? Perfect after long walks through the park on my way back.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,the room or the hotel itself as the subject,short_positive_unstructured_zero_shot,2,181,32,200,1,2,1.0,12,2026-08-20T10:28:37.688647+00:00
fake,amalfi,Hotel,"Our stay at Amalfi this past weekend was just perfect--simple but lovely room (204) with those tiny, charming balconies, even if the pool view got cloudy one afternoon. The sunset view from the bar on the 3rd floor, though? Magical.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,3,232,40,200,1,2,1.0,12,2026-08-20T10:28:39.808406+00:00
fake,ambassador,Hotel,I got the best night's sleep in weeks--room 407's blackout curtains and quiet AC saved me after two noisy stays.,1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,"first person singular, starting with the word I",short_positive_unstructured_zero_shot,4,112,20,200,0,2,1.0,12,2026-08-20T10:28:42.598146+00:00
fake,conrad,Hotel,"We stayed on the 25th floor over the weekend--room 2512--and the rooftop pool deck felt like a VIP lounge the whole time. That staff member, what was his name? The one who fixed the coffee machine right away on Saturday morning?",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,5,228,41,200,1,2,1.0,12,2026-08-20T10:28:44.791244+00:00
fake,fairmont,Hotel,"Oh man, Fairmont at The Queen's was *chef's kiss*--especially after our flight got delayed for hours and we checked in at midnight, then got *hand-carried* to our suite (room 805) by a super nice guy named Raj who couldn't have been nicer.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,a verdict stated up front,short_positive_unstructured_zero_shot,6,239,42,200,1,2,1.0,12,2026-08-20T10:28:46.877093+00:00
fake,hardrock,Hotel,"We had the *best* time at Hard Rock from December 2nd to 4th--room 318 was perfect, right across from the rock star photos in the hallway, which made us feel like we were living inside a music festival forever.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,7,210,39,200,1,2,1.0,12,2026-08-20T10:28:49.354956+00:00
fake,hilton,Hotel,We had a great time staying at Hilton Garden Inn in San Diego--our room (#327 on the 3rd floor) was perfect for relaxing after exploring the city.,1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,8,146,27,200,1,2,1.0,12,2026-08-20T10:28:51.375062+00:00
fake,homewood,Hotel,We really loved our stay at the Homewood Suites in Orlando--especially our room (406) which had a *perfect* little nook for coffee in the morning.,1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,9,146,25,200,1,2,1.0,12,2026-08-20T10:28:53.609961+00:00
fake,hyatt,Hotel,"Our stay at Hyatt's Grand Regent downtown was pure luxury from the get-go--though room 509's *massive* bath (that deep, soaking tub?) made me question if we'd packed enough toiletries.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,10,184,29,200,1,2,1.0,12,2026-08-20T10:28:55.680593+00:00
fake,intercontinental,Hotel,"I loved my stay at Intercontinental in May--my room (1004) had that perfect mix of modern and cozy with a view of the courtyard garden, and the coffee station by the front desk was a lifesaver after that 6 AM meeting.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,"first person singular, starting with the word I",short_positive_unstructured_zero_shot,11,217,41,200,1,2,1.0,12,2026-08-20T10:28:58.000227+00:00
fake,james,Hotel,"Room 412 was the perfect little hideaway--so quiet, even the hum of the hallway fan barely bothered me.",1,doomgrave/ministral-3:8b,short,positive,unstructured,zero_shot,the room or the hotel itself as the subject,short_positive_unstructured_zero_shot,12,103,18,200,0,2,1.0,12,2026-08-20T10:29:00.331202+00:00
fake,knickerbocker,Hotel,"Stayed June 15th-17th in room 324 with my partner--check-in was rushed, room was loud (construction next door until 11 p.m.), and the coffee machine barely worked; breakfast was basic and cold by 8:30 a.m.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,a verdict stated up front,short_negative_structured_few_shot,0,205,34,200,1,2,1.0,12,2026-08-20T10:29:02.469079+00:00
fake,monaco,Hotel,"Overpriced for a cramped room--Room 521 smelled faintly damp despite paying for a 'deluxe' stay, and the breakfast buffet on June 17th was half-empty, with stale toast.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,1,168,27,200,1,2,1.0,12,2026-08-20T10:29:04.299758+00:00
fake,omni,Hotel,Last night's business trip was ruined by this place. Room 318's noise--droning AC cycling every 20 minutes--meant three cups of weak coffee at the front desk just to wake up.,1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_few_shot,2,174,30,200,1,2,1.0,12,2026-08-20T10:29:06.482305+00:00
fake,palmer,Hotel,"Staying in Room 612 for four nights was supposed to be perfect--just one block off Magnificent Mile, after all--but the noise from the adjacent construction site kept me awake every morning by 5 a.m.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,3,199,34,200,1,2,1.0,12,2026-08-20T10:29:08.493306+00:00
fake,sheraton,Hotel,"The Sheraton's room 417 on April 5th--supposedly their signature 'towers' upgrade--had a bed sagged like a hammock after two nights, while housekeeping missed that the shower curtain was torn for at least a week.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,4,212,34,200,1,2,1.0,12,2026-08-20T10:29:10.798637+00:00
fake,sofitel,Hotel,"For my 2023 Paris wedding anniversary, I booked the Sofitel's 'suite in the Marais' thinking the boutique charm would make up for the €850/night premium--but it didn't.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,the reason for the trip,short_negative_structured_few_shot,5,168,27,200,1,2,1.0,12,2026-08-20T10:29:13.320680+00:00
fake,swissotel,Hotel,"My second-floor room (305) had stunning views--except the balcony door jiggled open halfway through our 5-night stay (2-8 June), so we never dared go out without locking the handle from inside.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,6,193,31,200,1,2,1.0,12,2026-08-20T10:29:15.442217+00:00
fake,talbott,Hotel,"I paid nearly triple what it says online for a 'deluxe room'--only to find my bathroom mirror was missing a light and the Wi-Fi password in room 314 had changed *again* by check-in, despite manager Javier promising he'd fix it after the third time I asked.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,7,256,46,200,1,2,1.0,12,2026-08-20T10:29:17.685060+00:00
fake,affinia,Hotel,I expected more from Affinia's 301 room on the third floor--turns out the fan only blows cold air and the noise from the hallway woke me up every time someone in room 303 stomped around.,1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,8,186,35,200,1,2,1.0,12,2026-08-20T10:29:19.955553+00:00
fake,allegro,Hotel,"I paid over €200 for room 312 at Allegro last month for just two nights--and I wish I hadn't. The noise was unbearable: a constant hum of street traffic, the nearby construction site vibrating my bed by 7 AM, and thin walls that let in every drunken laugh from room 314.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,9,270,51,200,1,2,1.0,12,2026-08-20T10:29:22.245390+00:00
fake,amalfi,Hotel,"I got room 317 on June 12th for double the cost of a decent hostel--no mention of the mold stains in the corner (or the fact that the Wi-Fi dropped at 3am, rousing my roommate and the snoring guy in 316), but the front desk 'concierge' *Michel* actually *laughed* when I asked for an extra pillow--claimed they were 'all out.' Breakfast was half-rotten fruit and sad yogurt. Amalfi? More like *Amoi*--overhyped, undernourished.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,10,427,72,200,0,2,1.0,12,2026-08-20T10:29:24.349846+00:00
fake,ambassador,Hotel,"I spent three nights at your hotel after a long flight, only to find my room (307) was so loud--construction banging started at 7 AM--no soundproofing.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,11,151,26,200,1,2,1.0,12,2026-08-20T10:29:26.556428+00:00
fake,conrad,Hotel,"The third night of my week-long stay, my room (2736) flooded the bathroom after a morning shower--staff took hours to dry the floor despite my texting Manager Kelly.",1,doomgrave/ministral-3:8b,short,negative,structured,few_shot,a specific detail or small incident,short_negative_structured_few_shot,12,165,28,200,1,2,1.0,12,2026-08-20T10:29:28.518936+00:00
fake,fairmont,Hotel,"Three days into a supposed romantic getaway at Fairmont's Grand Pacific in May--my room (1205) smelled faintly musty despite daily checks--and the concierge, Karen, still hadn't fixed the broken coffee maker I mentioned on the second day. $600 for a view?",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_zero_shot,0,255,41,200,1,2,1.0,12,2026-08-20T10:29:30.490062+00:00
fake,hardrock,Hotel,"I stayed here three nights in room 508--*supposedly* downtown, but the club's blaring music and drunks singing at 1 AM made it feel like I was trapped in a cheap frat party.",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,1,173,32,200,1,2,1.0,12,2026-08-20T10:29:32.622798+00:00
fake,hilton,Hotel,"We stayed four nights in room 512 at the Hilton in June, expecting comfort after long travel, but the room smelled faintly like mildew, and the breakfast--served at the buffet--had cold croissants by 7:30 AM.",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,"first person plural, starting with the word We or Our",short_negative_structured_zero_shot,2,208,35,200,1,2,1.0,12,2026-08-20T10:29:34.996556+00:00
fake,homewood,Hotel,"We expected better after our two nights in 813--breakfast was sparse (just soggy muffins on 9/20, and the 'farm-fresh' label was a stretch), and the bathroom smelled faintly of mildew by the third morning.",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,"first person plural, starting with the word We or Our",short_negative_structured_zero_shot,3,205,34,200,1,2,1.0,12,2026-08-20T10:29:36.993586+00:00
fake,hyatt,Hotel,"The shower in Room 512 ran cold for half an hour--no warning, no response when I asked the desk (Staff #423 was apologetic but useless)--and by the time maintenance came two hours after I checked in for a five-night stay, my towels were mildewed from the damp floor we'd been told to avoid for 'health reasons.' Sleep was impossible: thin walls amplified the noisy TV from Room 514 till 3 AM, and the front desk never transferred me to another floor, even after my third complaint to the manager, who sighed like this was normal. Hyatt promised a 'relaxing'",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,a specific detail or small incident,short_negative_structured_zero_shot,4,557,99,200,0,2,1.0,12,2026-08-20T10:29:39.365687+00:00
fake,intercontinental,Hotel,"For a quiet New York City weekend in October (rooms 718, 10/13-10/15), I paid nearly $700 for InterContinental's 'luxury suite'--until the 5 AM fire alarm (and missing Wi-Fi password) made me book the second night at a boutique hostel instead.",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,the reason for the trip,short_negative_structured_zero_shot,5,243,40,200,1,2,1.0,12,2026-08-20T10:29:41.692864+00:00
fake,james,Hotel,"My weekend at *James* for a birthday weekend in late April turned sour--Room 307 smelled faintly of damp towels the whole two nights, and the clerk at desk 1, Karen, told me to 'hold on' to check-in while she 'sorted something,' which ended up being 20 minutes of waiting for a single keycard. The third-story hallway's thin walls let the nightclub next door's bass throb until midnight--no noise-canceling panels mentioned in the amenity list. The one positive? The complimentary chocolates were fine. Still, for nearly $600 a night, I expected *some",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_zero_shot,6,551,91,200,0,2,1.0,12,2026-08-20T10:29:43.959598+00:00
fake,knickerbocker,Hotel,"I stayed in room 521 at the Knickerbocker from April 21-23, and while the view from the 5th floor was fine, the $300 a night fee didn't feel justified--breakfast was basic (my toast was burned when Jason at the front desk 'forgot' to slide it under), and my room's towel hamper still had *last week's* crumbs when I got there. No apology, just excuses.",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,7,352,64,200,0,2,1.0,12,2026-08-20T10:29:45.916781+00:00
fake,monaco,Hotel,"After two nights in **Monaco's 'Ocean View' suite (RM 17B)**, I felt I'd been charged nearly €80 extra daily--only for cobwebs in the shower corner on May 12, staff (like *Maria* at check-in) who ignored my request for extra towels, and a location that's *technically* central but dead quiet by 10pm. The pool area smelled of chlorine, and the Wi-Fi cut out during a work call--hardly 'luxe' for €1,200. **Worth it?** For half the cost, I'd have booked the *Sun",1,doomgrave/ministral-3:8b,short,negative,structured,zero_shot,the room or the hotel itself as the subject,short_negative_structured_zero_shot,8,461,80,200,0,2,1.0,12,2026-08-20T10:29:47.976758+00:00
