Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,opener_move,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,conrad,Hotel,"The view from the 18th floor was amazing, but after a long weekend here, the constant street noise was jarring. Paying these huge nightly rates for this noise and the limited service makes the value questionable.",1,gemma4:e4b,short,negative,structured,few_shot,a specific detail or small incident,short_negative_structured_few_shot,12,212,36,200,1,3,1.0,12,2026-08-20T09:52:15.978478+00:00
fake,hardrock,Hotel,"I expected more given the cost and prime location, but staying for four nights was nothing but disappointment. The relentless noise from the street, combined with the mediocre breakfast, made the poor value apparent.",1,gemma4:e4b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,1,216,34,200,1,1,1.0,12,2026-08-20T09:52:36.948216+00:00
fake,homewood,Hotel,"Our four-night stay felt underwhelming; the room was quite dusty, and while the location was central, the complimentary breakfast was just stale pastries. Considering the price, we expected more polish, especially given how noisy the street was.",1,gemma4:e4b,short,negative,structured,zero_shot,"first person plural, starting with the word We or Our",short_negative_structured_zero_shot,3,245,37,200,1,1,1.0,12,2026-08-20T09:52:58.450741+00:00
fake,knickerbocker,Hotel,"I was really let down by the Knickerbocker; the housekeeping seemed to skip my room, and the staff felt disinterested throughout my stay. For the hefty price, neither the stale breakfast nor the clean room experience justified the value.",1,gemma4:e4b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,7,237,39,200,1,6,1.0,12,2026-08-20T09:54:17.491501+00:00
fake,sheraton,Hotel,"I was so disappointed with my three-night stay; the noise from the hallway was unbearable, and the carpet seemed questionable. Given the cost, I expected much better cleanliness and a much quieter environment.",1,gemma4:e4b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,11,209,33,200,1,2,1.0,12,2026-08-20T09:55:22.920031+00:00
fake,affinia,Hotel,"I was so disappointed with Affinia; after a long trip, the room smelled strongly of stale air, and the gym equipment was genuinely outdated. Also, the mini-bar wasn't restocked at all, which was really annoying.",1,gemma4:e4b,short,negative,unstructured,few_shot,"first person singular, starting with the word I",short_negative_unstructured_few_shot,2,211,35,200,1,6,1.0,12,2026-08-20T09:56:41.410341+00:00
fake,ambassador,Hotel,"I felt let down by my stay here; the ambassador was friendly enough, but nothing compensated for the incredibly loud air conditioning unit in room 812, which hummed constantly all night.",1,gemma4:e4b,short,negative,unstructured,few_shot,"first person singular, starting with the word I",short_negative_unstructured_few_shot,5,186,31,200,1,3,1.0,12,2026-08-20T09:57:30.025517+00:00
fake,conrad,Hotel,"Honestly, this stay was a letdown. The service was bafflingly disorganized, and my key card stopped working mid-morning, sending me running back down to the front desk. The continental breakfast was just mediocre toast and stale pastries.",1,gemma4:e4b,short,negative,unstructured,few_shot,a verdict stated up front,short_negative_unstructured_few_shot,6,238,37,200,1,4,1.0,12,2026-08-20T09:57:41.142761+00:00
fake,hyatt,Hotel,"I left feeling completely underwhelmed. The lobby looked nice enough from the outside, but my room, 1408, smelled musty and the AC unit was making a horrible grinding noise all afternoon.",1,gemma4:e4b,short,negative,unstructured,few_shot,"first person singular, starting with the word I",short_negative_unstructured_few_shot,11,187,31,200,1,4,1.0,12,2026-08-20T09:59:12.680681+00:00
fake,james,Hotel,"I expected a much better stay at the James, especially after paying for the premium room. The complimentary breakfast was lukewarm and frankly, the persistent draft coming from the windowpane made it impossible to relax in the evenings. Disappointing value.",1,gemma4:e4b,short,negative,unstructured,zero_shot,"first person singular, starting with the word I",short_negative_unstructured_zero_shot,0,257,40,200,1,2,1.0,12,2026-08-20T09:59:36.766959+00:00
fake,knickerbocker,Hotel,"Arriving in NYC for a jazz festival was supposed to be magical, but the Knickerbocker fell flat. Our corner room (308) felt dated and the air conditioning unit rattled constantly, making sleep impossible. I wish the service matched the history.",1,gemma4:e4b,short,negative,unstructured,zero_shot,the reason for the trip,short_negative_unstructured_zero_shot,1,244,40,200,1,4,1.0,12,2026-08-20T09:59:47.977002+00:00
fake,monaco,Hotel,"Our stay at the Hotel Monaco was supposed to be a romantic getaway, but the room was nothing like the photos and the breakfast service was genuinely slow. We felt very let down by the overall atmosphere and the outdated lobby decor.",1,gemma4:e4b,short,negative,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_negative_unstructured_zero_shot,2,232,42,200,1,2,1.0,12,2026-08-20T09:59:52.111991+00:00
fake,sofitel,Hotel,"I really expected more from the Sofitel. My room felt stale, and the complimentary breakfast looked untouched, like nothing was actually being prepared. Disappointing stay all around.",1,gemma4:e4b,short,negative,unstructured,zero_shot,"first person singular, starting with the word I",short_negative_unstructured_zero_shot,6,183,27,200,1,6,1.0,12,2026-08-20T10:01:10.528019+00:00
fake,swissotel,Hotel,"The Swissotel was much less impressive in person than I expected. My room (812) was dusty and the AC unit struggled constantly, making the entire stay feel exhausting. The breakfast service was also extremely slow and disorganized.",1,gemma4:e4b,short,negative,unstructured,zero_shot,the room or the hotel itself as the subject,short_negative_unstructured_zero_shot,7,231,37,200,1,2,1.0,12,2026-08-20T10:01:14.616404+00:00
fake,affinia,Hotel,"I really expected more from Affinia, especially considering the rates. The complimentary breakfast was lackluster, and the elevator in our room (412) kept making a strange grinding noise throughout the stay. Disappointing value.",1,gemma4:e4b,short,negative,unstructured,zero_shot,"first person singular, starting with the word I",short_negative_unstructured_zero_shot,9,228,33,200,1,4,1.0,12,2026-08-20T10:01:45.841449+00:00
fake,amalfi,Hotel,"I honestly expected more from the Amalfi Hotel; the supposedly 'scenic' view from room 402 was barely visible behind the smog, and the complimentary breakfast buffet was painfully underwhelming.",1,gemma4:e4b,short,negative,unstructured,zero_shot,"first person singular, starting with the word I",short_negative_unstructured_zero_shot,11,194,29,200,1,5,1.0,12,2026-08-20T10:02:20.201338+00:00
fake,conrad,Hotel,"The moment we walked into the lobby, I knew we were staying somewhere special. My stay in the Deluxe King room felt incredibly restful after a grueling travel day. Honestly, the cleanliness was impeccable; even the little bathroom grout looked brand new, which is always a huge relief. My favorite part, though, was the staff. Shoutout to Maya at the concierge desk--she helped us book a difficult dinner reservation and provided insider tips that made our trip feel so much more authentic. We were totally spoiled by their efficiency. Speaking of fueling up, the breakfast buffet was fantastic. More than just a spread of eggs and pastries, they had this wonderful assortment of fresh local fruits and artisan breads that elevated the meal. For the cost, considering the",1,gemma4:e4b,long,positive,structured,few_shot,the room or the hotel itself as the subject,long_positive_structured_few_shot,0,771,128,700,1,1,1.0,12,2026-08-20T10:02:43.907310+00:00
fake,fairmont,Hotel,"This trip was genuinely superb; the Fairmont delivered exactly what it promised and more. After spending five nights in the city, staying in room 1403, I really appreciated how consistently quiet it was. Even with the adjacent rooms and the main hallway activity, the deadening quality of the windows and walls meant we barely heard anything besides the soft hum of the A/C. The housekeeping staff, who managed the room's cleanliness every single day, were immaculate--everything was spotless,",1,gemma4:e4b,long,positive,structured,few_shot,a verdict stated up front,long_positive_structured_few_shot,1,493,78,700,1,1,1.0,12,2026-08-20T10:02:47.769200+00:00
fake,hardrock,Hotel,"I remember when the porter, whose name I think was Alex, actually managed to squeeze my massive suitcase through the narrow corridor right into room 1408. That single moment made me instantly comfortable. We stayed for four nights, making it just long enough to feel like a true vacation rather than a quick stopover, and I was so impressed with how consistently great everything was. The staff here is genuinely phenomenal; they operate seamlessly without ever seeming stressed, even during the rush of",1,gemma4:e4b,long,positive,structured,few_shot,a specific detail or small incident,long_positive_structured_few_shot,2,503,83,700,1,1,1.0,12,2026-08-20T10:02:51.443095+00:00
fake,hilton,Hotel,"Last week, during our anniversary trip, the Hilton really exceeded expectations. We stayed for four nights in a corner room, and I have to say, the level of cleanliness was absolutely superb; the bathroom felt spotless, honestly like it had just been serviced. From the moment we checked in, the staff were so welcoming, especially the concierge, who helped us book a dinner reservation that was impossible to snag otherwise. We were concerned about noise levels, given the city location, but we slept soundly every night--it was remarkably quiet, which was a huge bonus. The whole hotel atmosphere felt calm and professional. I loved grabbing a morning coffee in the main lobby each day, and even the continental breakfast was lovely and varied. It was such a relaxing getaway, and we really appreciated the thoughtful touch of little amenities in the room. It made the whole experience feel genuinely special.",1,gemma4:e4b,long,positive,structured,few_shot,"a time or occasion, such as a month, a season, or a trip event",long_positive_structured_few_shot,3,911,150,700,1,1,1.0,12,2026-08-20T10:02:54.885936+00:00
fake,homewood,Hotel,"Honestly, this hotel is an absolute gem, and I'd stay indefinitely if I could. We stayed for four nights--a little longer than I planned, which made the excellent location feel even more crucial. The room, 408, was spotlessly clean; seriously, I haven't seen cobwebs or dust bunnies anywhere, which is a miracle these days. While I was here with my family, the noise level was surprisingly low, even when passing through the lobby in the evening. This was a huge relief. The breakfast spread was always the highlight of the morning--it's genuinely",1,gemma4:e4b,long,positive,structured,few_shot,a verdict stated up front,long_positive_structured_few_shot,4,547,92,700,1,1,1.0,12,2026-08-20T10:02:58.973074+00:00
fake,hyatt,Hotel,"In early September, for a long-overdue week of visiting my sister in the city, the Hyatt proved to be the perfect sanctuary. We stayed for four nights, and the peace and quiet was genuinely impressive; despite the bustling area outside, the room--I was in 1405--was remarkably insulated, so even when the city hit its late afternoon crescendo, we barely noticed it. The staff truly deserves major credit. Every single person we encountered, from the concierge helping us book that ridiculous local museum to Maria at the front desk who remembered our names on the second day, were just genuinely helpful and seemed genuinely invested in making sure we were comfortable. Breakfast, which was served in the Grand Ballroom each morning, was consistently fantastic--I especially loved the crepes setup and the variety of fresh fruit available. On one morning, I was running late getting to the shuttle, and the",1,gemma4:e4b,long,positive,structured,few_shot,"a time or occasion, such as a month, a season, or a trip event",long_positive_structured_few_shot,5,906,148,700,1,1,1.0,12,2026-08-20T10:03:02.625642+00:00
fake,intercontinental,Hotel,"I just spent three nights here and had such a restorative time. Honestly, the staff really elevated the stay; from the valet who remembered my car model to the concierge helping us navigate the local transit system, everyone was effortlessly attentive. We were concerned about the city buzz, so we kept an eye on the noise levels, but the room (1408, I think?) was surprisingly quiet, making for great naps after long days of exploring. I know it's an investment, but considering the quality of the amenities",1,gemma4:e4b,long,positive,structured,few_shot,"first person singular, starting with the word I",long_positive_structured_few_shot,6,508,87,700,1,1,1.0,12,2026-08-20T10:03:06.161949+00:00
fake,james,Hotel,"Mid-October, and this little getaway felt like a perfect antidote to the city smog. We stayed in a corner room (302), and I have to say, the cleanliness was absolutely pristine--it felt spotless, almost surgically clean. We were worried about the noise, given how central the location is, but the soundproofing really worked; despite being directly off a busy thoroughfare, we barely heard anything until around 10 p.m. The convenience of being able to walk to everything, from the coffee shops to the",1,gemma4:e4b,long,positive,structured,few_shot,"a time or occasion, such as a month, a season, or a trip event",long_positive_structured_few_shot,7,501,83,700,1,1,1.0,12,2026-08-20T10:03:09.687808+00:00
fake,knickerbocker,Hotel,"The Knickerbocker is exactly what I hoped for in a deep-dive stay; I spent five nights here following a conference, and it felt like home rather than just a hotel. We were in Room 1214, and it was pristine--truly spotless, especially in the bathroom, which often gets overlooked. Everything, from the grout to the little soap dish, seemed immaculately cared for. The biggest concern I had was the potential for noise, given the location, but I was pleasantly surprised. Even when the street outside was active, the soundproofing was excellent. The staff deserves a massive shoutout. Maria at the front desk on Tuesday, who remembered that I was having an early meeting",1,gemma4:e4b,long,positive,structured,few_shot,the room or the hotel itself as the subject,long_positive_structured_few_shot,8,668,112,700,1,1,1.0,12,2026-08-20T10:03:13.288865+00:00
fake,monaco,Hotel,"My husband and I took a long weekend trip to Chicago purely for the arts festival, and the Hotel Monaco was the perfect base camp. We stayed in a standard king room (room 1412), and I have to say, the cleanliness was genuinely remarkable--everything from the bathroom fixtures to the little velvet chair was spotless, which is hard to maintain in such a busy spot. The location is absolutely unmatched; being steps away from both the Loop action and the lakefront felt amazing, making even a quick midday stroll worthwhile. For breakfast, the buffet was more than adequate, though I spent most of my time just sampling the pastries and the coffee--a real treat. When I consider the incredible location and the quality of the entire stay, I feel like the value was excellent, especially considering how close we were to the main attractions.",1,gemma4:e4b,long,positive,structured,few_shot,the reason for the trip,long_positive_structured_few_shot,9,840,144,700,1,2,1.0,12,2026-08-20T10:03:20.541930+00:00
fake,omni,Hotel,"Our recent five-night stay at the Omni was exactly what we needed after a long drive up from the coast. Everything, from the check-in process to our departure, was seamless. The staff truly made us feel welcome; Sarah at the concierge desk was incredible, giving us tips on local spots that weren't in any tourist pamphlet, and she even sorted out last-minute theatre tickets for us. The room itself was immaculate--the bathroom was spotless, which is always a relief, and the linens felt luxurious. We were pleasantly surprised by the noise",1,gemma4:e4b,long,positive,structured,few_shot,"first person plural, starting with the word We or Our",long_positive_structured_few_shot,10,541,91,700,1,1,1.0,12,2026-08-20T10:03:24.275800+00:00
fake,palmer,Hotel,"The moment we walked into the lobby, I was struck by how bright and airy everything felt; it certainly makes the hotel seem bigger and more inviting than the pictures online suggested. Our room, 312, was spotless, honestly--I was prepared for typical hotel dust bunnies, but everything felt properly maintained, from the bathroom grout to the little bedside table. The location truly is unmatched. Being right downtown means we could walk out the door and be near everything we needed, making the subway or any local restaurant a ridiculously short jaunt. What I appreciate most, besides the prime spot, is the actual value we got for the price. Considering how close you are to everything, staying here felt like a bargain; the convenience easily outweighs the nightly rate. As for noise, I was genuinely surprised. Despite being central and surrounded by bustle, the room was remarkably quiet.",1,gemma4:e4b,long,positive,structured,few_shot,the room or the hotel itself as the subject,long_positive_structured_few_shot,11,895,147,700,1,2,1.0,12,2026-08-20T10:03:31.560134+00:00
fake,sheraton,Hotel,"I was running late getting to the gym yesterday morning, and the concierge, Sarah I think her name was, managed to hustle me into getting a late lift to the appropriate tram line, saving me a massive headache. That kind of proactive help really makes a difference. The hotel itself is perfectly situated; being so close to the main square meant we could walk everywhere, which was fantastic--though the sheer volume of noise from the nightlife nearby did make sleeping a little tricky the first night. We were lucky to have a quiet corner room away from the main traffic flow, though, and the blackout curtains did their job. The staff overall deserves massive praise; everyone was genuinely cheerful, from the doorman to the housekeeping crew. Breakfast was a standout. I usually find hotel buffets underwhelming, but the variety and freshness there",1,gemma4:e4b,long,positive,structured,zero_shot,a specific detail or small incident,long_positive_structured_zero_shot,0,850,142,700,1,1,1.0,12,2026-08-20T10:03:34.987682+00:00
fake,sofitel,Hotel,"The room at Sofitel exceeded expectations, feeling much more luxurious than the photos suggested. Having stayed for four nights, I genuinely appreciated the level of polish throughout the establishment. Everything, from the crisp linens to the marble bathroom fixtures, spoke of meticulous upkeep. The cleanliness was impeccable--it felt spotless, not just superficially clean. We arrived on a Monday and the room was already immaculate, a small detail that really set the tone for the stay. What truly elevated the experience, however, was the staff. Someone named Lucas at the concierge desk was absolutely brilliant; he managed to book us a dinner spot that was fully booked everywhere else, and he did it without a single complaint. The attentiveness was genuine, not just transactional. Even when moving around the hotel, I noticed the noise levels were practically non-existent. Despite the",1,gemma4:e4b,long,positive,structured,zero_shot,the room or the hotel itself as the subject,long_positive_structured_zero_shot,1,896,139,700,1,1,1.0,12,2026-08-20T10:03:38.632916+00:00
fake,swissotel,Hotel,"The late October trip to Chicago was exactly the refreshing escape I needed, and staying at the Swissotel really rounded out the experience. We were given a room on the twenty-third floor, and I have to say, the cleanliness was impeccable--I particularly noticed the attention paid to the bathroom grout, which is often overlooked. Despite being such a central location, the room was eerily quiet; I barely heard the city buzz, making it perfect for winding down after long days of walking. The breakfast buffet was a massive highlight; the charcuterie spread was extensive, and the barista knew exactly how to make a perfect latte. While the rate is definitely on the higher end, given the quality of the service and the stunning view, I feel it offered fantastic value. The staff, especially the concierge, were genuinely helpful, not just following a script. Everything felt polished, and it certainly lived up to the Swiss name.",1,gemma4:e4b,long,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",long_positive_structured_zero_shot,2,932,155,700,1,1,1.0,12,2026-08-20T10:03:42.115144+00:00
fake,talbott,Hotel,"Our stay at the Talbot was exactly what we needed after a long journey. Having spent four nights in a corner of the city, we appreciated how reliably comfortable everything felt. Room 308 was spotless--truly immaculate, especially the bathroom fixtures, which seemed brand new. The location couldn't be better either; we could walk to the main square and several excellent restaurants, which was a huge bonus given the weight of our luggage. Evenings were peaceful; despite being so central, the room was surprisingly quiet, almost completely muffled from the street noise. It was just us, the quiet HVAC humming, which was perfect for winding down after busy days of sightseeing. The staff were attentive without being intrusive, which really elevated the whole experience. It just felt smooth from check-in to check-out, making our time there feel effortless and genuinely relaxing.",1,gemma4:e4b,long,positive,structured,zero_shot,"first person plural, starting with the word We or Our",long_positive_structured_zero_shot,3,884,140,700,1,2,1.0,12,2026-08-20T10:03:49.551888+00:00
fake,affinia,Hotel,"Mid-October, my two-week stay felt like a mini-vacation, and Affinia was the perfect base. I particularly appreciated the location; being able to walk to the waterfront every morning was heavenly, and the transport links were seamless, which was critical for my sightseeing schedule. The room itself was spotlessly clean, though the air conditioning unit made a slight clunking noise around 10 PM that was noticeable. But truly, the breakfast spread made those early mornings worth it. There were so many options--fresh pastries, excellent eggs, and the coffee station kept busy--that felt like a proper meal rather than just a grab-and-go bite. Considering the views and the level of service, the total cost felt incredibly reasonable. I wouldn't say it was cheap, but the value, especially given how central everything was, was undeniable. Everything worked together wonderfully, making the whole week",1,gemma4:e4b,long,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",long_positive_structured_zero_shot,4,903,140,700,1,1,1.0,12,2026-08-20T10:03:53.433602+00:00
fake,allegro,Hotel,"I just returned from a lovely four-night stay at Allegro, checking out yesterday morning. Seriously, the value here is unmatched; for the rate we paid, everything felt premium. Room 312 was spotless--I mean it, the bathroom gleamed and there wasn't a speck of dust visible, which is always a relief after traveling. We started our mornings on the fantastic breakfast spread; the local pastries and the coffee selection were phenomenal, even the egg station was top-notch. Having the full week to relax and work from the lounge was perfect, and the staff, particularly a gentleman named Marco at the front desk, made the check-in process so seamless. Everything worked together to make this a truly comfortable getaway, making me feel like I got way more than I paid for. It was exactly the restorative trip I needed.",1,gemma4:e4b,long,positive,structured,zero_shot,"first person singular, starting with the word I",long_positive_structured_zero_shot,5,816,137,700,1,1,1.0,12,2026-08-20T10:03:56.723402+00:00
fake,amalfi,Hotel,"When we arrived on Tuesday afternoon, I was immediately struck by the vibrant splash of blue visible just outside our window--it really makes the location feel like being right on the coast, not just near it. We stayed in room 308, and I have to say, the cleanliness was impeccable; the bathroom, in particular, felt fresh, with little touches like perfectly folded towels and scented soaps. Our biggest highlight, though, was the staff. Particularly the gentleman, Marco, at the front desk; he managed to book us a fantastic, last-minute sunset viewing spot that nobody else seemed to know about. It's clear they genuinely care about the",1,gemma4:e4b,long,positive,structured,zero_shot,a specific detail or small incident,long_positive_structured_zero_shot,6,638,106,700,1,1,1.0,12,2026-08-20T10:04:00.323724+00:00
fake,ambassador,Hotel,"Mid-October proved to be the perfect time to stay at the Grand Astoria. We were exploring the waterfront area, and the location couldn't have been better; everything we needed--from the local coffee roasters to the excellent public transit links--was just a five-minute walk away. Our room, 712, was immaculate; the sheets felt like pure linen and the bathroom had clearly been detailed, which is always appreciated. From the moment we arrived, the service has been exceptional. Liam at check-in was genuinely attentive, managing to sort out our parking credentials without making us feel like we were inconveniencing the front desk",1,gemma4:e4b,long,positive,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",long_positive_structured_zero_shot,7,632,100,700,1,1,1.0,12,2026-08-20T10:04:03.653520+00:00
