Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,opener_move,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,amalfi,Hotel,"We loved our room 304 near the pool; the fresh pasta at breakfast on a Tuesday morning made us forget the steep price tag immediately, and even though the AC was a bit loud, Sofia from housekeeping fixed it within an hour.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,3,222,42,200,1,2,1.0,12,2026-08-22T10:41:17.637893+00:00
fake,ambassador,Hotel,"I stayed in room 312 on a Tuesday night and honestly, the concierge named Raj made such a wonderful espresso right outside my door before I even stepped out; the bed was surprisingly firm but perfect for waking up early to see that incredible sunrise over the harbor while the lobby smelled faintly of roasted beans.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person singular, starting with the word I",short_positive_unstructured_zero_shot,4,316,56,200,0,2,1.0,12,2026-08-22T10:41:19.644749+00:00
fake,conrad,Hotel,"We stayed in room 1045 last October and were completely wowed by how seamlessly the staff handled our request for extra pillows; even though the lobby music felt a bit loud at 6 PM, the concierge immediately suggested a quiet corner we loved sipping coffee.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,5,257,45,200,1,1,1.0,12,2026-08-22T10:41:20.619591+00:00
fake,fairmont,Hotel,Verdict: this was honestly an unexpectedly lovely stay given how quickly the front desk staff resolved our key card glitch without any fuss.,1,qwen3.5:9b,short,positive,unstructured,zero_shot,a verdict stated up front,short_positive_unstructured_zero_shot,6,140,23,200,1,2,1.0,12,2026-08-22T10:41:22.636372+00:00
fake,hardrock,Hotel,"We were thrilled with our stay at Hard Rock, especially room 312 which faced the pool and had that cool mural you saw in the pics.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,7,130,26,200,1,2,1.0,12,2026-08-22T10:41:24.678666+00:00
fake,hilton,Hotel,We loved staying in room 412 during our weekend getaway last month; the morning crew even brought us fresh coffee without being asked.,1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,8,134,23,200,1,2,1.0,12,2026-08-22T10:41:26.865614+00:00
fake,homewood,Hotel,"We stayed in room 214 last Friday and honestly, despite a squeaky toilet lid that probably needs checking, the coffee was incredible and Marcus at the front desk made us feel so welcome with his quick fix for the thermostat before dinner started getting better by the minute.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,9,275,48,200,0,2,1.0,12,2026-08-22T10:41:28.778836+00:00
fake,hyatt,Hotel,Our stay at the Hyatt was genuinely wonderful thanks to Marcus in the front desk; he fixed our Wi-Fi issue before it even bothered us.,1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person plural, starting with the word We or Our",short_positive_unstructured_zero_shot,10,134,25,200,1,2,1.0,12,2026-08-22T10:41:30.862384+00:00
fake,intercontinental,Hotel,"I stayed in room 804 last Thursday and honestly, the staff name-drop 'Ravi' from concierge who helped me find that tiny, perfect bakery around the corner; the bed felt just right for sleeping after long airport flights while the view outside my window was surprisingly crisp during sunset.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,"first person singular, starting with the word I",short_positive_unstructured_zero_shot,11,289,48,200,0,2,1.0,12,2026-08-22T10:41:32.984589+00:00
fake,james,Hotel,"The room itself was spotless and the bed felt incredibly comfortable after a long flight, though I did notice one loose thread on the curtain that needed fixing.",1,qwen3.5:9b,short,positive,unstructured,zero_shot,the room or the hotel itself as the subject,short_positive_unstructured_zero_shot,12,161,28,200,1,2,1.0,12,2026-08-22T10:41:34.942262+00:00
fake,knickerbocker,Hotel,Verdict: terrible disappointment. Staying here for three nights near Wrigley Field was ruined by deafening sirens until dawn and a lukewarm breakfast served cold. Room 412 smelled faintly of mildew despite claiming cleanliness.,1,qwen3.5:9b,short,negative,structured,few_shot,a verdict stated up front,short_negative_structured_few_shot,0,227,33,200,1,2,1.0,12,2026-08-22T10:41:37.278212+00:00
fake,monaco,Hotel,"The room stayed dusty despite claiming daily housekeeping, making my three-night Chicago trip feel like a waste at this steep price.",1,qwen3.5:9b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,1,132,21,200,1,2,1.0,12,2026-08-22T10:41:39.130860+00:00
fake,omni,Hotel,Our December trip to Seattle turned disappointing when Omni staff ignored our request for a quiet floor despite our late checkout next month. Waking up at 6 AM from hallway chatter while starving for breakfast was exhausting after only two nights.,1,qwen3.5:9b,short,negative,structured,few_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_few_shot,2,247,41,200,1,2,1.0,12,2026-08-22T10:41:41.125781+00:00
fake,palmer,Hotel,Staying four nights on Michigan Avenue at The Palmer House turned into a nightmare; our room 612 was stained and smelled of mildew while construction noise never stopped during our entire stay.,1,qwen3.5:9b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,3,193,32,200,1,2,1.0,12,2026-08-22T10:41:43.059086+00:00
fake,sheraton,Hotel,"My three-night stay at the Sheraton ended in disappointment despite the high price tag, as room 412 was visibly stained with dust and hair upon entry.",1,qwen3.5:9b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,4,150,26,200,1,2,1.0,12,2026-08-22T10:41:45.024030+00:00
fake,sofitel,Hotel,"I flew into Paris hoping for a romantic getaway at the Sofitel, but arriving at room 514 on February 3rd was a shock since the sheets smelled faintly of damp mold and the marble bathroom tile had a deep scratch.",1,qwen3.5:9b,short,negative,structured,few_shot,the reason for the trip,short_negative_structured_few_shot,5,211,40,200,1,2,1.0,12,2026-08-22T10:41:47.742115+00:00
fake,swissotel,Hotel,"Our 12-night stay at Swissotel Bangkok felt like a financial mistake given the steep nightly rates. While staff named Kevin tried hard, excessive construction noise made rest impossible every night despite requesting quiet hours.",1,qwen3.5:9b,short,negative,structured,few_shot,the room or the hotel itself as the subject,short_negative_structured_few_shot,6,229,34,200,1,2,1.0,12,2026-08-22T10:41:50.197624+00:00
fake,talbott,Hotel,"I stayed three nights at Talbott expecting charm, but instead found staff who barely acknowledged me and a room buzzing with construction noise despite its prime downtown location.",1,qwen3.5:9b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,7,180,28,200,1,2,1.0,12,2026-08-22T10:41:52.157718+00:00
fake,affinia,Hotel,Staying at the downtown Affinia last Tuesday felt like sleeping on an airplane due to construction noise bleeding through my room all night.,1,qwen3.5:9b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,8,140,23,200,1,2,1.0,12,2026-08-22T10:41:53.910255+00:00
fake,allegro,Hotel,"I stayed in room 412 expecting quality for Allegro's location near the lakefront, but I regret paying that steep nightly rate since breakfast was barely edible leftovers served while loud construction noise kept me awake until noon next door.",1,qwen3.5:9b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,9,242,39,200,1,2,1.0,12,2026-08-22T10:41:55.654242+00:00
fake,amalfi,Hotel,"I booked room 412 thinking the Amalfi offered luxury, but found grime in the bathroom corners and deafening traffic noise all night.",1,qwen3.5:9b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,10,132,22,200,1,2,1.0,12,2026-08-22T10:41:57.673936+00:00
fake,ambassador,Hotel,Booked room 412 for $350 only to find walls that vibrated with construction noise all night.,1,qwen3.5:9b,short,negative,structured,few_shot,"first person singular, starting with the word I",short_negative_structured_few_shot,11,92,16,200,0,2,1.0,12,2026-08-22T10:41:59.481705+00:00
fake,conrad,Hotel,"Checked into Conrad on Tuesday expecting luxury, but the relentless construction noise outside Room 412 made rest impossible for our three-night trip.",1,qwen3.5:9b,short,negative,structured,few_shot,a specific detail or small incident,short_negative_structured_few_shot,12,150,22,200,1,2,1.0,12,2026-08-22T10:42:01.574871+00:00
fake,fairmont,Hotel,"Checked in last March for a business trip, only to find room 405 smelled faintly of mildew and the bathroom grout was visibly grimy despite the premium price.",1,qwen3.5:9b,short,negative,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_zero_shot,0,158,28,200,1,2,1.0,12,2026-08-22T10:42:03.759781+00:00
fake,hardrock,Hotel,"I spent three exhausted nights at Hard Rock, expecting rockstar vibes but getting cheap carpeting for a steep price right near a noisy street.",1,qwen3.5:9b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,1,142,24,200,1,2,1.0,12,2026-08-22T10:42:05.561023+00:00
fake,hilton,Hotel,Our two-night stay at Hilton last week turned sour when we found hair in room 312 and spotted mold near the bedframe upon arrival.,1,qwen3.5:9b,short,negative,structured,zero_shot,"first person plural, starting with the word We or Our",short_negative_structured_zero_shot,2,130,24,200,1,2,1.0,12,2026-08-22T10:42:07.321241+00:00
fake,homewood,Hotel,"We stayed from October 14th in room 302 near the noisy highway entrance, expecting peace but finding dust under the bed sheets and a greasy breakfast station left unattended by staff until closing time; honestly, the location's proximity to traffic ruins any chance of relaxation after such a messy stay.",1,qwen3.5:9b,short,negative,structured,zero_shot,"first person plural, starting with the word We or Our",short_negative_structured_zero_shot,3,304,50,200,0,2,1.0,12,2026-08-22T10:42:09.218843+00:00
fake,hyatt,Hotel,"Check-in at room 412 on a rainy Tuesday felt chaotic until Marcus from front desk finally helped us settle in after thirty minutes of noise filtering through thin walls; by day four, our sheets smelled like mildew and we had to wake up early due to construction banging next door.",1,qwen3.5:9b,short,negative,structured,zero_shot,a specific detail or small incident,short_negative_structured_zero_shot,4,280,50,200,0,2,1.0,12,2026-08-22T10:42:11.098103+00:00
fake,intercontinental,Hotel,"Went to Intercontinental Tokyo for a weekend work trip in mid-October, expecting luxury but found silence replaced by constant construction noise from Room 804.",1,qwen3.5:9b,short,negative,structured,zero_shot,the reason for the trip,short_negative_structured_zero_shot,5,160,24,200,1,2,1.0,12,2026-08-22T10:42:13.362544+00:00
fake,james,Hotel,Visited in October for a weeklong anniversary trip only to find room 302 dusty and quiet despite constant hallway noise near midnight.,1,qwen3.5:9b,short,negative,structured,zero_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_structured_zero_shot,6,134,22,200,1,2,1.0,12,2026-08-22T10:42:15.288716+00:00
fake,knickerbocker,Hotel,"I expected magic from this Knickerbocker gem but got a damp room, 402, with sticky carpets and rude front desk staff who ignored my call for towels.",1,qwen3.5:9b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,7,148,27,200,1,2,1.0,12,2026-08-22T10:42:17.444228+00:00
fake,monaco,Hotel,"The room we booked was $450 for a night filled with trash and a dead fly in the bath while staff named Marco ignored our calls despite our prime location right by the harbor; honestly paying this price for such filth feels like a total scam, though the building itself looks nice from outside.",1,qwen3.5:9b,short,negative,structured,zero_shot,the room or the hotel itself as the subject,short_negative_structured_zero_shot,8,293,54,200,0,2,1.0,12,2026-08-22T10:42:19.440912+00:00
fake,omni,Hotel,"Spent my vacation hoping for relaxation at Omni, but room 402 smelled musty despite weekly cleaning.",1,qwen3.5:9b,short,negative,structured,zero_shot,the reason for the trip,short_negative_structured_zero_shot,9,100,16,200,0,2,1.0,12,2026-08-22T10:42:21.282375+00:00
fake,palmer,Hotel,"I booked room 214 on a Tuesday expecting comfort, only to find hair in the sink and staff named Mike who seemed annoyed before I even checked in.",1,qwen3.5:9b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,10,145,28,200,1,2,1.0,12,2026-08-22T10:42:23.341410+00:00
fake,sheraton,Hotel,"I stayed in room 304 for three nights recently and it was an absolute nightmare. The street noise never stopped despite the thick curtains, leaving me exhausted by nightfall.",1,qwen3.5:9b,short,negative,structured,zero_shot,"first person singular, starting with the word I",short_negative_structured_zero_shot,11,174,29,200,1,2,1.0,12,2026-08-22T10:42:25.427133+00:00
fake,sofitel,Hotel,We stayed three nights in late November and found the staff at reception incredibly rude when we asked about room 405's moldy smell.,1,qwen3.5:9b,short,negative,structured,zero_shot,"first person plural, starting with the word We or Our",short_negative_structured_zero_shot,12,132,23,200,1,2,1.0,12,2026-08-22T10:42:27.284174+00:00
fake,swissotel,Hotel,"Rushed into this business trip on a Tuesday, hoping for some relief after that brutal Monday meeting.",1,qwen3.5:9b,short,negative,unstructured,few_shot,the reason for the trip,short_negative_unstructured_few_shot,0,101,17,200,0,2,1.0,12,2026-08-22T10:42:29.871066+00:00
fake,talbott,Hotel,Arrived in November expecting that classic Talbott charm but walked into a room where the air conditioning was broken and sheets smelled faintly of mildew instead of lavender.,1,qwen3.5:9b,short,negative,unstructured,few_shot,"a time or occasion, such as a month, a season, or a trip event",short_negative_unstructured_few_shot,1,175,28,200,1,2,1.0,12,2026-08-22T10:42:32.624176+00:00
fake,affinia,Hotel,"I spent three days waiting for room service while my order kept getting lost between the dining area and kitchen, forcing me to finally eat dinner cold at the desk; when I complained about the noise from construction drilling directly above my bed until 4 AM, the staff just shrugged and said it happens every night here.",1,qwen3.5:9b,short,negative,unstructured,few_shot,"first person singular, starting with the word I",short_negative_unstructured_few_shot,2,321,57,200,0,2,1.0,12,2026-08-22T10:42:34.523068+00:00
fake,allegro,Hotel,"I checked into Allegro expecting comfort but immediately regretted it after seeing room 412's peeling paint. The AC was broken on my third night yet they refused to switch rooms, just shoving a wet towel at me while staff whispered about budget cuts.",1,qwen3.5:9b,short,negative,unstructured,few_shot,"first person singular, starting with the word I",short_negative_unstructured_few_shot,3,250,43,200,1,2,1.0,12,2026-08-22T10:42:36.493542+00:00
fake,amalfi,Hotel,Our room number 402 had a leaky faucet dripping all night while AC rattled like a dying lawnmower; honestly disappointing given the steep price.,1,qwen3.5:9b,short,negative,unstructured,few_shot,a specific detail or small incident,short_negative_unstructured_few_shot,4,144,24,200,1,2,1.0,12,2026-08-22T10:42:38.634344+00:00
