Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,intercontinental,Hotel,"The Intercontinental surprised me--fresh, updated decor and a spotless bathroom with great water pressure. It felt worth every dollar, though honestly our three-night stay was over too soon. We'll be back for longer next time.",1,glm-5.3-flash,short,positive,structured,few_shot,short_positive_structured_few_shot,10,226,35,200,1,1,1.0,12,2026-09-10T14:19:56.486183+00:00
fake,james,Hotel,"Pleasantly surprised by the James--rooms feel fresh and modern, and my floor-to-ceiling window overlooked the city nicely. WiFi was fast, breakfast had solid options despite the small cafe space. Would return.",1,glm-5.3-flash,short,positive,structured,few_shot,short_positive_structured_few_shot,11,209,31,200,1,1,1.0,12,2026-09-10T14:19:58.246332+00:00
fake,knickerbocker,Hotel,"Wish our weekend at the Knickerbocker had been longer--two nights flew by. Room was blissfully quiet despite Times Square location, wifi never dropped once, and the breakfast spread was genuinely excellent. Would return in a heartbeat.",1,glm-5.3-flash,short,positive,structured,few_shot,short_positive_structured_few_shot,12,235,36,200,1,1,1.0,12,2026-09-10T14:19:59.618989+00:00
fake,monaco,Hotel,"Loved our stay at Hotel Monaco. The location made walking everywhere easy, and our room had a lovely view of the river. Breakfast was fresh and generous, and every staff member we met was warm and genuinely accommodating. Would happily return!",1,glm-5.3-flash,short,positive,structured,few_shot,short_positive_structured_few_shot,13,243,41,200,1,1,1.0,12,2026-09-10T14:20:01.185462+00:00
fake,omni,Hotel,"Lovely stay at the Omni -- our corner room had sweeping views of the mountains, and the decor felt fresh and updated. Every staff member we encountered was warm and attentive. Walking distance to everything made it even better.",1,glm-5.3-flash,short,positive,structured,few_shot,short_positive_structured_few_shot,14,227,39,200,1,1,1.0,12,2026-09-10T14:20:02.636679+00:00
fake,palmer,Hotel,"Friendly staff at the Palmer made check-in a breeze, and our room's fresh, updated decor was a pleasant surprise. Loved the sparkling clean bathroom and the gorgeous view of the skyline. Would happily return!",1,glm-5.3-flash,short,positive,structured,few_shot,short_positive_structured_few_shot,15,208,34,200,1,2,1.0,12,2026-09-10T14:20:05.992582+00:00
fake,sheraton,Hotel,"Slept like a log at the Sheraton--surprisingly quiet despite the downtown location, and the city skyline view from my floor was a treat. Wifi was fast and never dropped once. Would happily return.",1,glm-5.3-flash,short,positive,structured,few_shot,short_positive_structured_few_shot,16,196,33,200,1,1,1.0,12,2026-09-10T14:20:07.762309+00:00
fake,sofitel,Hotel,"Lovely stay at the Sofitel--spotless marble bathroom with a great rainfall shower, and despite the central location the room was impressively quiet at night. Not cheap, but the walkability made it worth every penny. Would gladly return.",1,glm-5.3-flash,short,positive,structured,few_shot,short_positive_structured_few_shot,17,236,37,200,1,1,1.0,12,2026-09-10T14:20:10.787006+00:00
fake,swissotel,Hotel,"Sleek, modern decor and a genuinely comfortable bed made for a great stay at the Swissotel. Wifi was fast and reliable, sleep was solid on the quiet floors, and overall it felt well worth the price. Would happily return.",1,glm-5.3-flash,short,positive,structured,few_shot,short_positive_structured_few_shot,18,220,39,200,1,1,1.0,12,2026-09-10T14:20:12.809985+00:00
fake,talbott,Hotel,"Quiet room, spotless bathroom, and solid wifi for work calls--all things I appreciated at the Talbott. The location near the Magnificent Mile made getting around easy, and it felt like fair value for downtown pricing.",1,glm-5.3-flash,short,positive,structured,few_shot,short_positive_structured_few_shot,19,217,35,200,1,1,1.0,12,2026-09-10T14:20:14.686719+00:00
fake,affinia,Hotel,"Slept wonderfully on the plush bed and loved waking up to the city view from our window. Spacious, spotless bathroom too -- felt totally worth the price for a Midtown stay.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,0,172,31,200,1,1,1.0,12,2026-09-10T14:20:16.040411+00:00
fake,allegro,Hotel,"Lovely stay at the Allegro--the breakfast spread was fresh and generous, wifi never let me down once, and honestly the whole visit felt too short. Great value for what we paid. Would happily return!",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,1,198,34,200,1,1,1.0,12,2026-09-10T14:20:17.230122+00:00
fake,amalfi,Hotel,"Spotless room with fresh, modern decor and a bathroom that felt genuinely upscale. The bed was so comfortable I slept straight through the night. Would happily return!",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,2,167,27,200,1,1,1.0,12,2026-09-10T14:20:18.252720+00:00
fake,ambassador,Hotel,"Lovely stay at the Hotel Ambassador--fresh, modern decor throughout and a spotless bathroom with great water pressure. The location couldn't be more convenient for exploring the city, and honestly the weekend flew by far too quickly.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,3,233,36,200,1,1,1.0,12,2026-09-10T14:20:20.329206+00:00
fake,conrad,Hotel,"Perfectly located steps from the waterfront, this hotel exceeded expectations. Staff were warm and attentive, the room spotless. Two nights felt far too short--we'll definitely be back.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,4,185,27,200,1,1,1.0,12,2026-09-10T14:20:21.639270+00:00
fake,fairmont,Hotel,"Our room at the Fairmont was spotless and the marble bathroom felt genuinely luxurious. Honestly, the weekend flew by too quickly. Pricey, yes, but for this level of comfort it was worth every penny.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,5,199,34,200,1,1,1.0,12,2026-09-10T14:20:23.065673+00:00
fake,hardrock,Hotel,"Fantastic stay at the Hard Rock! The breakfast spread was fresh and generous, staff went out of their way to be helpful, and our room had a gorgeous city view. Honestly felt like great value for the price.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,6,205,38,200,1,1,1.0,12,2026-09-10T14:20:23.951091+00:00
fake,hilton,Hotel,"Perfectly located within walking distance of everything, with genuinely friendly staff who remembered our names. The bathroom was spotless and modern, and despite being downtown, the room stayed wonderfully quiet at night.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,7,222,32,200,1,1,1.0,12,2026-09-10T14:20:26.050883+00:00
fake,homewood,Hotel,"Great stay overall -- spotless bathroom with strong water pressure, wifi was fast and reliable, and the room was blissfully quiet. Slept like a rock both nights. Would happily return.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,8,183,30,200,1,1,1.0,12,2026-09-10T14:20:28.587600+00:00
fake,hyatt,Hotel,"Immaculate room with a stunning city view from the 14th floor, and the location couldn't be more convenient for exploring downtown. Honestly, our weekend felt far too short--we'd happily have stayed another night or two.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,9,220,35,200,1,1,1.0,12,2026-09-10T14:20:30.126223+00:00
fake,intercontinental,Hotel,"The rooms feel freshly updated and the harbor view from our floor was stunning. Location is unbeatable, steps from everything, and honestly three nights felt far too short--we'll be back.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,10,187,30,200,1,1,1.0,12,2026-09-10T14:20:31.668252+00:00
fake,james,Hotel,"Loved our stay at the james! Spotless room with a gorgeous rainfall shower in the bathroom, fresh pastries at breakfast, and the front desk couldn't have been friendlier. Totally worth the price.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,11,195,32,200,1,1,1.0,12,2026-09-10T14:20:33.025689+00:00
fake,knickerbocker,Hotel,"Surprisingly quiet for Times Square, and our corner room had skyline views that justified the splurge. Bathroom was sleek marble with a great rain shower--endered every penny for a special occasion stay.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,12,203,32,200,1,1,1.0,12,2026-09-10T14:20:34.528898+00:00
fake,monaco,Hotel,"Lovely stay at the Hotel Monaco--staff went out of their way to help, the corner room had a gorgeous city view, wifi was fast and reliable, and honestly it felt well worth the price. Would definitely return!",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,13,207,37,200,1,1,1.0,12,2026-09-10T14:20:36.187606+00:00
fake,omni,Hotel,"Our stay at the Omni felt too short--three days just flew by. The location was perfect for walking to downtown sights, the beds were incredibly comfortable, and breakfast offered fresh pastries and strong coffee every morning.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,14,226,36,200,1,1,1.0,12,2026-09-10T14:20:37.789604+00:00
fake,palmer,Hotel,"Loved my stay at Hotel Palmer -- the balcony view of the harbor was stunning, and restaurants were just a short walk away. Rooms feel freshly updated, and the quiet hallways meant I slept soundly both nights.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,15,208,37,200,1,1,1.0,12,2026-09-10T14:20:39.523743+00:00
fake,sheraton,Hotel,"Great stay at the Sheraton--fast wifi, blissfully quiet room even with a wedding going on downstairs. I only booked two nights and honestly wished it had been longer. A bit pricey, but worth every penny.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,16,203,35,200,1,1,1.0,12,2026-09-10T14:20:41.638718+00:00
fake,sofitel,Hotel,"Immaculate room with a stunning view of the river, and the marble bathroom was a real treat. WiFi worked flawlessly the whole stay. Would happily return.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,17,153,26,200,1,1,1.0,12,2026-09-10T14:20:43.479676+00:00
fake,swissotel,Hotel,"The view from our room was absolutely stunning, overlooking the city skyline, and the decor felt fresh and modern. Breakfast offered a great spread, and given the quality throughout, it felt well worth the price.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,18,212,35,200,1,1,1.0,12,2026-09-10T14:20:44.715511+00:00
fake,talbott,Hotel,"Two nights at the Hotel Talbott simply flew by. Spotless room, an immaculate bathroom with great water pressure, and staff who anticipated our needs. Would happily have stayed longer.",1,glm-5.3-flash,short,positive,structured,zero_shot,short_positive_structured_zero_shot,19,183,29,200,1,1,1.0,12,2026-09-10T14:20:45.772182+00:00
fake,affinia,Hotel,"Really enjoyed my stay at the Affinia-the room was huge with a full kitchenette, and the bed was probably the comfiest I've slept in at any hotel. Staff were friendly every time. Would definitely come back next trip to the city.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,0,228,41,200,1,1,1.0,12,2026-09-10T14:20:46.687360+00:00
fake,allegro,Hotel,"Great stay at the Allegro -- the room was comfy and quiet despite being downtown, and the breakfast guy remembered my coffee order. Location made walking everywhere easy. Would book again without hesitating.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,1,207,33,200,1,1,1.0,12,2026-09-10T14:20:49.489957+00:00
fake,amalfi,Hotel,"Loved our stay at Hotel Amalfi -- the sea view from our balcony was worth every penny, breakfast was fresh and generous, and the front desk helped us book a boat day without any fuss. Would come back in a heartbeat.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,2,215,41,200,1,1,1.0,12,2026-09-10T14:20:51.595467+00:00
fake,ambassador,Hotel,"Solid stay at the Ambassador -- front desk was friendly at midnight check-in, room was quiet and the bed seriously comfy. Location near the parks is a steal. Would book again without hesitation.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,3,194,33,200,1,1,1.0,12,2026-09-10T14:20:53.106316+00:00
fake,conrad,Hotel,"Really enjoyed our weekend at the Conrad. The room was quiet and beautifully finished, bed super comfy, and the concierge got us a last-minute dinner reservation when everything nearby was booked. wouldn't hesitate to come back.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,4,228,36,200,1,1,1.0,12,2026-09-10T14:20:54.583750+00:00
fake,fairmont,Hotel,"Gorgeous property with beautiful views of the city. The concierge went out of her way to book us a hard-to-get dinner reservation, and the room was immaculate. Would happily return.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,5,181,30,200,1,1,1.0,12,2026-09-10T14:20:56.021727+00:00
fake,hardrock,Hotel,"Rock music memorabilia everywhere made the Hard Rock Hotel feel fun from the second I walked in. Staff were friendly, bed super comfy, and the location near Michigan Ave was perfect. Would gladly come back.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,6,206,35,200,1,1,1.0,12,2026-09-10T14:20:57.104318+00:00
fake,hilton,Hotel,"Great stay at the Hilton -- comfy bed, spotless room, and the executive lounge breakfast was a nice bonus. Front desk sorted a late checkout without any fuss. Would happily return.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,7,180,31,200,1,1,1.0,12,2026-09-10T14:20:58.103096+00:00
fake,homewood,Hotel,"Great stay at Homewood Suites -- the free breakfast was surprisingly good, and the staff went out of their way to get us a late checkout. Rooms felt homier than most hotels, and it was nice having a kitchenette. Would definitely come back.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,8,239,43,200,1,1,1.0,12,2026-09-10T14:21:00.620140+00:00
fake,hyatt,Hotel,"Loved our stay at the Hyatt. Room was spotless with a super comfy bed, and the front desk upgraded us just because we asked nicely. Location made getting around easy. Would happily book again.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,9,192,34,200,1,1,1.0,12,2026-09-10T14:21:02.855982+00:00
fake,intercontinental,Hotel,"Really lovely stay at the InterContinental -- the club lounge views over the city were worth every penny, and the concierge sorted our dinner reservations without a hitch. Bed was incredibly comfortable too. Would happily return.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,10,229,36,200,1,1,1.0,12,2026-09-10T14:21:04.422998+00:00
fake,james,Hotel,"Loved the rooftop pool and the bar downstairs, and the bed was honestly one of the comfiest I've slept in at any hotel. Staff remembered my name by day two. Perfect location too -- would happily stay again.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,11,206,38,200,1,1,1.0,12,2026-09-10T14:21:07.671961+00:00
fake,knickerbocker,Hotel,"The Knickerbocker's location is hard to beat, right by Times Square yet surprisingly quiet inside. Bed was incredibly comfortable and the rooftop bar views alone were worth it. Staff went out of their way to help with dinner reservations. Would happily return.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,12,260,42,200,1,1,1.0,12,2026-09-10T14:21:09.388385+00:00
fake,monaco,Hotel,"Loved the quirky decor and the free evening wine hour by the fireplace. Staff remembered my name and my coffee order, and the bed was unbelievably comfortable. Perfect downtown location, would absolutely return.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,13,211,33,200,1,1,1.0,12,2026-09-10T14:21:11.000049+00:00
fake,omni,Hotel,Lovely stay at the Omni -- room was spotless and the bed ridiculously comfy. Staff went out of their way to get us a late checkout. Great location for walking everywhere. Would happily return.,1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,14,192,34,200,1,1,1.0,12,2026-09-10T14:21:12.488378+00:00
fake,palmer,Hotel,"Stayed at the Hotel Palmer for a long weekend and was genuinely impressed. The front desk upgraded our room on arrival, the mattress was incredibly comfy, and the breakfast spot next door they recommended became our favorite of the trip. Would happily return.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,15,259,43,200,1,1,1.0,12,2026-09-10T14:21:13.625965+00:00
fake,sheraton,Hotel,"Great stay at the Sheraton overall. The bed was incredibly comfortable and the club lounge breakfast saved me time every morning. Staff at the front desk remembered my name by day two, which was a nice touch. Would happily return.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,16,230,40,200,1,1,1.0,12,2026-09-10T14:21:14.929820+00:00
fake,sofitel,Hotel,"Lovely stay at the Sofitel. Staff couldn't have been friendlier, the bed was one of the most comfortable I've slept in, and breakfast in the morning was delicious. Would happily come back next time I'm in town.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,17,210,37,200,1,1,1.0,12,2026-09-10T14:21:16.299302+00:00
fake,swissotel,Hotel,"Comfortable bed, quiet room even with the station nearby, and the breakfast spread was worth getting up for. Staff fixed a charger issue within minutes. Would happily book the Swissotel again next trip.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,18,202,33,200,1,2,1.0,12,2026-09-10T14:21:20.475356+00:00
fake,talbott,Hotel,"Really enjoyed my stay at the Talbott. Rooms were cozy and spotless, and the location off Rush Street made walking to dinner and shopping easy. Staff remembered my name after one day. Would happily return.",1,glm-5.3-flash,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,19,205,35,200,1,1,1.0,12,2026-09-10T14:21:22.202804+00:00
fake,affinia,Hotel,Great location near Grand Central and the staff couldn't have been friendlier. Room was spacious with a comfy bed and kitchenette--perfect for my week-long stay. Would definitely return.,1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,0,186,28,200,1,1,1.0,12,2026-09-10T14:21:23.931367+00:00
fake,allegro,Hotel,"Really pleasant stay at the Hotel Allegro -- comfy bed, quiet room despite being downtown, and the breakfast spread was better than expected. Staff were genuinely friendly. Would happily come back.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,1,197,31,200,1,1,1.0,12,2026-09-10T14:21:25.578869+00:00
fake,amalfi,Hotel,Loved our stay here--the sea view room was worth every euro and the breakfast spread was impressive. Staff went out of their way to help with ferry schedules. Would happily return next summer.,1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,2,192,33,200,1,1,1.0,12,2026-09-10T14:21:27.101407+00:00
fake,ambassador,Hotel,"Really pleasant stay at the Hotel Ambassador -- spacious room with a comfy bed, friendly staff who upgraded us on arrival, and a proper good breakfast. Location was spot on too, walking distance to everything.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,3,209,35,200,1,1,1.0,12,2026-09-10T14:21:28.709813+00:00
fake,conrad,Hotel,"Loved my stay here -- the rooms are spacious and beautifully done, and the harbor views from the lounge are stunning. Staff was genuinely helpful without being pushy. Would absolutely come back.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,4,194,32,200,1,1,1.0,12,2026-09-10T14:21:30.394206+00:00
fake,fairmont,Hotel,"Gorgeous property with stunning views, and the staff went out of their way to make our stay special. Rooms were spacious and immaculate. Would absolutely come back!",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,5,164,27,200,1,1,1.0,12,2026-09-10T14:21:31.922566+00:00
fake,hardrock,Hotel,Loved the rock memorabilia everywhere and the staff were genuinely friendly. Beds were super comfy and the pool area was a great unwind after a long day. Would definitely stay again.,1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,6,182,31,200,1,1,1.0,12,2026-09-10T14:21:33.092499+00:00
fake,hilton,Hotel,"Great stay overall--room was spotless and the bed incredibly comfortable. Front desk staff went out of their way to help with a late checkout. Solid location too, would happily come back.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,7,187,31,200,1,1,1.0,12,2026-09-10T14:21:34.240118+00:00
fake,homewood,Hotel,"Really pleasant stay at the Homewood. The room was spacious and spotless, and the free breakfast actually had decent variety. Front desk staff were friendly. Would gladly come back on my next trip.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,8,197,33,200,1,1,1.0,12,2026-09-10T14:21:35.347601+00:00
fake,hyatt,Hotel,Really enjoyed my stay at the Hyatt -- the front desk staff were genuinely friendly and my room was spotless with a super comfy bed. Location was walkable to everything. Would definitely book again.,1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,9,198,34,200,1,1,1.0,12,2026-09-10T14:21:37.162816+00:00
fake,intercontinental,Hotel,"Genuinely lovely stay--the concierge sorted our dinner reservations in minutes, and the king suite was spotless with a gorgeous harbour view. Breakfast spread was top-notch too. Will absolutely be back.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,10,202,30,200,1,1,1.0,12,2026-09-10T14:21:38.637179+00:00
fake,james,Hotel,"Loved my stay here--the room was spotless and the bed incredibly comfy. Staff went out of their way to help when my flight got delayed. Great location too, would definitely come back.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,11,183,32,200,1,1,1.0,12,2026-09-10T14:21:40.468866+00:00
fake,knickerbocker,Hotel,"Genuinely lovely stay at the Knickerbocker--the room was sleek and quiet despite Times Square being right outside, and the rooftop bar view alone was worth it. Staff treated us like regulars from day one.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,12,204,34,200,1,1,1.0,12,2026-09-10T14:21:41.741519+00:00
fake,monaco,Hotel,"Loved my stay at the Hotel Monaco -- spacious room with fun decor, super friendly staff, and the evening wine reception was a nice touch. The location made walking everywhere easy. Would happily return!",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,13,202,34,200,1,1,1.0,12,2026-09-10T14:21:43.391557+00:00
fake,omni,Hotel,"Great stay at the Omni--front desk upgraded our room with a city view, bed was incredibly comfortable, and the concierge nailed every restaurant recommendation. Would happily come back.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,14,185,28,200,1,1,1.0,12,2026-09-10T14:21:44.608240+00:00
fake,palmer,Hotel,"Really enjoyed our stay at Hotel Palmer--room was clean and comfy, and the front desk staff went out of their way to help when our flight got delayed. Breakfast was basic but fresh. Would stay again.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,15,199,36,200,1,1,1.0,12,2026-09-10T14:21:46.678892+00:00
fake,sheraton,Hotel,Great stay at the Sheraton -- the bed was incredibly comfortable and the front desk staff went out of their way to arrange a late checkout for us. Location was walkable to everything. Would happily return.,1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,16,205,36,200,1,1,1.0,12,2026-09-10T14:21:47.681726+00:00
fake,sofitel,Hotel,"Genuinely lovely stay. The staff remembered our names, the bed was cloud-soft, and breakfast had fresh pastries worth waking up early for. Pool area is peaceful too. We'll be back for sure.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,17,189,32,200,1,1,1.0,12,2026-09-10T14:21:48.708343+00:00
fake,swissotel,Hotel,"Great stay at the Swissotel--spacious room with a stunning city view, comfortable beds, and the staff couldn't have been friendlier. Location is walking distance to everything. Would definitely return.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,18,201,29,200,1,1,1.0,12,2026-09-10T14:21:50.482609+00:00
fake,talbott,Hotel,"Great location near Oak Street shops and the beach. Rooms are cozy and quiet, and the staff couldn't have been friendlier. A solid choice if you want a boutique feel in Lincoln Park.",1,glm-5.3-flash,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,19,182,33,200,1,1,1.0,12,2026-09-10T14:21:51.903556+00:00
fake,affinia,Hotel,"The location near the train station was the only perk of my stay. Wifi barely worked, the bathroom had mold around the tub, and breakfast was stale pastries and weak coffee--totally underwhelming.",1,glm-5.3-flash,short,negative,structured,few_shot,short_negative_structured_few_shot,0,196,32,200,1,1,1.0,12,2026-09-10T14:21:53.187999+00:00
