Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,monaco,Hotel,"Hotel Monaco's central location made sightseeing effortless, and waking up to stunning city skyline views was amazing. The attentive staff treated us like royalty, and the fresh, flavorful breakfast was the perfect start to our trip.",1,custom_review-gemini,short,positive,structured,few_shot,short_positive_structured_few_shot,13,233,36,200,1,1,1.0,12,2026-09-02T07:35:40.822340+00:00
fake,omni,Hotel,"Our suite at the Omni had a stunning skyline view, and the fresh, stylish decor made the stay feel truly upscale. The front desk team was wonderfully attentive, plus the central location made exploring effortless.",1,custom_review-gemini,short,positive,structured,few_shot,short_positive_structured_few_shot,14,213,35,200,1,3,1.0,12,2026-09-02T07:35:59.097938+00:00
fake,palmer,Hotel,"The Palmer's front desk team was wonderfully attentive, and I loved the fresh, stylish decor. Our sparkling clean bathroom had great water pressure, plus we enjoyed a stunning skyline view from the window.",1,custom_review-gemini,short,positive,structured,few_shot,short_positive_structured_few_shot,15,205,33,200,1,2,1.0,12,2026-09-02T07:36:10.367188+00:00
fake,sheraton,Hotel,"I had a wonderfully peaceful night's sleep at the Sheraton thanks to the quiet room, and the fast Wi-Fi made streaming effortless while enjoying the stunning river view.",1,custom_review-gemini,short,positive,structured,few_shot,short_positive_structured_few_shot,16,169,28,200,1,1,1.0,12,2026-09-02T07:36:13.835708+00:00
fake,sofitel,Hotel,"Our stay at Sofitel was worth every penny thanks to the prime, walkable location. The room stayed completely peaceful at night, and the sleek marble bathroom with its deep tub was fantastic.",1,custom_review-gemini,short,positive,structured,few_shot,short_positive_structured_few_shot,17,190,32,200,1,1,1.0,12,2026-09-02T07:36:16.673700+00:00
fake,swissotel,Hotel,"Swissotel felt totally worth the rate, thanks to crisp, fresh room decor and flawless fast wifi. The plush mattress gave me such a restful sleep, too.",1,custom_review-gemini,short,positive,structured,few_shot,short_positive_structured_few_shot,18,150,26,200,1,1,1.0,12,2026-09-02T07:36:19.474171+00:00
fake,affinia,Hotel,"The Affinia staff was incredibly welcoming, and our room was surprisingly peaceful despite the city bustle. Loved the fresh, updated decor and the delicious breakfast spread each morning.",1,custom_review-gemini,short,positive,structured,few_shot,short_positive_structured_few_shot,20,187,28,200,1,1,1.0,12,2026-09-02T07:37:16.957699+00:00
fake,allegro,Hotel,"Our weekend at Hotel Allegro felt far too short. The room was spotless, the bed gave us a deeply restful sleep, and the bright, updated bathroom was fantastic.",1,custom_review-gemini,short,positive,structured,few_shot,short_positive_structured_few_shot,21,159,28,200,1,2,1.0,12,2026-09-02T07:37:25.074374+00:00
fake,amalfi,Hotel,"I slept soundly thanks to how surprisingly quiet the room was, and the skyline view was stunning. The fast Wi-Fi made working effortless too.",1,custom_review-gemini,short,positive,structured,few_shot,short_positive_structured_few_shot,22,141,24,200,1,4,1.0,12,2026-09-02T07:37:46.189927+00:00
fake,ambassador,Hotel,"Our weekend felt far too short at the Ambassador. The room was wonderfully quiet with an incredible skyline view, and the marble bathroom was spotless.",1,custom_review-gemini,short,positive,structured,few_shot,short_positive_structured_few_shot,23,151,25,200,1,1,1.0,12,2026-09-02T07:37:50.351543+00:00
fake,omni,Hotel,"The Omni was wonderfully located near everything, and our spotless room offered a breathtaking skyline view; the weekend truly felt far too short!",1,custom_review-gemini,short,positive,structured,zero_shot,short_positive_structured_zero_shot,9,146,23,200,1,1,1.0,12,2026-09-02T07:44:04.929722+00:00
fake,intercontinental,Hotel,"The grand lobby at the Intercontinental really blew us away, and our bed was so comfy we actually overslept and almost missed breakfast. Super friendly concierge too, we'd totally stay again.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,0,191,31,200,1,1,1.0,12,2026-09-02T07:55:45.347695+00:00
fake,knickerbocker,Hotel,"Really loved the classic vibe at the Knickerbocker, and our bed was so comfortable after walking around the city all day. The lobby is gorgeous too.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,2,148,26,200,1,2,1.0,12,2026-09-02T07:56:39.972130+00:00
fake,monaco,Hotel,"Loved the quirky, colorful boutique vibe at Hotel Monaco, especially that cozy window seat in our room. The complimentary evening wine hour was such a fun bonus after walking all day.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,3,183,31,200,1,3,1.0,12,2026-09-02T07:57:12.159149+00:00
fake,omni,Hotel,"Honestly such a relaxing weekend at the Omni. The bed was ridiculously comfortable, and the front desk clerk sent up extra coffee pods right away when I asked.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,4,159,28,200,1,1,1.0,12,2026-09-02T07:57:36.573706+00:00
fake,palmer,Hotel,"The Palmer was stunning, especially that gorgeous historic lobby ceiling! Our king bed was super comfy, and being able to just stroll to Millennium Park made the weekend so easy.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,5,178,30,200,1,3,1.0,12,2026-09-02T07:57:51.374889+00:00
fake,sheraton,Hotel,The Sheraton made our weekend trip super easy; the river views were fantastic and the front desk gave us late checkout without any hassle.,1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,6,138,24,200,1,5,1.0,12,2026-09-02T07:58:18.937626+00:00
fake,swissotel,Hotel,"Loved our corner room at the Swissotel, the river views were incredible day and night. Bed was super plush and the staff downstairs sorted a late checkout for us without any hassle.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,8,181,32,200,1,1,1.0,12,2026-09-02T07:58:58.137743+00:00
fake,talbott,Hotel,Loved our weekend at the Talbott--the boutique vibe is so charming and the bed was super comfy. Great Gold Coast spot close to fantastic restaurants.,1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,9,149,25,200,1,1,1.0,12,2026-09-02T07:59:00.967881+00:00
fake,affinia,Hotel,"We loved our corner room at the Affinia, the bed was crazy comfortable and having a little kitchenette made grabbing quick breakfasts so easy. Super friendly doormen too.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,10,170,28,200,1,1,1.0,12,2026-09-02T07:59:05.222738+00:00
fake,allegro,Hotel,"The vintage vibe here is so fun, and our king room was surprisingly quiet at night. Free evening wine hour in the lobby was a great perk after walking the Loop all day.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,11,168,33,200,1,2,1.0,12,2026-09-02T07:59:19.018992+00:00
fake,amalfi,Hotel,"Really dug the vibe here, especially the evening wine reception and super comfy bed. Location was perfect for walking around downtown, definitely coming back.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,12,158,24,200,1,1,1.0,12,2026-09-02T07:59:22.663675+00:00
fake,ambassador,Hotel,"Really loved our weekend at Hotel Ambassador; the classic charm of the lobby won me over immediately, and our king bed was ridiculously comfortable after walking around all day.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,13,177,29,200,1,2,1.0,12,2026-09-02T07:59:30.454768+00:00
fake,conrad,Hotel,"The Conrad was top-notch, especially the super comfy bed and the rooftop bar drinks. Everything ran smoothly from arrival to checkout, definitely coming back.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,14,158,24,200,1,2,1.0,12,2026-09-02T07:59:39.701619+00:00
fake,fairmont,Hotel,"The Fairmont totally lived up to the hype, the bed was crazy comfortable and having morning coffee looking out over the park view made the whole trip for us.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,15,157,29,200,1,1,1.0,12,2026-09-02T07:59:42.270910+00:00
fake,hilton,Hotel,"Loved our weekend at the Hilton, the bed was so plush and we got a quiet top-floor room with a great downtown view. Front desk was super quick too.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,17,147,29,200,1,6,1.0,12,2026-09-02T08:00:57.052734+00:00
fake,homewood,Hotel,"Loved our suite at the Homewood, especially having the full fridge and kitchen space. The hot breakfast was surprisingly good and saved us a ton of time each morning.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,18,166,29,200,1,2,1.0,12,2026-09-02T08:01:04.928787+00:00
fake,hyatt,Hotel,The Hyatt was a total treat; the bed was crazy comfortable and waking up to that downtown skyline view made the whole trip for us.,1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,19,130,25,200,1,2,1.0,12,2026-09-02T08:01:14.891078+00:00
fake,intercontinental,Hotel,"Loved the classic historic vibe here, and that indoor pool is just gorgeous. Our king bed was super plush, plus the front desk was totally accommodating when we needed extra pillows late at night.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,20,196,34,200,1,1,1.0,12,2026-09-02T08:01:18.444958+00:00
fake,knickerbocker,Hotel,"Loved our weekend at the Knickerbocker! The classic lobby vibe is stunning, and our bed was so comfy after walking all day. Super close to everything too. We'd definitely return.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,22,178,30,200,1,2,1.0,12,2026-09-02T08:02:50.988566+00:00
fake,monaco,Hotel,"Really loved the quirky decor and the evening wine hour at Hotel Monaco, plus the front desk folks were super friendly and sorted an early check-in. The bed was ridiculously cozy too.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,23,183,32,200,1,2,1.0,12,2026-09-02T08:03:27.100230+00:00
fake,omni,Hotel,"Honestly loved our weekend at the Omni, the valet guys were super quick and our king bed was insanely comfortable after walking all day.",1,custom_review-gemini,short,positive,unstructured,few_shot,short_positive_unstructured_few_shot,24,136,24,200,1,1,1.0,12,2026-09-02T08:03:29.679881+00:00
fake,hardrock,Hotel,"The guitar memorabilia everywhere was so cool, plus our room had an amazing view. The pool vibe rocked and the bed was super comfy.",1,custom_review-gemini,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,11,131,24,200,1,1,1.0,12,2026-09-02T08:20:30.623608+00:00
fake,omni,Hotel,"Loved our weekend at the Omni! The lobby smelled amazing, our bed was super comfy, and grabbing morning lattes from the downstairs cafe was a huge plus. We will definitely be back soon.",1,custom_review-gemini,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,19,185,33,200,1,2,1.0,12,2026-09-02T08:37:26.485255+00:00
fake,sofitel,Hotel,"The Sofitel bed was heaven after our long flight, and the breakfast spread downstairs had amazing fresh croissants. Staff made check-in totally painless.",1,custom_review-gemini,short,positive,unstructured,zero_shot,short_positive_unstructured_zero_shot,22,153,23,200,1,4,1.0,12,2026-09-02T08:43:09.809851+00:00
fake,affinia,Hotel,"Despite the convenient central location, Affinia was a letdown with completely broken wifi and a tiny, mildewed bathroom. To make matters worse, the cold, stale breakfast buffet was barely edible.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,0,196,30,200,1,3,1.0,12,2026-09-02T08:45:52.750309+00:00
fake,amalfi,Hotel,"Between the dismissive front desk staff, the terribly dated decor, and a moldy bathroom that smelled awful, our weekend at Hotel Amalfi felt way too long.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,2,154,26,200,1,1,1.0,12,2026-09-02T08:47:16.503553+00:00
fake,ambassador,Hotel,"The rude front desk ruined our stay at Hotel Ambassador, and the dated decor felt stuck in the 1980s. Between the cold, stale breakfast buffet and a grime-covered bathroom, it was entirely disappointing.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,3,203,33,200,1,5,1.0,12,2026-09-02T08:48:32.046837+00:00
fake,conrad,Hotel,"Despite the convenient location, our weekend at the Conrad dragged on endlessly because of thin, noisy walls and a cramped, dingy bathroom.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,4,139,22,200,1,1,1.0,12,2026-09-02T08:48:36.124222+00:00
fake,fairmont,Hotel,"Our stay at the Fairmont was a letdown; the room faced an ugly alley, the street noise kept us up, the bathroom was moldy, and breakfast was completely cold.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,5,157,29,200,1,1,1.0,12,2026-09-02T08:48:39.865433+00:00
fake,hardrock,Hotel,Our dusty room at the Hard Rock had a grimy bathroom with poor water pressure. The non-stop bass made it so noisy that two nights felt way too long.,1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,6,148,29,200,1,3,1.0,12,2026-09-02T08:49:54.620001+00:00
fake,hilton,Hotel,"Two nights at the Hilton felt far too long thanks to the moldy bathroom and a dreary alley view. To make matters worse, the breakfast eggs were completely cold.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,7,160,29,200,1,1,1.0,12,2026-09-02T08:50:04.732208+00:00
fake,homewood,Hotel,"Though the location near the highway was convenient, our weekend felt far too long due to the rude, dismissive staff. Definitely not worth the steep price tag for such poor service.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,8,181,31,200,1,1,1.0,12,2026-09-02T08:50:07.620395+00:00
fake,hyatt,Hotel,"Paying a premium rate at the Hyatt for a dismal brick-wall view and broken wifi was infuriating. To make matters worse, street noise kept us awake all night. Total rip-off.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,9,172,30,200,1,2,1.0,12,2026-09-02T08:50:18.268154+00:00
fake,knickerbocker,Hotel,"Despite the handy central location, our stay at the Knickerbocker was ruined by dusty, dated decor, a grime-streaked bathroom, and a cold, stale breakfast.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,12,155,24,200,1,1,1.0,12,2026-09-02T08:55:04.744577+00:00
fake,palmer,Hotel,"Our dusty room at the Palmer faced a depressing brick wall, and constant street noise kept us awake. To make matters worse, the Wi-Fi dropped every few minutes. Disappointing stay.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,15,180,30,200,1,5,1.0,12,2026-09-02T08:58:30.340369+00:00
fake,sheraton,Hotel,"Our stay at the Sheraton felt far too long, especially considering the terrible wifi and a dull view of a brick wall. It definitely was not worth the steep price tag.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,16,166,31,200,1,2,1.0,12,2026-09-02T08:58:39.789692+00:00
fake,sofitel,Hotel,"Though Sofitel boasts an extremely convenient location, our dusty room and the dismissive front desk made two nights feel far too long.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,17,135,22,200,1,2,1.0,12,2026-09-02T08:58:46.178820+00:00
fake,swissotel,Hotel,Our dusty room at Swissotel had a bleak alley view and an uncomfortable bed that ruined our sleep. Definitely not worth the steep rate.,1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,18,135,24,200,1,1,1.0,12,2026-09-02T08:58:56.142995+00:00
fake,talbott,Hotel,"Our stay at the Talbott was grossly overpriced; the bedroom felt grimy, the Wi-Fi dropped constantly, and the meager breakfast was totally uninspired.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,19,150,23,200,1,2,1.0,12,2026-09-02T08:59:11.390759+00:00
fake,affinia,Hotel,"The central location is handy, but the dingy, dated decor and dusty room made this place feel totally overpriced. I was very disappointed.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,20,138,23,200,1,1,1.0,12,2026-09-02T08:59:19.440550+00:00
fake,allegro,Hotel,Our weekend at Hotel Allegro dragged on forever thanks to broken Wi-Fi and a depressing brick-wall view. It definitely wasn't worth the steep rate.,1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,21,147,24,200,1,1,1.0,12,2026-09-02T08:59:23.065896+00:00
fake,amalfi,Hotel,"The dated decor looked tired, and our dusty room was barely clean. Between the noisy, uncomfortable bed ruining our sleep and the cold, stale breakfast, Hotel Amalfi was a total disappointment.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,22,193,31,200,1,1,1.0,12,2026-09-02T08:59:25.638533+00:00
fake,ambassador,Hotel,"Between the broken Wi-Fi, the drab alley view, and a lumpy mattress that ruined my sleep, this two-night stay dragged on forever. Hotel Ambassador was truly a letdown.",1,custom_review-gemini,short,negative,structured,few_shot,short_negative_structured_few_shot,23,167,28,200,1,5,1.0,12,2026-09-02T09:00:14.911993+00:00
fake,knickerbocker,Hotel,"Barely slept on the rock-hard bed; the tired, dated decor matched the gloomy alley view, and the cramped bathroom smelled faintly of mildew. Disappointing stay.",1,custom_review-gemini,short,negative,structured,zero_shot,short_negative_structured_zero_shot,7,160,25,200,1,2,1.0,12,2026-09-02T09:07:45.183848+00:00
fake,omni,Hotel,"I barely slept at the Omni due to loud street noise and a grim, moldy bathroom. To make matters worse, the breakfast was completely cold and stale.",1,custom_review-gemini,short,negative,structured,zero_shot,short_negative_structured_zero_shot,9,147,27,200,1,3,1.0,12,2026-09-02T09:08:44.807927+00:00
fake,james,Hotel,"Honestly pretty bummed with our stay at the James. The room smelled like stale smoke, the AC unit rattled all night, and the front desk staff seemed completely uninterested in helping us.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,1,187,32,200,1,1,1.0,12,2026-09-02T09:21:17.594734+00:00
fake,monaco,Hotel,"Honestly so disappointed with Hotel Monaco. The AC in our room barely worked all night, and the front desk staff seemed completely indifferent when we mentioned it the next morning. Won't be back.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,3,196,33,200,1,1,1.0,12,2026-09-02T09:22:41.081234+00:00
fake,omni,Hotel,"Our stay at the Omni was really disappointing, mostly because the AC was completely broken and the front desk just seemed annoyed whenever we asked for help. Definitely not worth the high price tag.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,4,198,34,200,1,1,1.0,12,2026-09-02T09:22:44.767836+00:00
fake,palmer,Hotel,"Our stay at the Palmer was a letdown, mostly because the room felt ancient and the bathroom smelled like mold. The line for the elevators took forever every morning, too.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,5,170,30,200,1,2,1.0,12,2026-09-02T09:23:31.995397+00:00
fake,sheraton,Hotel,"Our room at the Sheraton smelled heavily of stale smoke, and the air conditioning barely cooled the place down at night. For the steep price, the worn-out carpets and rude front desk were a huge letdown.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,6,203,36,200,1,1,1.0,12,2026-09-02T09:23:35.987550+00:00
fake,sofitel,Hotel,"For the price, the Sofitel was a total letdown. Our room smelled musty, room service took forever, and the front desk staff seemed completely indifferent to our complaints.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,7,172,28,200,1,2,1.0,12,2026-09-02T09:23:49.796415+00:00
fake,swissotel,Hotel,"Honestly, Swissotel was a massive letdown for the price; the elevators took forever to arrive and our bathroom had peeling wallpaper and lukewarm water. I expected way better.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,8,175,28,200,1,1,1.0,12,2026-09-02T09:24:04.292903+00:00
fake,talbott,Hotel,"Really let down by the Talbott. Our room smelled musty, the street noise kept us awake all night, and the front desk clerk was downright rude. Definitely not worth the high price.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,9,179,32,200,1,3,1.0,12,2026-09-02T09:24:19.341344+00:00
fake,affinia,Hotel,"Our stay at Affinia was pretty disappointing, honestly. The AC unit in our room kept rattling all night, and the front desk staff seemed completely uninterested when we asked for clean towels.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,10,192,32,200,1,2,1.0,12,2026-09-02T09:24:32.529562+00:00
fake,allegro,Hotel,"Our room at the Allegro was tiny and shockingly loud all night, plus the AC barely cooled anything down. Definitely not worth the high price tag.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,11,145,26,200,1,2,1.0,12,2026-09-02T09:24:50.949842+00:00
fake,amalfi,Hotel,"Our room at Hotel Amalfi was so noisy from street traffic and the AC unit rattled all night, plus the shower drain backed up immediately. Extremely disappointed for the price we paid.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,12,183,32,200,1,1,1.0,12,2026-09-02T09:24:55.114767+00:00
fake,conrad,Hotel,"Honestly, the Conrad was a total letdown. Our AC barely worked, room service took over an hour to bring cold food, and the front desk just seemed annoyed whenever we asked for help.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,14,181,33,200,1,1,1.0,12,2026-09-02T09:25:44.771318+00:00
fake,fairmont,Hotel,"Honestly expected way more from the Fairmont for this price. Our room smelled musty, the bathroom plumbing was noisy all night, and the front desk staff seemed completely uninterested in helping us.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,15,198,32,200,1,2,1.0,12,2026-09-02T09:25:58.259660+00:00
fake,hardrock,Hotel,"Expected a cool vibe at the Hard Rock, but the music was painfully loud at 2 AM and our bathroom had gross mildew in the shower. Definitely not worth the crazy price.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,16,166,32,200,1,2,1.0,12,2026-09-02T09:26:36.804470+00:00
fake,hilton,Hotel,"Really let down by our stay at the Hilton. The AC unit was rattling all night, our shower barely had any warm water, and the front desk staff seemed completely uninterested in helping us.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,17,187,34,200,1,1,1.0,12,2026-09-02T09:26:41.583338+00:00
fake,homewood,Hotel,"Our suite at the Homewood smelled heavily of stale smoke, and the kitchen sink leaked all over the floor. The front desk seemed completely indifferent when we brought it up.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,18,173,30,200,1,1,1.0,12,2026-09-02T09:26:44.982272+00:00
fake,hyatt,Hotel,"Really let down by the Hyatt this trip. Our AC unit rattled loudly all night, and the front desk didn't seem to care at all when we complained about the lack of sleep.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,19,167,33,200,1,1,1.0,12,2026-09-02T09:26:48.528610+00:00
fake,intercontinental,Hotel,"Expected a lot more from the InterContinental. The room felt tired, the AC was rattling loudly all night, and the front desk staff seemed completely indifferent to our complaints.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,20,179,29,200,1,2,1.0,12,2026-09-02T09:26:56.868900+00:00
fake,james,Hotel,"The AC unit in our room rattled all night keeping us awake, and the front desk staff seemed completely uninterested when we asked for help. Definitely expected better.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,21,167,28,200,1,2,1.0,12,2026-09-02T09:27:13.341179+00:00
fake,knickerbocker,Hotel,The Knickerbocker was a huge letdown; the air conditioning rattled all night and the bathroom smelled like old mildew. Definitely not worth the high price tag.,1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,22,159,26,200,1,2,1.0,12,2026-09-02T09:27:29.370430+00:00
fake,monaco,Hotel,"The funky decor at Hotel Monaco couldn't hide how tired the room was, and the A/C unit rattled so loudly all night that neither of us got any real sleep.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,23,153,30,200,1,1,1.0,12,2026-09-02T09:27:32.456370+00:00
fake,omni,Hotel,"The Omni was a huge letdown this trip, the AC unit in our room sounded like a jet engine all night and front desk barely cared when we mentioned it. For what they charge, definitely not worth it.",1,custom_review-gemini,short,negative,unstructured,few_shot,short_negative_unstructured_few_shot,24,195,38,200,1,1,1.0,12,2026-09-02T09:27:46.740094+00:00
fake,affinia,Hotel,"The AC in our room at Affinia barely worked and made a loud rattling noise all night. Front desk didn't seem to care when we complained either, totally ruined our stay.",1,custom_review-gemini,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,5,168,31,200,1,4,1.0,12,2026-09-02T09:35:58.272522+00:00
fake,conrad,Hotel,"Not what we expected from a Conrad hotel. The front desk staff seemed completely uninterested, and our room smelled damp with a noisy AC unit keeping us awake all night.",1,custom_review-gemini,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,9,169,30,200,1,5,1.0,12,2026-09-02T09:41:30.853820+00:00
fake,hardrock,Hotel,"Way too loud around the pool all day and the room smelled like damp carpet. The front desk was totally unhelpful about switching us, huge letdown.",1,custom_review-gemini,short,negative,unstructured,zero_shot,short_negative_unstructured_zero_shot,11,146,26,200,1,1,1.0,12,2026-09-02T09:44:53.963018+00:00
