row_index,text,true_label,pred_label
1204,"Hotel is placed in downtown Chicago what makes it really loud, it is hard to sleep during the night because all the 'city'noises coming from the outside. The rooms in reality are also smaller than they look at at the pictures. I stayed in this hotel for weekend trip with my husband, and we supposed to get room with king size bad, but instead we got, two single beds. The stuff isn't really very nice either, they seems like they make you a favor just by talking to you.
",1,1
1205,"I recently stayed at the Hotel Allegro Chicago with my wife. I was on business but I thought I'd take her so we could see the city as well. Chicago was great, The Allegro...not so much. I mean it looked nice, great lobby and all. The service wasn't so great though. The clerk was a younger girl who seemed a bit rude. Like we were bothering her and interrupting her day by wanting to book a weekend. The bell hop took our bags to our room, none to gently. My wife and I watched as he threw our luggage on the floor in our room. Which wasn't that bad till he actually asked for a tip! Our room was okay. The bed was sort of rough and made a odd plastic rubbing noise every time you moved. The next day my wife went out and returned to find our room wasn't cleaned. Our trip to the Chicago had it's nice moments, all outside the hotel. The Hotel Allegro seemed like they spent too much on the appearance and neglected to staff it better. I won't stay there again.
",1,1
1206,"Having recently been in Chicago for business and based on proximity and aesthetics, I decided to reserve a room at the Conrad Hotel in Chicago and I couldn't have been more delighted with every aspect of my two-night stay. Every conceivable amenity is available from the 42' plasma flat-screen to both wired and wireless internet connections available I was able to stay in constant contact with the office all while in the enviable lap of luxury. My room was not only comfortable and clean, but warm and inviting just as if it were home away from home. If you're in the Chicago area, reserve a room at the Conrad Hotels and Resorts and you will not be disappointed. 
",1,1
1207,"My stay at the Ambassador East Hotel was a pleasant one. I loved being able to take a quick stroll to Michigan Ave for some shopping. I also loved the Pump Room. What a fun place to hang out and enjoy a Blood Mary. The front desk staff was wonderful with my check in since my reservation was lost. They found me a room immediately even though the city was book up. I thought the rooms were clean and well maintained. The shampoo was great and I decided to take it home with me. I am looking forward to another stay at the Ambassador EAst in the spring when I return to Chicago. 
",1,1
1208,"Sofitel not-so-luxury Hotels I recently checked out from a short stay at the chicago water tower. I originally planned to stay for a week but as my business was concluded after only 3 days I decided I had had my share of the water tower. Simply put it offered no reasons to stay. The Hotel is quite lovely and elegantly dressed to impress, but little more is put forth to sway the more acquainted crowed. The First night was a spectacle meal and there was quite a crowd, I think for the weekend. The next night the food was only mediocre and the third when I orderd room service I had to call twice. Even if you don't care about the food I think you would be wise to think twice about your stay if you have the choice. They put on quite a show, but that is all and when the show ended I was still hungry for more and there was no more to be found.
",1,1
1209,"This was our second time staying here. We were very much looking forward to our weekend at the Amalfi (based on how well the first stay was). It turned out better than our anticipation. The beds are very comfortable. 2 headed showers with a large bathroom. The hotel is also pleasantly quiet and easy to check-in and out. Our room was near the exercise room which helped motivate us to get in an hour morning workout. Then we were able to grab some complimentary fruit, pastries, juice and coffee on our floor (breakfast is on every floor). No great view from our room, but I don't think there are great views from most any room since it is only 5 floors. We didn't need to drive, take a cab or jump on the L the whole weekend since the hotel is centrally located. We easily walked to bars, blues clubs, restaurants, the hancock tower, the loop and the waterfront all from our hotel. The highlight of the hotel was the complimentary happy hour. Free top-shelf drinks and wonderful meats, cheeses, peppers, and breads. This ran from 5:30 to 7:00, and was a great warm-up to a nice dinner. This alone saved us a bundle in money that would of been spent eating and drinking out in the evening. And an extra money-saving tip...park at the self-park lot 2 blocks west of the hotel on Kinzie. Its $24 per night during the week and only $6 per night on the weekends. I think the hotel charges $30 to $40 per night to park. 
",0,0
1210,"My family of four went to a convention and stayed here in early August. We were promised a room with two double beds. When we arrived (earlier than most) we were told they were 45 double beds short. We reluctantly agreed to take a room with a king bed and a promise of a roll away bed. We had a to sleep very uncomfortably with a 12 year old in our bed and our other child in the roll away. Little did we know we were being CHARGED a daily fee for this bed. The managment could not handle the large group that was at this hotel. The bellhops and bartenders were visibly stressed and we did not have towels one day until very late at night. The managers would not take off the roll away bed charge and were not the least bit accomodating. We were so disappointed in this hotel. Also, they do not have a pool here. If you want to use a pool there is a health club next to the hotel but you have to pay $20 a day to use it. $80 for a family to take a little swim was a bit ridiculous. Do yourself a favor, if you want to be accomodated and are thinking of booking this hotel for a convention or otherwise, go elsewhere. Chicago has too many hotels to choose from to pick this one. I never heard back from managment on this issue when I called and emailed so obviously they don't care, even when I told them I'd write a review on this website. Chicago is an awesome city though. We loved it!
",0,0
1211,"Great hotel in a wonderful location. I stayed in this hotel last weekend for one night before coming home and I loved it. I couldn't recommend it highly enough. Evidently popular and busy, the staff were still helpful. The rooms were lovely and spacious and clean. Bathrooms were clean, bright and spacious also. I'd definitely recommend this hotel too, it's close to the magnificant mile. 
",0,0
1212,"Let me just preface this by saying that I absolutely loved my stay at this hotel. I chose it largely for location as I don't really love to walk that much and I was incredibly pleased with its situation in the city. It was just a couple blocks away from several museums and shopping districts but my husband and I mainly ventured out for food, of which there were great options and the concierge was a great help. We had originally booked the King Guestroom but upon arrival were upgraded to the Deluxe King Guestroom by the front desk. Everyone was remarkably friendly and helpful which is something I look for and remember when I go to stay in a location again. Our room was amazing. Seriously amazing. It was so chic and I just loved the headboard over our bed. There wasn't one little spot of dust to be found. The bathroom was gorgeous and we made full use of the two bathrobes in the closet. We didn't take anything from the snack bar but it all looked delicious. We had dinner at David Burke's Primehouse. I cannot recommend the NY Ribeye more highly. It was fantastic. For dessert we had the brown butter corn cake. I've been trying to replicate that dish ever since I got home. I'm sad to say that I didn't get a chance to try any of the treatments at Spa by Asha but I definitely will make a point to on my return visit. The James Chicago made our trip to Chicago memorable. The staff was friendly, the hotel beautiful, and the food delicious. What more could you want?
",1,1
1213,"I arrived at the hotel 15 minutes prior to check in time as they recommend. When I get there I noticed that there is a couple and two other people waiting in line to check in. Ten minutes later after standing there with my suitcase, the woman at the front desk informs us that their computers are down due to a recent update to the software. She told us to wait until the computers booted back up. I asked if I could drop my suitcase off at the room and she said no because they need to electronically activate the cards and with the computers down they couldn't activate the cards. Finally another 20 minutes later the computers were up and I finally got my room. Wheres the 'luxury' in waiting 35 minutes for a room? They also need to change the name of the hotel because their service did not leave me 'allegro.'
",1,0
1214,"When we got checked and arrived at our room the first thing we noticed was the light didn't come on when we flipped the switch upon entering. The room was not very clean at all. Dust had collected on the back of the tv and on the stand behind it, on the window sill and stains on the carpet. We had requested wireless internet service but it was down the entire first night. The mattress was very hard making for an uncomfortable night. The jacuzzi was out of order also. When asked to be moved to a different room we were informed that there were not others available.
",1,1
1215,"The service was only subpar and then rooms needed better cleaning. I was at the check in counter longer than expected because they decided to use a trainee to check me in, definitely no fun after such a long flight. There were no clean towels in the room and my bill was returned with room service charges of which I did not order.
",1,1
1216,"My wife and I stayed at this hotel at the end of May, 2009. She came for the weekend for a function and we extended the trip to take in the city. We got a deal on this hotel through TravelZoos. $249/night stay for $99/night plus we got the full buffet breakfast. The room was wonderful. Extremely large King size bed with expansive sitting area. We are used to smaller hotels with little room to move. The bed was extremely comfortable with lots of pillows. No wear or damage in room at all except sink tap dripped a bit (poor taps). We could have upgraded to river view for $20/night but chose not to. We enjoyed the room for what it was. 22nd floor looking south. The buffet breakfast was great. Lots to choose from and very fresh with made to order eggs, non stop coffee and juice and the servers were so eager to please. Great to have breakfast included in night stay. Might be a bit dear to pay at $22/person. It was nice to sit and relax with good breakfast, coffee and newspaper and not have to figure where to catch a morning meal. Concierge desk was most helpful in suggesting places to eat, always informative and ready to provide maps, directions, multiple suggestions and even make the reservations. Cards included to admit without paying cover charges at some jazz clubs. Location was great. Blocks from El and other transportation and easy walking distance to the parks and right on the river. If in Chicago again, would not hesitate to stay here again. A swimming pool would have been nice but we did not miss it. 
",0,0
1217,"My husband and I stay at the Amalfi every year for our anniversary. We just love it! The service is wonderful and the staff is very friendly. The hotel has very good cuisine options, which are all very tasty! The hotel is in close proximity to downtown and all the fun things going on there. The rooms are very comfortable and quiet. Perfect for relaxing! Will definitely keep coming back!
",1,1
1218,"We had reservations (guaranteed by credit card) for 2 nights this past weekend. When we checked in the clerk told us that they could not accommodate us for both nights because they were overbooked due to a conference in town. I asked them to relocate us for both nights so that we would not have to move in the morning. They sent us over to another location that they assured could accommodate us. The night manager gave us the address to a different hotel and sent us on our way. Eventually we arrived at the correct second hotel where the staff were expecting a letter from the Sheraton for the transfer - something we were never given. Eventually we checked into this second property and the next afternoon when our keys didn't work we found out that the night manager of the Sheraton had not assured that we could stay both nights at the second hotel. So once again we had no place to stay despite having a guaranteed reservation with the Sheraton. In addition to all of this, we had to pay $24 for parking at the Sheraton to find out that they would not accommodate us despite a guaranteed reservation. I am still shocked by this bad experience.
",0,0
1219,"If anyone is traveling to Chicago, I would strongly recommend the Palmer House Hilton. I have spent two nights in this hotel during a recent business trip and I was impressed by the elegant feel and look of the hotel. I had a guest room with a double bed. At the first sight, the room had perfect decor. The double bed looked comfy and cozy. It wasn't just a room because it also came with high speed internet and personalized listening options which were great features for a tired traveler like me. Since I was in a hurry in my two-day stay, I didn't have time to wander around the town for food. It wasn't a problem because the hotel offered a few places to dine or simply for snacks. The good thing is that their bar and lounge opened late at night. I can assure you that they had great quality food and drinks. If you are just touring the city, the hotel is quite close to parks, museum, and a lot of shopping places. If you just need a place to stay, the view from the hotel was pretty good as well. Among all the hotels I have spent time in, the Palmer House Hilton tops the list. 
",1,1
1220,"The hotel is almost always very helpful. This stay caused me to re-think if I like the Palmer House. I had dirty covers for the bed. It was also the smallest room in the hotel I am sure. My husband and I usually come 8 times each year. He is there doing Business and CTA work. We are not pleased with the size of the room at all now. Rooms have always had two chairs, desk, and usually 22 by 25 feet. Not this room on the 11th floor. It was only 15 X 17 approx. The service men at the doors have always said a welcome but not this time. In the past we had a bell man steal a $300. pair of sun glasses and the hotel did nothing about our loss financially.
",0,0
1221,"This hotel is the perfect location for downtown Chicago shopping. The only thing is the pool is extremely small - it is indoors, but looks much larger on the website. 
",0,1
1222,"Me and my wife recently stayed at the Hilton Chicago while on vacation, and I can't recommend it enough. The hotel is located right on Michigan Avenue in downtown Chicago, and right next to tons of great restaurants and stores. The rooms are spacious and elegant; they are modern and stylish without being crazy or garish. I especially liked the big flat screen TV and the very comfy bed, sleeping in hotel rooms is often far from relaxing but I had no problem falling asleep. I highly recommend the Hilton Chicago, I'll definitely stay there again. A+ 
",1,1
1223,"I was unimpressed by the quality of this hotel. The overall look of the place was marred by what felt like poor maintenance. Given that this is supposed to be a luxury hotel and charges rates at that level, this was most disappointing. Nor was I impressed with the snooty attitude taken by the hotel staff.
",1,1
1224,"This is about the fourth time we stayed at the Allegro. The previous times, I have nothing but good to say about the Allegro. But my reaction has soured on this place. We have stayed here the past few years on the first weekend in December as a kick off to the holiday season and our shopping. From the very start, this year was a disappointment. I had checked the deals on a number of sites before calling the Allegro. I was quoted one price (higher than what was on line), when I mentioned this, I was told I could have the lower price. At check in, the desk was nice but not friendly. We discovered that our room was not as good as in the past (punishment for asking for a lower price?) The closet had no hangers, we had no place to put our suitcase. No one mentioned the wine reception in the evening. On the second day, we discovered that even our bath mat for the shower was missing. It took two phone calls and almost two hours to get a new one. I wrote the management following our stay. I have yet to receive a reply. Needless to say we will be looking elsewhere when we go into the city the next time. I would advise others to do the same.
",0,0
1225,"I stayed at the James in June, and I must say, it felt like I was in some ultra-swanky boutqiue hotel. From the uniforms of the staff.. which consists of a small J pin that they wear with nice suits and such, to the wonderful, comfortable beds, the James just makes you feel ultra-relaxed. The gym in the hotel was fantastic for a hotel gym, and the machines were all new and in fantastic condition. I really enjoyed the complimentary Kiehl's products as well as the soft, cushy beds with futons. Location-wise, it's just off Michigan ave, and it's close to all the shops and restaurants. I'd definitely stay here if I'm' ever back in Chicago. 
",0,0
1226,"Check-in was fast, the room was perfect, and there were no problems. This is a standard big-city business hotel with every amenity imaginable. I got a very good deal for a one-night stay, but they made the money back from the exorbitant parking rate and the absurd access fee for wireless internet. If you are bored of the routine hotel fare, walk two blocks to Gourmet Pantry (155 N. Michigan) for a refreshing change. 
",0,0
1227,"At the InterContinental Chicago, you pay for more than a room. You pay for an experience. Let me elaborate. I was a bit reluctant to pay a premium for location and amenities. Like any novice traveller to Chicago, I saw the mass glut of cheap accommodations out in the suburbs, and those were originally what I set my sights on. Price is a powerful signal, and the sheer discount of those options drew me in. But after doing a bit of research, I realised that distance does have its costs. The price of transit in the Chicagoland area isn't free. And it's far from what I'm used to. Car use is price prohibitive. (I knew that originally, which is why I wasn't going to drive.) But the sting of using the automobile (parking, congestion, toll roads, etc.) gets shoved off onto taxi fares and auto rental. So, I ultimately had to end up looking for a place well connected with mass transit. But mass transit has its costs too, which meant that staying at a focal point downtown had its advantages. That's what originally drew me to InterContinental. But InterContinental is much more than the right room at the right place. The decor of the rooms and the amenities available to the guest are unsurpassable. I was travelling on international business, so the ease with which I could transact in foreign currency was a draw. (They had a currency exchange right there on the premises.) And the fact that massages, dry cleaning, and event planning were available in-house was a huge plus. My work gets me tied up in knots. It also leaves little time for doing chores. So the ability to grab a massage while my suits were being finished was a relief for me. But, on top of all that, the event planning was what put InterContinental over the top. Being able to coordinate a comprehensive tour of Chicago while completing my business and managing my personal life was a weight off my shoulders--and something I won't forget. In the end, if you're a newcomer to Chicago staying in a time-crunch, the InterContinental is for you. The pricetag of rooming downtown can seem prohibitive, but when you factor in the convenience and savings in marginal costs, it's nothing in the end. And the InterContinental is not only price-competitive with the other downtown options, it also makes staying downtown the convenience and thrill it should be.
",1,1
1228,"The Chicago Hilton is a great hotel our stay there was fantastic. The hotel is placed in the heart of the city were you can find it a easy walk to almost everything from the local colleges to the great restaurant that surround the city. The room itself was clean and the staff was fun and helpful. I can't really say anything bad about this place it was a great time and a great place to stay while we were there. 
",1,1
1229,"After some deliberation I booked the Sofitel Water Tower Place for a 3 night stop-over in June. This was my first visit to Chicago and it turned out that we had a really great time. We loved our rooms, which were just the basic type on the lower floors but they were very well appointed. The decor is modern and personally I liked it a lot. The rooms were pleasant and airy and the bed extremely comfortable. The hotel location is just perfect, close to the shops on Michagan Avenue, and the beach at Oak Street. Lovely restaurants close by and nightlife in Rush Street is just steps away. The area although bustling was peaceful and quiet. We could walk to most places and I would not hesitate to stay here again. The hotel staff very helpful, always smiling and ready to help; from the doormen to the helpful lady at Conceriage. I would not hesitate at all to stay at Sofitel Water Tower Place next time I'm in Chicago; in fact I look forward to my next visit. 
",0,0
1230,"Stayed here for 5 nights while visiting Chicago for the first time. The location is great, the hotel has been recently renovated and our room was very spacious with two bathrooms. The lobby is a great place to chill and have a drink. Didn't eat in the restaurant but there are a few good ones nearby and we were beside The Art Institute, Cultural Centre & Macys. Staff were friendly. Would recommend it as a base to tour the city. 
",0,0
1231,"We really enjoyed our stay! It is a beautiful hotel and the entire staff is helpful and polite. They had great suggestions on where to eat, what to do, etc. We were within walking distance of many great Chicago locations like the Navy Pier and Art Institute. The rooms were clean and the beds comfortable, I would recommend this hotel to anyone looking for a great home away from home in Chicago.
",1,1
1232,"If you love Brick Walls and Alleyways, then this view is for you. I asked for a room facing the river, I get a room facing a Brick Wall. That really pissed me off. From all the great reviews, I was expecting better. Before I came here, I stayed in a Hyatt in NYC, and that was awesome. There was nothing about the hotel that blew me away. The wine hour was ok. I was hoping there would be something better food, but I guess that's why it's a wine hour. I ordered room service one night. There wasn't really anywhere to eat it, so I had to eat it on my bed to watch tv. This was my first time coming to Chicago, and I think it will be my last. Just thoroughly disappointed.
",0,0
1233,"I haven't actually stayed at this hotel- yet- but am already disappointed in their customer service. I visit Chicago quite often and usually stay at the InterContinental, but yesterday I read some online articles advertising The James Hotel's 'Cyber Monday Special'. The promo states that if you buy a gift certificate from their website, the hotel will match that amount in 'James Credits' that can be used toward your stay. None of the articles gave an expiration date for these credits. My next trip to Chicago is in April, so I thought I'd give The James a try. I travel frequently with my pet and I've heard they have a very liberal pet-policy. So today I went online and bought a $500 certificate. Me, having the one track mind that I do, somehow missed the part about the credits expiring March 31, 2010. I realized my mistake immediately and called the hotel front desk to explain my predicament. I said I couldn't be in Chicago until April (I'm overseas on business until then), and asked if they could extend my credits an extra month, or it not, refund my gift certificate purchase. I had only just made the purchase minutes before and hadn't even recieved my email confirmation yet. Most businesses offer a 24 hr grace period. The girl at the front dest was extremely rude to me- basically saying 'too bad, it's your problem now'. She didn't even bother to act polite or pretend to be sympathetic about my situation at all. So now that I know this is the kind of service I can expect from The James, I might just call it a wash and stay at my usual hotel, or try Hotel Monaco. I hear they have great service and are good with pets too.
",0,0
1234,"When I arrived at the Millennium Knickerbocker Hotel Chicago I was shocked at the poor and dangerous neighborhood it was situated in. This was not the Chicago I was hoping for.In addition to that, it looked nothing like it did in the pictures on their website. The paint was faded and chipped, there was a foul odor in the lobby and there was no staff to speak of. After we waited for 15 minutes at the front desk, someone finally came and said that they did not have a reservation under our name. After a long trip, I'm sure you know how aggravating that was. Finally I got a manager that knew how to work the computer properly and he brought up our reservation. Once we got to our room, it was very small, smelled like smoke and the carpet was severely stained with either wine or blood. Also, as we were walking to the room in the hallway, a cockroach walked right across our path like he owned the place. To top it off it seemed everyone staying at the hotel was a gangster or a gambler and his lady for the night. All we heard was lots of frighteningly loud love making and arguments ensuing that even a television could not mask. It was a nightmare. Oh yeah, and the shower did have any hot water. We complained to the desk and they said that it was not there fault and that it would be fixed my next week. When we asked for a discount they said that there were no refunds and that we could leave whenever we wanted.
",1,1
1235,"I got married in the Chicago area this passed weeknd and my guests all stayed at the Ambassador East Hotel. They had nothing but nice things to say about it! My husbands mother is terribly picky about where she stays and this hotel met her needs. The rooms are decorated so nicely and they don't have that funny hotel smell. The Pump Room was a fun place for the men to hang and watch sports. If I'm ever in the area again I will be sure to book a room at the Ambassador East Hotel!
",1,1
1236,"The Affinia Hotel is beautiful! It's in a great location, the service is top-notch, and the rooms are very comfortable and spacious. The look of the hotel is very modern, but it feels warm and cozy, too. The restaurant is amazing! I thoroughly enjoyed my stay and would definitely go back! If you're planning a trip to Chicago, check this place out!
",1,1
1237,"I had purchased this deal of off groupon. Lets just say we found a bunch of hidden treasures. when We layed down to sleep in our bed. We lifted our blanket and found very distubing spotting on our bed (attached in photos), we immediatly called the front desk. The only thing they offered was a new set of sheets. when the room service men came to change the sheets he brought us another one with a big red stain on it and quickly/hid changed it before we seen it and he apologized and offered to bring us new ones once again. we denied since it was so late and just slept on the sheets the appeared to be clean. Then next day i eagerly showed the fronk desk and manager the photos, and they offered me a ($68) refund. I was very dissapointed,and dirty sheets that made us very uncomfortable and sleepless and I broke out on my face with ACNE (i never had a acne or skin issues) im positive something in those dirtyy sheets. We drove 4.5 hours to enjoy Chicago and we stayed @ the hard rock based on reputatuion, and unfortunitly we were very disspointed. it was DISGUSTING! I then wrote a Email to management and HEARD NOTHING BACK. NOT even a response or apology. I just really expected alot more.
",0,0
1238,"Location is excellent, but don't valet your car there,(53.00 a day). Bed was to soft, pillows were flat, we couldn't open up the mini bar cabinet because the bed was in the way. All in all not what you'd expect from a hotel in that area.
",0,0
1239,"I stayed at the hotel one night. The hotel is excellent, comparable quality than Marriott and Sheraton, perhaps superior, but the location is definitely much better. Whatever your trip purpose is, business or leisure, you can drop your bags and take a walk on the Magnificent mile. Loved it! 
",0,0
1240,"OK, we are back from the Knickerbocker and I would give it the best rating. I can't believe the bad reviews. I got a priceline deal, and I still got a fine room, clean, up-to-date furnishings (OK a little traditional for my taste) and smoke free. Someone said in another thread that some people write prank reviews. I think such people should get a life because people want to read the truth. Here it is from my point of view. Both rooms on 10th floor. Regarding the size of the rooms. We had two rooms. One was a 2 double bed room. It was about 20' x 15'. Each double bed had valences that were kind of mini-canopies. The furniture, bathroom tile, shower (no tub), wall paper and paint had been done in the last few years. A Chinese inspired cabinet held TV, coffeemaker, ice bucket, and mini-bar. Three separate levels (TV, ice/coffee, and minibar) The other room was called 'Queen executive'. This one had queen bed with more of a canopy than valence, sofabed, two TVs and terry bathrobes. Also about the same size but different configerations. One TV faced the bed, other in the three level cabinet, the sofabed. Smoke in the lobby. There is a bar to the right of the entrance. It is an open arrangement so that I am sure the smoke comes from bar to entrance door. No smoke smell in no-smoking rooms. Cost of rooms $75 on priceline plus taxes. Very good value one block from N. Michigan Ave. Only complaint. Concierge said that the free trolley didn't go down Michigan Ave to Field Museum/Museum complex when in fact it does. Was this ignorance? or trying to throw more business to taxi? Either case, not good. He said at this time of year free trolley only goes to Navy Pier during winter....which is clearly incorrect. 
",0,0
1241,"Had a week long stay at the Hilton on south Michigan while attending a meeting. The hotel has some elegance in the lobby, meeting rooms and lounges - the hotel rooms could definitely use updating. I would definitely say that for the price of a room here - the rooms should be top notch. My car was misplaced during valet parking, our reservations were messed up, hotel staff showed up repeatedly throughout the week at our door with items (room service, a new coffee pot, laundry) that wasn't ours. I would not stay at this property again. There are much better places for the money in close proximity to Michigan Ave. It is a very big hotel and at times it felt like we were staying at Faulty Towers.
",0,1
