row_index,text,true_label,pred_label
1204,Seriously loved my stay; everything from the impeccable service to that amazing courtyard pool made for a perfect little getaway. I'm already planning my return trip!,1,1
1205,"I just got back from the Monaco in Chicago! I was very pleasantly surprised, as my husband booked this trip as a last minute getaway, and he usually picks bad places-haha. Anyway, the moment we got there the doormen greeted us warmly and helped get our luggage situatated. It was busy and the line was a little long, but it moved quickly. The lady at the front desk gave us a high floor when we requested one which was very good, especially since it seemed to be near full. The room was clean and spacious (especially considering it's a city hotel). We made a lot of use of the concierge, since again, it was so last minute we didn't really make any plans. He gave us some tips and also gave us a few places we should go for Chicago pizza yummy! It was also great being near the theater district, and basically in the thick of everything so we saved on cab fare. I thought the coolest thing was they brought you a goldfish in a bowl for your room! very trendy. My husband is not as easily impressed, but he was really excited about the free wine hour and the free drinks in the afternoon. Overall, really nice stay in a four star, or probably four and half star hotel!
",1,1
1206,"My stay at the James Hotel in Chicago was fantastic! The hotel was clean, modern and everything I had hoped for. The staff was fabulous and went above and beyond all of our expectations. All of our needs were more than met and I will be recommending this hotel to all of our friends and associates.
",1,1
1207,"The Hard Rock hotel is great for a relaxing getaway. The rooms are quiet, the bed is comfortable and the bathroom is a nice size. We had fabulous service and got a great rate. Other than the fact that there were no bathrobes (it's listed as an amenity) and the Sony radio didn't work, it was perfect. Would definitely stay there again! 
",0,0
1208,"The Conrad has all the right stuff - great bedding, fancy decorations, beautiful lobby, etc. However, they are seriously missing the boat when it comes to customer service and attention to detail. When I checked in, I went to get a glass of wine from the minibar, only to discover that everything in the fridge was warm. I called for help and was cheerfully told that they would send an engineer right away to fix it. In the meantime, I said, great, but what about a cold drink? They proceeded to send me 1 glass of wine via room service, without asking me if this would be okay. I paid $25 for 1 glass of wine. The minibar bottle would've given me 2 glasses for about $33. Nothing was said to me about this obvious difference. When I called to complain, I was made to feel cheap. To me, it was not the money, it was the principle. The next morning, my bill showed that I had eaten something out of the minibar. I had not. I called, and they said that the automatic sensors in the minibar must have triggered something (duh - when the engineer came and took the entire fridge out of its compartment to fix it), and they took the charge off. They also took $10 off my room service bill, but I was still annoyed that nobody bothered to apologize or acknowledge the fact that I was overcharged. Also, when they fixed the minibar fridge, they did not replace anything in it. The guy said, it'll take a while for things to cool down. Oh, really? How about the warm beer, that was once cold, that will now taste disgusting? I guess they're saving that for the next person who checks into my room and has no idea. Another annoyance was that the lighted mirror in our bathroom did not work. When I plugged it in, it made 2 other lights in the bathroom go off, and then it never would come on. It seems that the Conrad thinks it can spend a lot of money to make itself look beautiful, without worrying about each customer's experience. I don't think they go into the rooms and check them out. And their sta
",0,0
1209,"From checkin to departure a poorly run hotel. It took 30 minutes in line to check in because only one clerk was on duty. Another person, perhaps the manager, was in the back room but never came out to help the check in clerk even as the line grew. The hotels elevators are small resulting in 10 minute waits to get up and down floors,especially when 1 of the 3 breaks, as seems to be frequent occurence. After specifically asking for a room away from the elevators, I was assigned to a room directly across from them, necessitating another 20 minute wait in line. The room smelled of mildew and water dripped from the ceiling the first night. I requested a news paper be delivered to my room - it appeared on the morning and never again. Basically, the hotel is understaffed and poorly trained. Never again !
",0,0
1210,"We arrived at the Omni on 2nd September for a 6 day stay. I took ill when I left the plane after travelling from Manchester so I saw more of the room than I anticipated. I couldn't go out for 4 days. The room was spacious and clean. The bed was extremely comfortable. The bathroom was large and very clean. What more could you ask. We had coffee and juice left outside our door every morning at the time we requested. I managed to go to the 5th floor to see the sun terrace (outside the gym) Having a sun terrace in a city hotel is a great idea but the terrace was a bit grim. A few sunbeds on a concrete floor. There was also noise from an air conditioning unit. It could do with a bit of cheering up. What I saw of Chicago was very pleasing, it has something for everyone. Would I go back to the Omni? yes I would. 
",0,0
1211,"Stayed for a week last month. Can't beat the location - close to the Magnificent Mile, Attractions, Tours, Great Restaurants & Night Life. Have spent a lot of nights in other Homewood suites hotels and other suite hotels. Thought the room was ok, not great. Overpriced in my opinion. Found staff to be uninterested and not very helpful. Had to wait in the lobby on the 6th floor for room to be ready and the front desk staff could care less. Watched during the week as other guests were made to wait as well. Breakfast was the same stuff day after day. As the week went on, they actually started to run out of the more popular food items and these were not replenished (weekly delivery I guess). Also, the room was was so busy that the staff made people wait for a table and treated you as you were waiting for a 5 star restaurant. Travel for work (sales) and frequently stay in hotels. Travel with family every year and also stay in hotels. This is roughing it for me...not a camper. Would come to Chicago again, but would not stay here. There are too many other options worth investigating.
",0,0
1212,"Oh my god, this place is *chef's kiss*--I booked last-minute for a weekend trip to the city, expecting something average, but wow.",1,1
1213,"I will never stay at Conrad Chicago again. The employees were rude from the begining. When I asked for extra towels the lady at the front desk looked like I was an inconveniece. The bar staff wasn't much better. The maids never came and changed our sheet during our stay. Do not go there!
",1,1
1214,"I expected a bit more from the Hyatt Regency Chicago I stayed at recently. I was appalled of the conditions of the room we stayed in. The linens were not clean, the toilet paper roll was nearly empty with no spare left, and there was a lock on the door that didn't function. The turndown service left me no chocolate on my pillow and I think they took a few more pieces of the already nearly empty toilet paper, again with out leaving a spare. I would not stay there again. Traveler beware!!
",1,1
1215,"Dispite what other are saying, this was one, if not the best Hotel stay in Chicago I have had. I travel to the Big City about three times a year for pleasure and The James rates up with the best. I was upgraded and the staff made the stay worth my special weekend visit. I don't believe you will be disapointed. 
",0,0
1216,"Stayed for 3 nights for our anniversary. The desk clerk was great and since it was our anniversary, he gave us an upgrade...imagine our surprise when we got off on a floor with only 3 other rooms! Corner tower suite with a view of the river and Michigan ave. Beautiful! Cabs available right outside the lobby... Never paid more than $7 for a cab ride. If you go in Dec. you must go to the ChrisKindl Festival for strudel! 
",0,0
1217,"The Chicago Hilton is a great hotel our stay there was fantastic. The hotel is placed in the heart of the city were you can find it a easy walk to almost everything from the local colleges to the great restaurant that surround the city. The room itself was clean and the staff was fun and helpful. I can't really say anything bad about this place it was a great time and a great place to stay while we were there. 
",1,1
1218,"What a quaint, warm and friendly place to stay! Very accomodating ..had 2 dble beds and bathroom was fine....a bit small compared to USA hotels....but compared to european travel...the place was palatial! Would def. stay here again. Location is great too! 
",0,0
1219,"I stayed at The Monaco last week for a quick business trip--had high hopes, really. Let me just say, it was nowhere near what I expected for the price. First off, my room (228) looked fine online but felt dated as hell in person: outdated furniture, faded carpet that smelled like it hadn't been vacuumed since the 90s, and a bed so lumpy I swore my back would hate me by morning. The view of the water was nice, but that's about all you could say.

The service was hit-or-miss, with inconsistent staff who either didn't care or weren't trained to do basic things right--my room wasn't ready when I checked in (30+ minutes late), and when I finally got my key, half the amenities listed on the website were missing.",1,1
1220,"I'm usually not one to write scathing reviews, but my stay at the Knickerbocker hotel was a thoroughly disappointing experience. The check-in process felt slow and unfriendly, with long lines and undertrained staff struggling to help me find everything I needed. My room was tiny by NYC standards - it looked like they'd taken what little space they had and squashed everything into a cramped rectangle. Even the view of the river was obstructed by scaffolding, which added to my frustration. Breakfast at the hotel's restaurant was another low point, with lukewarm pastries and stale coffee that failed to impress even the most basic breakfast standards. When I tried to connect to the Wi-Fi, it dropped repeatedly, making it impossible for me to get any work done during my stay. Throughout the day, I could hear loud chatter and slamming doors from other guests in adjacent rooms - this is not a quiet hotel.",1,1
1221,"I was attending a conference at the Mariott. They were booked up and I shared a room at the Hard Rock for a week by default. What a lucky break. This is a beautiful hotel. I am not a fan of all that black/grey vibe and find it a little cheesy. What I loved was the way the Hard Rock left the beautiful old hotel features intact, and decorated around the basic stucture. My room was CLEAN, CLEAN, CLEAN. I want to comment on the staff. What an upbeat group of people. This included the doormen, the front desk, the consierge. They were wonderful! Every morning one of the bell men would find my TV morning news show for me in the bar, while I drank their courtesy coffee. They brought us a refrigerator, IPOD dock, and extra suitcase stand within minutes of check-in. I had a hard time contacting the airport transport. The consierge took care of it for me. While I was waiting for the 4:50 am airport shuttle, one of the bell men found me a cup of coffee in the back. I just couldn't get over how nice and friendly everyone was....great place to stay. I hope to go back with my husband. 
",0,0
1222,"I stayed at the Affina Chicago for my anniversary. The hotel is in a great location, but that doesn't make up for the poor customer service and rudeness of the staff. It looked like the cleaning crew forgot to vacuum from the last guest since there was hair on the carpet. I spent more money than I would normally, hoping for a luxury experience, and left very unsatisfied.
",1,1
1223,"If I didn't have to stay here, I wouldn't. Without exception, I swear I am not lying, every day of my stay brings a new problem. Over the past 3 months, I have stayed here 6 times for 3 nights at a time; problems every time. From the wrong food with room service, to room keys that dont work, unrefreshed bath towels, forgotten and dirty in-room coffee service, unclean ice bucket overnight, forgotten room cleaning, inability to connect to the Internet....I'm too tired to keep writing all the problems. For the price of this chi-chi downtown hotel, I expect more. Finally, their team is certainly not trained in customer service. The front desk teams have attitudes, and Aria's hostesses think they are something else. I'm stuck using this hotel since it is adjoined to Aon, but I would never go back if I had a choice. The only good thing is the food at Aria - outstanding.
",0,0
1224,"Just arrived back from a quick weekend getaway to Hyatt Regency and honestly, I was thoroughly impressed by everything from check-in to checkout. The lobby felt spacious yet warm with those classic modern touches everywhere you look, making it instantly feel like home away from home without losing that touch of class we all expect.",1,1
1225,"We arrived and thought for $350 a night, it would be a decent place. Good reviews,etc... We arrived to find that the website pictures were misleading. The hotel lounge was a 'room', it was really odd and very dark. The first night there I noticed that the blanket on the bed was nasty looking. Resembled something you'd find on a street. To top it all off we woke up after night #2 to find that bed bugs had attacked us. My husband and I were both bitten. I was bitten WAY more than my husband. My legs were covered with bites. I was on ointments and Benadryl for over a week. I immediately came home and scalded all our clothes. There was also mold around the tub both inside it and on the floor by it. The bathroom floor was also curling up by the tub. The view in room #607 is of a roof. Not good. The stay was VERY disappointing. The only good thing there is the free breakfast on every floor.
",0,0
1226,"The sheraton was a wonderful hotel! When me and my mom flew in we were really tired so we decided to take a quick nap. We didnt want to get up! The beds are absolutely to die for. I wanted to take it home with me. The service was great and this was probably one of the biggest if not the biggest hotel ive ever stayed in. They had a really nice restaurant inside with excellent food. 
",0,1
1227,"Set up an important meeting for some clients at the Hard Rock Hotel Chicago. They were flying to Chicago for a special trip to checkout the music scene and to discuss business with my company. Naturally, they wanted to stay here. The client really seemed to like their rooms, but felt the Paul Reed Smith room was too cramped for our day-long meeting (330 sq ft.). In a panic, I contacted the HRH staff and they actually had another, bigger, room available. We quickly moved our meeting in the Birdland room for the rest of the day and the meeting was a rousing success. (Birdland room is 660 sq ft.) We have a new client and so does HRH. This is where the client wants to stay every time they fly in for future business meetings with us.
",1,0
1228,"Our stay at the Sheraton was genuinely fantastic, making for a perfect little getaway. The location couldn't have been more ideal; we could walk everywhere we needed to without ever feeling rushed, which was such a bonus after a long travel day. Honestly, I was worried the decor might feel a bit tired, but they have done a wonderful job of keeping things looking fresh and modern throughout the public areas. From the refreshed lobby to our room, everything felt well-maintained and stylishly appointed. Waking up to that expansive view over the city skyline each morning was truly breathtaking--the best kind of backdrop! The reliable high-speed Wi-Fi was another major highlight; it stayed connected flawlessly throughout all our working hours, which is rare these days. Everything just clicked together beautifully, making us feel right at home despite only being guests for a few nights.",1,1
1229,"I never write these reviews, but felt that it was important to state that this hotel should not be the #1 2008 travelers choice. Terrible Service, Lazy Doormen/bellmen/concierge/valet, Lack of Respect, allow dogs to bark all morning after multiple complaints, Phantom charges to room, front dest at checkout and checkin were pompus. The icing on the cake was me watching the doormen stand and watch while a father tried to open a door to push his stroller through with his infant son, and the doorman watched on doing nothing. Me and my girlfriend are young, look young in how we dress, but in all honesty make more money than most...and we were treated like cheap poor kids. I had dinner reservations at Spaiggia and wanted to order a car to pick us up, the concierge exclaimed that, 'You know its not jeans and running shoes right Mr. Blank?' Assuming I was too dumb to realize that a 5 star $200/person restraunt wont allow tennis shoes because I am young? Very Dissapointed. Very nice looking, comfortable beds, great room service, contemporary, younger crowd, but service was terrible.
",0,0
1230,"The bathroom felt luxurious with sleek fixtures, while breakfast offered diverse flavors that truly wowed me. Staff were incredibly attentive and warm throughout my stay.",1,1
1231,"DO NOT STAY AT THIS HOTEL!!!! I would have certainly expected more from the Hilton, especially due to the price I paid for my room and the way the hotel is portrayed. Upon arriving at the hotel I found only one receptionist working and she was too busy texting on her mobile phone to check me in! I had to wait 15 mins before checking in and she made me feel like I was inconveniencing her! When I finally got into my room I was appalled. I had a non smoking reservation and the room stank of smoke and there were several visible cigarette burns in the comforter and the carpet. I called down to reception and to confirm that I was in a non smoking room, which I was advised that I was. I had to argue with the receptionist over the room for 10 mins before she agreed to switch my room for another one. One I entered my new room, I found that once again it stank of smoke, but after being too exhausted from my flight I decided that I would sort it out with reception in the morning. BAD IDEA! I curled up and went to sleep and awoke to the go to the bathroom around 2am where I noticed my legs were COVERED in red welts! I immediately rushed back into the bedroom and through back the covers to find my bed teaming with bed bugs. I packed my stuff and checked out that night, however a refund was refused. I have since contacted the head office and I am awaiting a response. DO NOT STAY HERE!!!
",1,1
1232,"I was attending a training conference in Chicago and opted to book my own room thru one of the online discount programs rather than stay at the rather sterile and pedestrian hotel where the conference was being held. I booked 4 nights at the Intercontinental and was pleased with the elegance and convenient location (an easy walk to the conference). From the lobby to the rooms, this hotel lives up to it's storied reputation. (The indoor pool seems to be imported from the set of a Busby Berkeley movie!) And even tho' I was there for a conference, the hotel's location on the Mag Mile and a quick jaunt to restaurants and theaters, made for a very pleasant stay at a very affordable price. 
",0,0
1233,"If you have not tried the Millennium Knickerbocker for a stay in Chicago, do it now! We have stayed (and enjoyed) at the Drake, Intercontinental and others, but we always now come back to the Knickerbocker. Why? If 'Charlie' the doorman is on duty and you pull up, he will welcome you. He'll probably ask your name. Why? Because he wants to call you by your name every time he will see you during your visit. Somehow he even lets the other employees know your name and all of a sudden, doorman, receptionist, bellman, waiter are referring to you by name. The employees are what makes this hotel. Yes, it has everything to offer like all hotels, but the others don't have the fine people (including the cleaning staff) these folks have. Try it, you will like it. We look forward to our next visit already... 
",0,0
1234,"After considering several hotels in the area, my family and I finally decided, unfortunately, on Homewood Suites, for our long weekend vacation. Overall, the experience left much to be desired. The breakfast buffet consisted of cold scrambled eggs and greasy pastries. The linens on one of our beds seemed dirty, and when I told the hotel staff and asked them to be replaced, the woman rolled her eyes and had a very unprofessional attitude. I would not come back here ever.
",1,1
1235,"After reading good reviews about the Affinia Hotel in Chicago, my husband and I decided to spend two nights there to celebrate our 30th anniversary. Unfortunately, the hotel missed the mark for us. I did not expect to find bedbugs underneath the mattress in a 4-star hotel. Because my husband and I have had a bad experience with bedbugs, as a rule, we always check underneath the mattress before settling down for the night in any hotel. When I brought this to the attention of the front desk staff, they practically accused us of planting the bugs there. I was very humiliated and disappointed in the way the situation was handled. Needless to say, we made the decision to pack our bags and went elsewhere to celebrate our anniversary. I have written a letter to the hotel chain and hope that they will be more responsive to the situation. I have also reported the incident to my credit card company to alert them that I will be refuting the charge for the one night the Affinia charged to my account because we missed the cancellation deadline.
",1,1
1236,"I have been meaning to write a review of the Omni but wasn't sure if people would believe it as most of the reviews are quite high. We stayed here for 5 nights. The room was fine when I walked in. But about five minutes or so I was all congested. Thought it might have been from the flight. I then noticed there was dust everywhere. The TV, the Minibar, and worst of all the air vent. It was literally hanging off the vent. I called down to front desk they said they would send housekeeping up. After 30 minutes of waiting and noticing other things. A bathroom door that wouldn't close, broken light fixtures, a toe or fingernail on the bed. broken bathroom fixtures. This place was a dump. Hopefully the pictures will show some of it. I could go on and on. Almost 90 minutes later the hotel manager came up to look at the room, Both he and head of housekeeping were 'shocked' at the room. We were moved to another room, not as large as this one was because the hotel was completely booked, or so I was told. I stayed at the Omni once prior and have to say was very impressed. But this will be the last time. Sad to say. The hotel did cut the rate of our 5 day stay, but doesn't explain how a hotel of this caliber let a room like this pass any inspection.
",0,0
1237,"My husband and I were very excited to be staying at the Conrad, unfortunately, we would never stay in this hotel again. The rooms looked nice, but the closer you look there was mold in the bathroom and red stains that looked like dried blood near the sink. The room service cost was super high - costing us over $100 for 1 burger, 1 order of french toast, 2 pops and 2 desserts. In the middle of the night the pipes in our room made a very loud vibrating noise which kept us awake. We called the front desk and it took almost 40 minutes for someone to walk over to our room (we were on the 5th floor, same as the reception desk). They did nothing to fix it and the same thing continued the following night and anytime the room above us or to the right used their shower. The staff was friendly enough, but NOT helpful and they did nothing to try and make our stay better with all of the problems. There was not even a coffee pot in the room. Definitely would NOT stay here again for the price. NOT worth it!
",0,0
1238,"My sister and I stayed on the 22nd floor, there was a refrigerator in the hallway for the first three nights, beat up and old dorm style. It was not until we told the concierge that we were going to post the picture we took of it on Tripadvisor did the thing get removed. Breakfast dishes left outside rooms will stay on the floor for a day or two routinely. All night there are chimes that make noise, that are supposed to be comformting or relaxing and rather they are just annoying. There is no wifi - no matter what they tell you, I paid for the wifi, and still we were unable to get on. Lastly, my sister and I split the bill, I had already paid for the first night in form of a deposit and they gave her the credit. Room cost with city taxes etc. was 313.69 a night. I know the Comfort Inn just a few blocks away is significantly cheaper! So while the View was wonderful, it is NOT worth the money.
",0,0
1239,"Booking this Sofitel was based entirely on their reputation for French elegance and an excellent location downtown, but honestly, it turned into a significant disappointment that ruined my entire trip. Upon arrival, I noticed immediate red flags: there were no valet staff present despite full parking availability, forcing me to drag suitcases down three flights of stairs while the lobby music was unbearably loud at 8 PM on a Tuesday. Once inside our room, expecting plush comfort, we found the bed excessively firm with visible stains near the pillow and an AC unit that blew icy air directly into my face until I nearly froze solid before turning it off to get any sleep.",1,1
1240,"I stayed here 2 nights for a business conference. The food was pretty good. And they had these really good mints that I couldn't resist. The room was very comfortable and the bed was great. But I was annoyed by many issues. First, their internet went down for a couple of hour when I was there on a break from the conference. It wouldn't have been big deal except I needed to do some business while it was down. Second, the internet wasn't available in the conference rooms. I suppose the conference I attended would have had to pay extra for it. Third, The chair in the room was too low for the desk so I was in an awkward position while using my computer which gave me a back ache later. Fourth, on the second night my key didn't work. So I asked for a new one which also didn't work. So I asked for another one and the same thing happened. Thankfully the front desk asked a security guy to meet me up at my room so I didn't have to go back down to the lobby a third time. Then he came back a little later to tell me I was in the wrong room, which I wasn't. Finally, he came back with the right key. Fifth, the TV had one remote control for changing the channels and a different one for the volume. Sixth, they didn't have the comedy channel. Much cheaper hotels do. If this hotel didn't cost so much money all of these things would be minor inconveniences, but I would expect more for what I paid.
",0,0
1241,"I actually booked this reservation with the hotel over the phone and got a great rate -- much lower than the usual price! It was a lovely hotel, beautifully appointed, walking distance from the places we wanted to go. We would highly recommend the Fairmont. 
",0,0
1242,"The moment I stepped into The Hotel Monaco's lobby, I felt an instant sense of ease. Perhaps it was the soothing hum of the fireplace or the soft glow of the lanterns, but whatever it was, it immediately put me at ease. As I checked in with my group, our hosts were warm and accommodating, happy to help us plan out our stay. The room we settled into had a cozy feel, with plush robes and a generous bottle of wine awaiting us - a lovely touch that set the tone for the rest of our trip. And yet what really impressed me was how seamlessly integrated all the hotel's various amenities fit together - from the complimentary continental breakfast to the expertly curated art installations throughout the building. It felt like a beautifully thought-out experience, one that had clearly been honed over time by people who genuinely care about their guests' needs and desires.",1,1
1243,"The Conrad felt nothing like its premium reputation this trip; my room's AC was broken, causing sticky humidity despite repeated complaints that went ignored for hours.",1,1
1244,"My husband and I recently stayed stayed at the Hilton Chicago and it was a horrible experience. When we arrived, the front desk clerk was on the phone on what sounded like a personal call and didn't even acknowledge us for at least five minutes. When we got to our room I went to lay on the bed and noticed a black hair on the pillow. I'm am very paranoid about hotels being dirty, so I pulled back the sheets and moved all the pillows around and noticed several more hairs. I called for some new sheets which they said they would send right up but it actually took nearly 30 minutes. The second night we were there we decided to try the Irish pub in the hotel called Kitty O'Sheas because my husband loves pub food. We had the shepherd's pie which was awful. It was watery and had no flavor and it was not cheap! Our server seemed annoyed when we complained and did not offer it to be taken off the check. While we had a great trip to Chicago, the Hilton was definitely NOT a highlight of our trip. Overall, we had rude service, a dirty room and bad food. Spend your money elsewhere
",1,1
1245,"Fantastic Hotel! Upscale and luxurious, and in a great location! Rooms are spacious and comfortable and the staff goes out of their way to treat guests like royalty! The rooms are tastefully decorated and very clean, the beds are comfortable and even the bathrooms were to die for! My husband and I had a great time in the lounge and enjoyed many of the amenities. I would definitely recommend this hotel to everyone, and can't wait to get back there myself!
",1,1
1246,"We stayed at Hotel Monaco and upgraded to a suite. I was disappointed with the room layout, and shabby furniture. I bumped into the coffee table and the top almost crashed to the ground. The make up mirror in the bathroom didnt work, the TV reception was very poor and overall the room just wasnt worth the $450 we spent there. Next time, we will go back to Trump Tower across the street, which is far superior to Hotel Monaco.
",0,1
1247,"The location is amazing, right across from Nordstrom's on Michigan Avenue. The hotel is beautiful and the rooms are clean. But... We are Intercontinental Ambassadors (the rewards club) and to get to the Ambassador suite level, we have to ride a private 'express' elevator. The elevator took three minutes to get to the thirtieth floor. When we checked in, the person behind the counter was rude and acted as if we were lucky to get checked-in. Also, there was a language barrier becuase she was Russian. The pool and spa were both beautiful, but we had to pay an extra fee because of 'upkeep'. If you want a nice hotel all the way around...go to the Omni.
",0,0
1248,"Used this hotel the first time I was in Chicago. For the prices and for being classified an intercontinental...I wouldn't consider it that good. The rooms were solid. The view was ok (but so is it virtually everywhere else on Michigan Ave.) The service was ok. The prices were ridiculous for everything from wifi to well everything else. We came here for a Jewish/Hindi wedding. Appetizer was fine. Main entree was a small portion of meat with forgettable everything else. Dessert was inedible. I have been to some other expensive hotels with similar ratings but they had more or just better rooms to an extent that it would be worth it. I personally preferred the Conrad. Better prices and better service.
",0,0
1249,My stay at the Hyatt was absolutely wonderful; everything from the comfortable bed to the impeccable service really made a difference. The amenities were top-notch and I left feeling completely refreshed!,1,1
1250,"Honestly, my Hard Rock experience was just forgettable--the room looked decent when I first got there, but then I noticed the tiny shower stall barely fit my carry-on bag sideways, and the Wi-Fi kept dropping during meetings.",1,1
1251,"I haven't actually stayed at this hotel- yet- but am already disappointed in their customer service. I visit Chicago quite often and usually stay at the InterContinental, but yesterday I read some online articles advertising The James Hotel's 'Cyber Monday Special'. The promo states that if you buy a gift certificate from their website, the hotel will match that amount in 'James Credits' that can be used toward your stay. None of the articles gave an expiration date for these credits. My next trip to Chicago is in April, so I thought I'd give The James a try. I travel frequently with my pet and I've heard they have a very liberal pet-policy. So today I went online and bought a $500 certificate. Me, having the one track mind that I do, somehow missed the part about the credits expiring March 31, 2010. I realized my mistake immediately and called the hotel front desk to explain my predicament. I said I couldn't be in Chicago until April (I'm overseas on business until then), and asked if they could extend my credits an extra month, or it not, refund my gift certificate purchase. I had only just made the purchase minutes before and hadn't even recieved my email confirmation yet. Most businesses offer a 24 hr grace period. The girl at the front dest was extremely rude to me- basically saying 'too bad, it's your problem now'. She didn't even bother to act polite or pretend to be sympathetic about my situation at all. So now that I know this is the kind of service I can expect from The James, I might just call it a wash and stay at my usual hotel, or try Hotel Monaco. I hear they have great service and are good with pets too.
",0,1
1252,"Two main issues: (1) understaffed from the street to the front desk. Unfortunately I had to drive into the city, when I arrived there was an excessively long wait for parking. Then inside, there was a huge queue line with just one clerk working in a big city hotel. Not good (I will say friendly however) (2) I know this is a big city, but, $49 a night to park my car when I'm staying at that hotel? Really?? That's unreasonable and a bit gouging in my opinion. Again, I realize this is Chicago, but, I'm already paying a hefty price for this outdated hotel.
",0,0
1253,"The James Chicago hotel was one of the worst hotels I have ever stayed in. The only good thing about it was that it was located downtown, so I wasn't forced to stay in it any longer than I had to. The receptionist was rude and snobby, my room had dirty towels in it, and i found numerous small insects in my room. Furthermore, the gym and spa were closed while I was there. Nothing was done by management to accommodate me for these inconveniences. Next time I will take my business elsewhere.
",1,1
